cell,tag,env,engine,l_min,tau,n_qtn,a_n,a_TP,a_PR,C_n,C_TP,C_PR
V1_c1.5,bgs,4,lfmm,5,0.15,23,3,0,0,7,0,0
V1_c1.5,bgs,4,lfmm,5,0.2,23,3,0,0,7,0,0
V1_c1.5,bgs,4,lfmm,5,0.3,23,3,0,0,8,0,0
V1_c1.5,bgs,4,lfmm,5,0.4,23,3,0,0,6,0,0
V1_c1.5,bgs,4,lfmm,5,0.5,23,3,0,0,6,0,0
V1_c1.5,bgs,4,lfmm,5,0.7,23,3,0,0,3,0,0
V1_c1.5,bgs,4,lfmm,10,0.01,23,1,0,0,8,1,0.00543478260869565
V1_c1.5,bgs,4,lfmm,10,0.02,23,1,0,0,7,1,0.0062111801242236
V1_c1.5,bgs,4,lfmm,10,0.05,23,1,0,0,5,0,0
V1_c1.5,bgs,4,lfmm,10,0.1,23,1,0,0,5,0,0
V1_c1.5,bgs,4,lfmm,10,0.15,23,1,0,0,5,0,0
V1_c1.5,bgs,4,lfmm,10,0.2,23,1,0,0,5,0,0
V1_c1.5,bgs,4,lfmm,10,0.3,23,1,0,0,4,0,0
V1_c1.5,bgs,4,lfmm,10,0.4,23,1,0,0,3,0,0
V1_c1.5,bgs,4,lfmm,10,0.5,23,1,0,0,2,0,0
V1_c1.5,bgs,4,lfmm,10,0.7,23,1,0,0,1,0,0
V1_c1.5,bgs,5,emmax,2,0.01,22,3,0,0,40,4,0.0181818181818182
V1_c1.5,bgs,5,emmax,2,0.02,22,3,0,0,40,4,0.0181818181818182
V1_c1.5,bgs,5,emmax,2,0.05,22,3,0,0,37,4,0.0196560196560197
V1_c1.5,bgs,5,emmax,2,0.1,22,3,0,0,33,4,0.0220385674931129
V1_c1.5,bgs,5,emmax,2,0.15,22,3,0,0,31,4,0.0234604105571848
V1_c1.5,bgs,5,emmax,2,0.2,22,3,0,0,25,4,0.0290909090909091
V1_c1.5,bgs,5,emmax,2,0.3,22,3,0,0,15,4,0.0484848484848485
V1_c1.5,bgs,5,emmax,2,0.4,22,3,0,0,7,1,0.00649350649350649
V1_c1.5,bgs,5,emmax,2,0.5,22,3,0,0,3,0,0
V1_c1.5,bgs,5,emmax,2,0.7,22,3,0,0,3,0,0
V1_c1.5,bgs,5,emmax,3,0.01,22,1,0,0,29,3,0.0141065830721003
V1_c1.5,bgs,5,emmax,3,0.02,22,1,0,0,28,3,0.0146103896103896
V1_c1.5,bgs,5,emmax,3,0.05,22,1,0,0,28,3,0.0146103896103896
V1_c1.5,bgs,5,emmax,3,0.1,22,1,0,0,25,3,0.0163636363636364
V1_c1.5,bgs,5,emmax,3,0.15,22,1,0,0,19,3,0.0215311004784689
V1_c1.5,bgs,5,emmax,3,0.2,22,1,0,0,17,3,0.0240641711229947
V1_c1.5,bgs,5,emmax,3,0.3,22,1,0,0,8,3,0.0511363636363636
V1_c1.5,bgs,5,emmax,3,0.4,22,1,0,0,5,1,0.00909090909090909
V1_c1.5,bgs,5,emmax,3,0.5,22,1,0,0,2,0,0
V1_c1.5,bgs,5,emmax,3,0.7,22,1,0,0,2,0,0
V1_c1.5,bgs,5,emmax,5,0.01,22,1,0,0,24,3,0.0170454545454545
V1_c1.5,bgs,5,emmax,5,0.02,22,1,0,0,24,3,0.0170454545454545
V1_c1.5,bgs,5,emmax,5,0.05,22,1,0,0,22,3,0.018595041322314
V1_c1.5,bgs,5,emmax,5,0.1,22,1,0,0,18,3,0.0227272727272727
V1_c1.5,bgs,5,emmax,5,0.15,22,1,0,0,14,3,0.0292207792207792
V1_c1.5,bgs,5,emmax,5,0.2,22,1,0,0,11,3,0.0371900826446281
V1_c1.5,bgs,5,emmax,5,0.3,22,1,0,0,7,3,0.0584415584415584
V1_c1.5,bgs,5,emmax,5,0.4,22,1,0,0,5,1,0.00909090909090909
V1_c1.5,bgs,5,emmax,5,0.5,22,1,0,0,2,0,0
V1_c1.5,bgs,5,emmax,5,0.7,22,1,0,0,2,0,0
V1_c1.5,bgs,5,emmax,10,0.01,22,0,0,0,12,3,0.0340909090909091
V1_c1.5,bgs,5,emmax,10,0.02,22,0,0,0,12,3,0.0340909090909091
V1_c1.5,bgs,5,emmax,10,0.05,22,0,0,0,10,3,0.0409090909090909
V1_c1.5,bgs,5,emmax,10,0.1,22,0,0,0,9,3,0.0454545454545455
V1_c1.5,bgs,5,emmax,10,0.15,22,0,0,0,7,3,0.0584415584415584
V1_c1.5,bgs,5,emmax,10,0.2,22,0,0,0,6,3,0.0681818181818182
V1_c1.5,bgs,5,emmax,10,0.3,22,0,0,0,6,3,0.0681818181818182
V1_c1.5,bgs,5,emmax,10,0.4,22,0,0,0,0,0,0
V1_c1.5,bgs,5,emmax,10,0.5,22,0,0,0,0,0,0
V1_c1.5,bgs,5,emmax,10,0.7,22,0,0,0,0,0,0
V1_c1.5,bgs,5,lfmm,2,0.01,22,17,2,0.0106951871657754,38,7,0.0586124401913876
V1_c1.5,bgs,5,lfmm,2,0.02,22,17,2,0.0106951871657754,34,7,0.0655080213903743
V1_c1.5,bgs,5,lfmm,2,0.05,22,17,2,0.0106951871657754,34,7,0.0655080213903743
V1_c1.5,bgs,5,lfmm,2,0.1,22,17,2,0.0106951871657754,32,7,0.0696022727272727
V1_c1.5,bgs,5,lfmm,2,0.15,22,17,2,0.0106951871657754,27,6,0.0606060606060606
V1_c1.5,bgs,5,lfmm,2,0.2,22,17,2,0.0106951871657754,24,5,0.0473484848484848
V1_c1.5,bgs,5,lfmm,2,0.3,22,17,2,0.0106951871657754,21,4,0.0346320346320346
V1_c1.5,bgs,5,lfmm,2,0.4,22,17,2,0.0106951871657754,20,4,0.0363636363636364
V1_c1.5,bgs,5,lfmm,2,0.5,22,17,2,0.0106951871657754,18,2,0.0101010101010101
V1_c1.5,bgs,5,lfmm,2,0.7,22,17,2,0.0106951871657754,16,2,0.0113636363636364
V1_c1.5,bgs,5,lfmm,3,0.01,22,11,2,0.0165289256198347,31,7,0.0718475073313783
V1_c1.5,bgs,5,lfmm,3,0.02,22,11,2,0.0165289256198347,28,7,0.0795454545454545
V1_c1.5,bgs,5,lfmm,3,0.05,22,11,2,0.0165289256198347,27,7,0.0824915824915825
V1_c1.5,bgs,5,lfmm,3,0.1,22,11,2,0.0165289256198347,26,7,0.0856643356643357
V1_c1.5,bgs,5,lfmm,3,0.15,22,11,2,0.0165289256198347,20,6,0.0818181818181818
V1_c1.5,bgs,5,lfmm,3,0.2,22,11,2,0.0165289256198347,19,5,0.0598086124401914
V1_c1.5,bgs,5,lfmm,3,0.3,22,11,2,0.0165289256198347,15,4,0.0484848484848485
V1_c1.5,bgs,5,lfmm,3,0.4,22,11,2,0.0165289256198347,13,3,0.0314685314685315
V1_c1.5,bgs,5,lfmm,3,0.5,22,11,2,0.0165289256198347,12,2,0.0151515151515152
V1_c1.5,bgs,5,lfmm,3,0.7,22,11,2,0.0165289256198347,10,2,0.0181818181818182
V1_c1.5,bgs,5,lfmm,5,0.01,22,6,2,0.0303030303030303,20,7,0.111363636363636
V1_c1.5,bgs,5,lfmm,5,0.02,22,6,2,0.0303030303030303,20,7,0.111363636363636
V1_c1.5,bgs,5,lfmm,5,0.05,22,6,2,0.0303030303030303,19,7,0.117224880382775
V1_c1.5,bgs,5,lfmm,5,0.1,22,6,2,0.0303030303030303,17,6,0.0962566844919786
V1_c1.5,bgs,5,lfmm,5,0.15,22,6,2,0.0303030303030303,14,5,0.0811688311688312
V1_c1.5,bgs,5,lfmm,5,0.2,22,6,2,0.0303030303030303,13,4,0.055944055944056
V1_c1.5,bgs,5,lfmm,5,0.3,22,6,2,0.0303030303030303,11,3,0.0371900826446281
V1_c1.5,bgs,5,lfmm,5,0.4,22,6,2,0.0303030303030303,10,3,0.0409090909090909
V1_c1.5,bgs,5,lfmm,5,0.5,22,6,2,0.0303030303030303,8,2,0.0227272727272727
V1_c1.5,bgs,5,lfmm,5,0.7,22,6,2,0.0303030303030303,6,2,0.0303030303030303
V1_c1.5,bgs,5,lfmm,10,0.01,22,5,2,0.0363636363636364,13,5,0.0874125874125874
V1_c1.5,bgs,5,lfmm,10,0.02,22,5,2,0.0363636363636364,12,5,0.0946969696969697
V1_c1.5,bgs,5,lfmm,10,0.05,22,5,2,0.0363636363636364,11,4,0.0661157024793388
V1_c1.5,bgs,5,lfmm,10,0.1,22,5,2,0.0363636363636364,10,4,0.0727272727272727
V1_c1.5,bgs,5,lfmm,10,0.15,22,5,2,0.0363636363636364,7,3,0.0584415584415584
V1_c1.5,bgs,5,lfmm,10,0.2,22,5,2,0.0363636363636364,6,2,0.0303030303030303
V1_c1.5,bgs,5,lfmm,10,0.3,22,5,2,0.0363636363636364,6,2,0.0303030303030303
V1_c1.5,bgs,5,lfmm,10,0.4,22,5,2,0.0363636363636364,6,2,0.0303030303030303
V1_c1.5,bgs,5,lfmm,10,0.5,22,5,2,0.0363636363636364,5,2,0.0363636363636364
V1_c1.5,bgs,5,lfmm,10,0.7,22,5,2,0.0363636363636364,5,2,0.0363636363636364
V1_c1.5,bgs,6,emmax,2,0.01,20,56,3,0.00803571428571429,97,5,0.0128865979381443
V1_c1.5,bgs,6,emmax,2,0.02,20,56,3,0.00803571428571429,88,5,0.0142045454545455
V1_c1.5,bgs,6,emmax,2,0.05,20,56,3,0.00803571428571429,85,5,0.0147058823529412
V1_c1.5,bgs,6,emmax,2,0.1,20,56,3,0.00803571428571429,79,5,0.0158227848101266
V1_c1.5,bgs,6,emmax,2,0.15,20,56,3,0.00803571428571429,76,4,0.0105263157894737
V1_c1.5,bgs,6,emmax,2,0.2,20,56,3,0.00803571428571429,73,4,0.010958904109589
V1_c1.5,bgs,6,emmax,2,0.3,20,56,3,0.00803571428571429,65,3,0.00692307692307692
V1_c1.5,bgs,6,emmax,2,0.4,20,56,3,0.00803571428571429,57,3,0.00789473684210526
V1_c1.5,bgs,6,emmax,2,0.5,20,56,3,0.00803571428571429,49,3,0.00918367346938775
V1_c1.5,bgs,6,emmax,2,0.7,20,56,3,0.00803571428571429,37,2,0.00540540540540541
V1_c1.5,bgs,6,emmax,3,0.01,20,45,3,0.01,74,5,0.0168918918918919
V1_c1.5,bgs,6,emmax,3,0.02,20,45,3,0.01,69,5,0.0181159420289855
V1_c1.5,bgs,6,emmax,3,0.05,20,45,3,0.01,64,5,0.01953125
V1_c1.5,bgs,6,emmax,3,0.1,20,45,3,0.01,61,5,0.0204918032786885
V1_c1.5,bgs,6,emmax,3,0.15,20,45,3,0.01,60,4,0.0133333333333333
V1_c1.5,bgs,6,emmax,3,0.2,20,45,3,0.01,54,4,0.0148148148148148
V1_c1.5,bgs,6,emmax,3,0.3,20,45,3,0.01,52,3,0.00865384615384616
V1_c1.5,bgs,6,emmax,3,0.4,20,45,3,0.01,45,3,0.01
V1_c1.5,bgs,6,emmax,3,0.5,20,45,3,0.01,42,3,0.0107142857142857
V1_c1.5,bgs,6,emmax,3,0.7,20,45,3,0.01,24,2,0.00833333333333333
V1_c1.5,bgs,6,emmax,5,0.01,20,31,3,0.0145161290322581,50,5,0.025
V1_c1.5,bgs,6,emmax,5,0.02,20,31,3,0.0145161290322581,44,4,0.0181818181818182
V1_c1.5,bgs,6,emmax,5,0.05,20,31,3,0.0145161290322581,41,3,0.0109756097560976
V1_c1.5,bgs,6,emmax,5,0.1,20,31,3,0.0145161290322581,40,3,0.01125
V1_c1.5,bgs,6,emmax,5,0.15,20,31,3,0.0145161290322581,37,3,0.0121621621621622
V1_c1.5,bgs,6,emmax,5,0.2,20,31,3,0.0145161290322581,37,3,0.0121621621621622
V1_c1.5,bgs,6,emmax,5,0.3,20,31,3,0.0145161290322581,37,3,0.0121621621621622
V1_c1.5,bgs,6,emmax,5,0.4,20,31,3,0.0145161290322581,33,3,0.0136363636363636
V1_c1.5,bgs,6,emmax,5,0.5,20,31,3,0.0145161290322581,29,3,0.0155172413793103
V1_c1.5,bgs,6,emmax,5,0.7,20,31,3,0.0145161290322581,17,2,0.0117647058823529
V1_c1.5,bgs,6,emmax,10,0.01,20,17,3,0.0264705882352941,29,5,0.0431034482758621
V1_c1.5,bgs,6,emmax,10,0.02,20,17,3,0.0264705882352941,26,3,0.0173076923076923
V1_c1.5,bgs,6,emmax,10,0.05,20,17,3,0.0264705882352941,25,3,0.018
V1_c1.5,bgs,6,emmax,10,0.1,20,17,3,0.0264705882352941,23,3,0.0195652173913043
V1_c1.5,bgs,6,emmax,10,0.15,20,17,3,0.0264705882352941,23,3,0.0195652173913043
V1_c1.5,bgs,6,emmax,10,0.2,20,17,3,0.0264705882352941,21,3,0.0214285714285714
V1_c1.5,bgs,6,emmax,10,0.3,20,17,3,0.0264705882352941,20,3,0.0225
V1_c1.5,bgs,6,emmax,10,0.4,20,17,3,0.0264705882352941,17,3,0.0264705882352941
V1_c1.5,bgs,6,emmax,10,0.5,20,17,3,0.0264705882352941,15,3,0.03
V1_c1.5,bgs,6,emmax,10,0.7,20,17,3,0.0264705882352941,11,2,0.0181818181818182
V1_c1.5,bgs,6,lfmm,2,0.01,20,113,7,0.0216814159292035,159,8,0.020125786163522
V1_c1.5,bgs,6,lfmm,2,0.02,20,113,7,0.0216814159292035,153,8,0.0209150326797386
V1_c1.5,bgs,6,lfmm,2,0.05,20,113,7,0.0216814159292035,146,8,0.0219178082191781
V1_c1.5,bgs,6,lfmm,2,0.1,20,113,7,0.0216814159292035,143,8,0.0223776223776224
V1_c1.5,bgs,6,lfmm,2,0.15,20,113,7,0.0216814159292035,137,8,0.0233576642335766
V1_c1.5,bgs,6,lfmm,2,0.2,20,113,7,0.0216814159292035,136,7,0.0180147058823529
V1_c1.5,bgs,6,lfmm,2,0.3,20,113,7,0.0216814159292035,130,7,0.0188461538461538
V1_c1.5,bgs,6,lfmm,2,0.4,20,113,7,0.0216814159292035,122,7,0.0200819672131148
V1_c1.5,bgs,6,lfmm,2,0.5,20,113,7,0.0216814159292035,112,7,0.021875
V1_c1.5,bgs,6,lfmm,2,0.7,20,113,7,0.0216814159292035,71,6,0.0253521126760563
V1_c1.5,bgs,6,lfmm,3,0.01,20,89,7,0.0275280898876405,120,8,0.0266666666666667
V1_c1.5,bgs,6,lfmm,3,0.02,20,89,7,0.0275280898876405,117,8,0.0273504273504274
V1_c1.5,bgs,6,lfmm,3,0.05,20,89,7,0.0275280898876405,116,8,0.0275862068965517
V1_c1.5,bgs,6,lfmm,3,0.1,20,89,7,0.0275280898876405,113,8,0.0283185840707965
V1_c1.5,bgs,6,lfmm,3,0.15,20,89,7,0.0275280898876405,110,8,0.0290909090909091
V1_c1.5,bgs,6,lfmm,3,0.2,20,89,7,0.0275280898876405,108,7,0.0226851851851852
V1_c1.5,bgs,6,lfmm,3,0.3,20,89,7,0.0275280898876405,103,7,0.0237864077669903
V1_c1.5,bgs,6,lfmm,3,0.4,20,89,7,0.0275280898876405,98,7,0.025
V1_c1.5,bgs,6,lfmm,3,0.5,20,89,7,0.0275280898876405,89,7,0.0275280898876405
V1_c1.5,bgs,6,lfmm,3,0.7,20,89,7,0.0275280898876405,54,6,0.0333333333333333
V1_c1.5,bgs,6,lfmm,5,0.01,20,70,7,0.035,88,8,0.0363636363636364
V1_c1.5,bgs,6,lfmm,5,0.02,20,70,7,0.035,87,8,0.0367816091954023
V1_c1.5,bgs,6,lfmm,5,0.05,20,70,7,0.035,82,8,0.0390243902439024
V1_c1.5,bgs,6,lfmm,5,0.1,20,70,7,0.035,82,8,0.0390243902439024
V1_c1.5,bgs,6,lfmm,5,0.15,20,70,7,0.035,81,8,0.0395061728395062
V1_c1.5,bgs,6,lfmm,5,0.2,20,70,7,0.035,83,7,0.0295180722891566
V1_c1.5,bgs,6,lfmm,5,0.3,20,70,7,0.035,77,7,0.0318181818181818
V1_c1.5,bgs,6,lfmm,5,0.4,20,70,7,0.035,73,7,0.0335616438356164
V1_c1.5,bgs,6,lfmm,5,0.5,20,70,7,0.035,66,7,0.0371212121212121
V1_c1.5,bgs,6,lfmm,5,0.7,20,70,7,0.035,42,6,0.0428571428571428
V1_c1.5,bgs,6,lfmm,10,0.01,20,38,6,0.0473684210526316,63,8,0.0507936507936508
V1_c1.5,bgs,6,lfmm,10,0.02,20,38,6,0.0473684210526316,58,8,0.0551724137931035
V1_c1.5,bgs,6,lfmm,10,0.05,20,38,6,0.0473684210526316,55,7,0.0445454545454545
V1_c1.5,bgs,6,lfmm,10,0.1,20,38,6,0.0473684210526316,55,7,0.0445454545454545
V1_c1.5,bgs,6,lfmm,10,0.15,20,38,6,0.0473684210526316,53,7,0.0462264150943396
V1_c1.5,bgs,6,lfmm,10,0.2,20,38,6,0.0473684210526316,51,7,0.0480392156862745
V1_c1.5,bgs,6,lfmm,10,0.3,20,38,6,0.0473684210526316,44,7,0.0556818181818182
V1_c1.5,bgs,6,lfmm,10,0.4,20,38,6,0.0473684210526316,40,7,0.06125
V1_c1.5,bgs,6,lfmm,10,0.5,20,38,6,0.0473684210526316,36,6,0.05
V1_c1.5,bgs,6,lfmm,10,0.7,20,38,6,0.0473684210526316,23,6,0.0782608695652174
V1_c1.5,bgs,7,emmax,2,0.01,23,7,1,0.0062111801242236,43,8,0.0647118301314459
V1_c1.5,bgs,7,emmax,2,0.02,23,7,1,0.0062111801242236,38,8,0.0732265446224256
V1_c1.5,bgs,7,emmax,2,0.05,23,7,1,0.0062111801242236,30,8,0.0927536231884058
V1_c1.5,bgs,7,emmax,2,0.1,23,7,1,0.0062111801242236,25,8,0.111304347826087
V1_c1.5,bgs,7,emmax,2,0.15,23,7,1,0.0062111801242236,23,7,0.0926275992438563
V1_c1.5,bgs,7,emmax,2,0.2,23,7,1,0.0062111801242236,18,5,0.0603864734299517
V1_c1.5,bgs,7,emmax,2,0.3,23,7,1,0.0062111801242236,16,5,0.0679347826086957
V1_c1.5,bgs,7,emmax,2,0.4,23,7,1,0.0062111801242236,13,4,0.0535117056856187
V1_c1.5,bgs,7,emmax,2,0.5,23,7,1,0.0062111801242236,10,3,0.0391304347826087
V1_c1.5,bgs,7,emmax,2,0.7,23,7,1,0.0062111801242236,8,3,0.0489130434782609
V1_c1.5,bgs,7,emmax,3,0.01,23,4,1,0.0108695652173913,34,8,0.0818414322250639
V1_c1.5,bgs,7,emmax,3,0.02,23,4,1,0.0108695652173913,30,8,0.0927536231884058
V1_c1.5,bgs,7,emmax,3,0.05,23,4,1,0.0108695652173913,24,7,0.088768115942029
V1_c1.5,bgs,7,emmax,3,0.1,23,4,1,0.0108695652173913,18,7,0.118357487922705
V1_c1.5,bgs,7,emmax,3,0.15,23,4,1,0.0108695652173913,14,6,0.111801242236025
V1_c1.5,bgs,7,emmax,3,0.2,23,4,1,0.0108695652173913,10,5,0.108695652173913
V1_c1.5,bgs,7,emmax,3,0.3,23,4,1,0.0108695652173913,10,5,0.108695652173913
V1_c1.5,bgs,7,emmax,3,0.4,23,4,1,0.0108695652173913,8,4,0.0869565217391304
V1_c1.5,bgs,7,emmax,3,0.5,23,4,1,0.0108695652173913,6,3,0.0652173913043478
V1_c1.5,bgs,7,emmax,3,0.7,23,4,1,0.0108695652173913,6,3,0.0652173913043478
V1_c1.5,bgs,7,emmax,5,0.01,23,2,1,0.0217391304347826,22,7,0.0968379446640316
V1_c1.5,bgs,7,emmax,5,0.02,23,2,1,0.0217391304347826,19,7,0.112128146453089
V1_c1.5,bgs,7,emmax,5,0.05,23,2,1,0.0217391304347826,15,6,0.104347826086957
V1_c1.5,bgs,7,emmax,5,0.1,23,2,1,0.0217391304347826,10,6,0.156521739130435
V1_c1.5,bgs,7,emmax,5,0.15,23,2,1,0.0217391304347826,8,6,0.195652173913043
V1_c1.5,bgs,7,emmax,5,0.2,23,2,1,0.0217391304347826,7,5,0.15527950310559
V1_c1.5,bgs,7,emmax,5,0.3,23,2,1,0.0217391304347826,6,4,0.115942028985507
V1_c1.5,bgs,7,emmax,5,0.4,23,2,1,0.0217391304347826,6,4,0.115942028985507
V1_c1.5,bgs,7,emmax,5,0.5,23,2,1,0.0217391304347826,5,3,0.0782608695652174
V1_c1.5,bgs,7,emmax,5,0.7,23,2,1,0.0217391304347826,5,3,0.0782608695652174
V1_c1.5,bgs,7,emmax,10,0.01,23,2,1,0.0217391304347826,13,6,0.120401337792642
V1_c1.5,bgs,7,emmax,10,0.02,23,2,1,0.0217391304347826,12,5,0.0905797101449275
V1_c1.5,bgs,7,emmax,10,0.05,23,2,1,0.0217391304347826,9,5,0.120772946859903
V1_c1.5,bgs,7,emmax,10,0.1,23,2,1,0.0217391304347826,6,5,0.181159420289855
V1_c1.5,bgs,7,emmax,10,0.15,23,2,1,0.0217391304347826,6,5,0.181159420289855
V1_c1.5,bgs,7,emmax,10,0.2,23,2,1,0.0217391304347826,4,3,0.0978260869565217
V1_c1.5,bgs,7,emmax,10,0.3,23,2,1,0.0217391304347826,4,3,0.0978260869565217
V1_c1.5,bgs,7,emmax,10,0.4,23,2,1,0.0217391304347826,4,3,0.0978260869565217
V1_c1.5,bgs,7,emmax,10,0.5,23,2,1,0.0217391304347826,4,3,0.0978260869565217
V1_c1.5,bgs,7,emmax,10,0.7,23,2,1,0.0217391304347826,4,3,0.0978260869565217
V1_c1.5,bgs,7,lfmm,2,0.01,23,61,6,0.0256593014967926,112,8,0.0248447204968944
V1_c1.5,bgs,7,lfmm,2,0.02,23,61,6,0.0256593014967926,103,8,0.02701561840439
V1_c1.5,bgs,7,lfmm,2,0.05,23,61,6,0.0256593014967926,100,8,0.0278260869565217
V1_c1.5,bgs,7,lfmm,2,0.1,23,61,6,0.0256593014967926,96,8,0.0289855072463768
V1_c1.5,bgs,7,lfmm,2,0.15,23,61,6,0.0256593014967926,87,8,0.031984007996002
V1_c1.5,bgs,7,lfmm,2,0.2,23,61,6,0.0256593014967926,84,8,0.0331262939958592
V1_c1.5,bgs,7,lfmm,2,0.3,23,61,6,0.0256593014967926,73,7,0.0291840381179273
V1_c1.5,bgs,7,lfmm,2,0.4,23,61,6,0.0256593014967926,67,7,0.0317975340687865
V1_c1.5,bgs,7,lfmm,2,0.5,23,61,6,0.0256593014967926,56,7,0.0380434782608696
V1_c1.5,bgs,7,lfmm,2,0.7,23,61,6,0.0256593014967926,31,7,0.0687237026647966
V1_c1.5,bgs,7,lfmm,3,0.01,23,47,5,0.0231267345050879,84,8,0.0331262939958592
V1_c1.5,bgs,7,lfmm,3,0.02,23,47,5,0.0231267345050879,76,8,0.0366132723112128
V1_c1.5,bgs,7,lfmm,3,0.05,23,47,5,0.0231267345050879,75,8,0.0371014492753623
V1_c1.5,bgs,7,lfmm,3,0.1,23,47,5,0.0231267345050879,67,8,0.0415314730694354
V1_c1.5,bgs,7,lfmm,3,0.15,23,47,5,0.0231267345050879,64,7,0.0332880434782609
V1_c1.5,bgs,7,lfmm,3,0.2,23,47,5,0.0231267345050879,61,7,0.0349251603706344
V1_c1.5,bgs,7,lfmm,3,0.3,23,47,5,0.0231267345050879,55,6,0.0284584980237154
V1_c1.5,bgs,7,lfmm,3,0.4,23,47,5,0.0231267345050879,47,6,0.0333024976873265
V1_c1.5,bgs,7,lfmm,3,0.5,23,47,5,0.0231267345050879,37,6,0.0423031727379554
V1_c1.5,bgs,7,lfmm,3,0.7,23,47,5,0.0231267345050879,22,5,0.0494071146245059
V1_c1.5,bgs,7,lfmm,5,0.01,23,25,5,0.0434782608695652,58,8,0.047976011994003
V1_c1.5,bgs,7,lfmm,5,0.02,23,25,5,0.0434782608695652,55,8,0.0505928853754941
V1_c1.5,bgs,7,lfmm,5,0.05,23,25,5,0.0434782608695652,50,7,0.0426086956521739
V1_c1.5,bgs,7,lfmm,5,0.1,23,25,5,0.0434782608695652,39,5,0.0278706800445931
V1_c1.5,bgs,7,lfmm,5,0.15,23,25,5,0.0434782608695652,37,5,0.0293772032902468
V1_c1.5,bgs,7,lfmm,5,0.2,23,25,5,0.0434782608695652,36,5,0.0301932367149758
V1_c1.5,bgs,7,lfmm,5,0.3,23,25,5,0.0434782608695652,31,5,0.0350631136044881
V1_c1.5,bgs,7,lfmm,5,0.4,23,25,5,0.0434782608695652,25,5,0.0434782608695652
V1_c1.5,bgs,7,lfmm,5,0.5,23,25,5,0.0434782608695652,21,5,0.05175983436853
V1_c1.5,bgs,7,lfmm,5,0.7,23,25,5,0.0434782608695652,14,5,0.077639751552795
V1_c1.5,bgs,7,lfmm,10,0.01,23,13,5,0.0836120401337793,33,6,0.0474308300395257
V1_c1.5,bgs,7,lfmm,10,0.02,23,13,5,0.0836120401337793,31,6,0.0504908835904628
V1_c1.5,bgs,7,lfmm,10,0.05,23,13,5,0.0836120401337793,25,5,0.0434782608695652
V1_c1.5,bgs,7,lfmm,10,0.1,23,13,5,0.0836120401337793,21,5,0.05175983436853
V1_c1.5,bgs,7,lfmm,10,0.15,23,13,5,0.0836120401337793,18,5,0.0603864734299517
V1_c1.5,bgs,7,lfmm,10,0.2,23,13,5,0.0836120401337793,17,5,0.0639386189258312
V1_c1.5,bgs,7,lfmm,10,0.3,23,13,5,0.0836120401337793,15,5,0.072463768115942
V1_c1.5,bgs,7,lfmm,10,0.4,23,13,5,0.0836120401337793,13,5,0.0836120401337793
V1_c1.5,bgs,7,lfmm,10,0.5,23,13,5,0.0836120401337793,12,5,0.0905797101449275
V1_c1.5,bgs,7,lfmm,10,0.7,23,13,5,0.0836120401337793,9,5,0.120772946859903
V1_c1.5,bgs,8,emmax,2,0.01,21,45,6,0.0380952380952381,88,7,0.0265151515151515
V1_c1.5,bgs,8,emmax,2,0.02,21,45,6,0.0380952380952381,81,6,0.0211640211640212
V1_c1.5,bgs,8,emmax,2,0.05,21,45,6,0.0380952380952381,79,6,0.0216998191681736
V1_c1.5,bgs,8,emmax,2,0.1,21,45,6,0.0380952380952381,76,6,0.0225563909774436
V1_c1.5,bgs,8,emmax,2,0.15,21,45,6,0.0380952380952381,72,6,0.0238095238095238
V1_c1.5,bgs,8,emmax,2,0.2,21,45,6,0.0380952380952381,67,6,0.0255863539445629
V1_c1.5,bgs,8,emmax,2,0.3,21,45,6,0.0380952380952381,63,6,0.0272108843537415
V1_c1.5,bgs,8,emmax,2,0.4,21,45,6,0.0380952380952381,60,6,0.0285714285714286
V1_c1.5,bgs,8,emmax,2,0.5,21,45,6,0.0380952380952381,50,6,0.0342857142857143
V1_c1.5,bgs,8,emmax,2,0.7,21,45,6,0.0380952380952381,26,6,0.0659340659340659
V1_c1.5,bgs,8,emmax,3,0.01,21,32,6,0.0535714285714286,62,7,0.0376344086021505
V1_c1.5,bgs,8,emmax,3,0.02,21,32,6,0.0535714285714286,59,6,0.0290556900726392
V1_c1.5,bgs,8,emmax,3,0.05,21,32,6,0.0535714285714286,55,6,0.0311688311688312
V1_c1.5,bgs,8,emmax,3,0.1,21,32,6,0.0535714285714286,53,6,0.032345013477089
V1_c1.5,bgs,8,emmax,3,0.15,21,32,6,0.0535714285714286,49,6,0.0349854227405248
V1_c1.5,bgs,8,emmax,3,0.2,21,32,6,0.0535714285714286,46,6,0.0372670807453416
V1_c1.5,bgs,8,emmax,3,0.3,21,32,6,0.0535714285714286,44,6,0.038961038961039
V1_c1.5,bgs,8,emmax,3,0.4,21,32,6,0.0535714285714286,40,6,0.0428571428571428
V1_c1.5,bgs,8,emmax,3,0.5,21,32,6,0.0535714285714286,35,6,0.0489795918367347
V1_c1.5,bgs,8,emmax,3,0.7,21,32,6,0.0535714285714286,21,6,0.0816326530612245
V1_c1.5,bgs,8,emmax,5,0.01,21,19,6,0.0902255639097744,45,7,0.0518518518518519
V1_c1.5,bgs,8,emmax,5,0.02,21,19,6,0.0902255639097744,42,6,0.0408163265306122
V1_c1.5,bgs,8,emmax,5,0.05,21,19,6,0.0902255639097744,38,6,0.0451127819548872
