cell,tag,env,engine,rho_ld,l_min,n_qtn,a_n,a_TP,a_PR,C_n,C_TP,C_PR
V0.5_c1,bgs,10,emmax,0.99,5,17,13,9,0.366515837104072,14,9,0.340336134453782
V0.5_c1,bgs,10,emmax,0.99,10,17,9,7,0.320261437908497,14,9,0.340336134453782
V0.5_c1,bgs,10,lfmm,0.99,2,17,50,9,0.0952941176470588,72,10,0.0816993464052288
V0.5_c1,bgs,10,lfmm,0.99,3,17,35,9,0.136134453781513,59,10,0.0997008973080758
V0.5_c1,bgs,10,lfmm,0.99,5,17,25,9,0.190588235294118,43,10,0.136798905608755
V0.5_c1,bgs,10,lfmm,0.99,10,17,16,9,0.297794117647059,25,10,0.235294117647059
V0.5_c1,nobgs,1,emmax,0.5,2,19,20,12,0.378947368421053,43,13,0.206854345165239
V0.5_c1,nobgs,1,emmax,0.5,3,19,15,11,0.424561403508772,33,12,0.229665071770335
V0.5_c1,nobgs,1,emmax,0.5,5,19,12,11,0.530701754385965,22,12,0.344497607655502
V0.5_c1,nobgs,1,emmax,0.5,10,19,10,9,0.426315789473684,15,11,0.424561403508772
V0.5_c1,nobgs,1,lfmm,0.5,2,19,22,13,0.404306220095694,69,15,0.17162471395881
V0.5_c1,nobgs,1,lfmm,0.5,3,19,19,13,0.46814404432133,50,15,0.236842105263158
V0.5_c1,nobgs,1,lfmm,0.5,5,19,14,11,0.454887218045113,40,15,0.296052631578947
V0.5_c1,nobgs,1,lfmm,0.5,10,19,10,9,0.426315789473684,26,13,0.342105263157895
V0.5_c1,nobgs,1,emmax,0.6,2,19,19,12,0.398891966759003,37,12,0.204836415362731
V0.5_c1,nobgs,1,emmax,0.6,3,19,14,11,0.454887218045113,27,11,0.235867446393762
V0.5_c1,nobgs,1,emmax,0.6,5,19,12,11,0.530701754385965,17,11,0.374613003095975
V0.5_c1,nobgs,1,emmax,0.6,10,19,10,9,0.426315789473684,14,11,0.454887218045113
V0.5_c1,nobgs,1,lfmm,0.6,2,19,22,13,0.404306220095694,63,14,0.16374269005848
V0.5_c1,nobgs,1,lfmm,0.6,3,19,19,13,0.46814404432133,46,14,0.224256292906178
V0.5_c1,nobgs,1,lfmm,0.6,5,19,14,11,0.454887218045113,31,14,0.33276740237691
V0.5_c1,nobgs,1,lfmm,0.6,10,19,10,9,0.426315789473684,21,12,0.360902255639098
V0.5_c1,nobgs,1,emmax,0.75,2,19,17,12,0.445820433436533,34,12,0.222910216718266
V0.5_c1,nobgs,1,emmax,0.75,3,19,14,12,0.541353383458647,27,12,0.280701754385965
V0.5_c1,nobgs,1,emmax,0.75,5,19,12,12,0.631578947368421,15,11,0.424561403508772
V0.5_c1,nobgs,1,emmax,0.75,10,19,10,10,0.526315789473684,13,11,0.489878542510122
V0.5_c1,nobgs,1,lfmm,0.75,2,19,21,13,0.423558897243108,53,13,0.167825223435948
V0.5_c1,nobgs,1,lfmm,0.75,3,19,18,13,0.494152046783626,39,13,0.228070175438597
V0.5_c1,nobgs,1,lfmm,0.75,5,19,13,11,0.489878542510122,27,13,0.329434697855751
V0.5_c1,nobgs,1,lfmm,0.75,10,19,10,9,0.426315789473684,17,11,0.374613003095975
V0.5_c1,nobgs,1,emmax,0.85,2,19,16,12,0.473684210526316,34,12,0.222910216718266
V0.5_c1,nobgs,1,emmax,0.85,3,19,13,12,0.582995951417004,26,12,0.291497975708502
V0.5_c1,nobgs,1,emmax,0.85,5,19,12,12,0.631578947368421,15,11,0.424561403508772
V0.5_c1,nobgs,1,emmax,0.85,10,19,10,10,0.526315789473684,13,11,0.489878542510122
V0.5_c1,nobgs,1,lfmm,0.85,2,19,21,13,0.423558897243108,49,13,0.181525241675618
V0.5_c1,nobgs,1,lfmm,0.85,3,19,19,13,0.46814404432133,35,13,0.254135338345865
V0.5_c1,nobgs,1,lfmm,0.85,5,19,14,12,0.541353383458647,24,13,0.370614035087719
V0.5_c1,nobgs,1,lfmm,0.85,10,19,10,9,0.426315789473684,16,12,0.473684210526316
V0.5_c1,nobgs,1,emmax,0.9,2,19,16,12,0.473684210526316,34,12,0.222910216718266
V0.5_c1,nobgs,1,emmax,0.9,3,19,13,12,0.582995951417004,26,12,0.291497975708502
V0.5_c1,nobgs,1,emmax,0.9,5,19,12,12,0.631578947368421,15,11,0.424561403508772
V0.5_c1,nobgs,1,emmax,0.9,10,19,10,10,0.526315789473684,13,11,0.489878542510122
V0.5_c1,nobgs,1,lfmm,0.9,2,19,21,13,0.423558897243108,48,13,0.18530701754386
V0.5_c1,nobgs,1,lfmm,0.9,3,19,19,13,0.46814404432133,34,13,0.261609907120743
V0.5_c1,nobgs,1,lfmm,0.9,5,19,14,12,0.541353383458647,25,13,0.355789473684211
V0.5_c1,nobgs,1,lfmm,0.9,10,19,10,9,0.426315789473684,16,12,0.473684210526316
V0.5_c1,nobgs,1,emmax,0.95,2,19,16,12,0.473684210526316,35,12,0.216541353383459
V0.5_c1,nobgs,1,emmax,0.95,3,19,13,12,0.582995951417004,27,12,0.280701754385965
V0.5_c1,nobgs,1,emmax,0.95,5,19,12,12,0.631578947368421,15,11,0.424561403508772
V0.5_c1,nobgs,1,emmax,0.95,10,19,10,10,0.526315789473684,13,11,0.489878542510122
V0.5_c1,nobgs,1,lfmm,0.95,2,19,21,13,0.423558897243108,48,13,0.18530701754386
V0.5_c1,nobgs,1,lfmm,0.95,3,19,19,13,0.46814404432133,34,13,0.261609907120743
V0.5_c1,nobgs,1,lfmm,0.95,5,19,14,12,0.541353383458647,25,13,0.355789473684211
V0.5_c1,nobgs,1,lfmm,0.95,10,19,10,9,0.426315789473684,17,12,0.445820433436533
V0.5_c1,nobgs,1,emmax,0.99,2,19,16,12,0.473684210526316,37,12,0.204836415362731
V0.5_c1,nobgs,1,emmax,0.99,3,19,13,12,0.582995951417004,27,12,0.280701754385965
V0.5_c1,nobgs,1,emmax,0.99,5,19,12,12,0.631578947368421,15,11,0.424561403508772
V0.5_c1,nobgs,1,emmax,0.99,10,19,10,10,0.526315789473684,13,11,0.489878542510122
V0.5_c1,nobgs,1,lfmm,0.99,2,19,21,13,0.423558897243108,48,13,0.18530701754386
V0.5_c1,nobgs,1,lfmm,0.99,3,19,19,13,0.46814404432133,34,13,0.261609907120743
V0.5_c1,nobgs,1,lfmm,0.99,5,19,14,12,0.541353383458647,26,13,0.342105263157895
V0.5_c1,nobgs,1,lfmm,0.99,10,19,10,9,0.426315789473684,17,12,0.445820433436533
V0.5_c1,nobgs,2,emmax,0.5,2,20,29,11,0.208620689655172,65,12,0.110769230769231
V0.5_c1,nobgs,2,emmax,0.5,3,20,21,11,0.288095238095238,45,12,0.16
V0.5_c1,nobgs,2,emmax,0.5,5,20,16,11,0.378125,30,12,0.24
V0.5_c1,nobgs,2,emmax,0.5,10,20,10,7,0.245,19,11,0.318421052631579
V0.5_c1,nobgs,2,lfmm,0.5,2,20,43,12,0.167441860465116,76,12,0.0947368421052632
V0.5_c1,nobgs,2,lfmm,0.5,3,20,28,12,0.257142857142857,47,12,0.153191489361702
V0.5_c1,nobgs,2,lfmm,0.5,5,20,20,12,0.36,33,12,0.218181818181818
V0.5_c1,nobgs,2,lfmm,0.5,10,20,15,10,0.333333333333333,20,11,0.3025
V0.5_c1,nobgs,2,emmax,0.6,2,20,28,11,0.216071428571429,64,12,0.1125
V0.5_c1,nobgs,2,emmax,0.6,3,20,21,11,0.288095238095238,43,12,0.167441860465116
V0.5_c1,nobgs,2,emmax,0.6,5,20,16,11,0.378125,27,12,0.266666666666667
V0.5_c1,nobgs,2,emmax,0.6,10,20,10,7,0.245,19,12,0.378947368421053
V0.5_c1,nobgs,2,lfmm,0.6,2,20,40,12,0.18,73,12,0.0986301369863014
V0.5_c1,nobgs,2,lfmm,0.6,3,20,28,12,0.257142857142857,45,12,0.16
V0.5_c1,nobgs,2,lfmm,0.6,5,20,22,12,0.327272727272727,32,12,0.225
V0.5_c1,nobgs,2,lfmm,0.6,10,20,15,10,0.333333333333333,21,11,0.288095238095238
V0.5_c1,nobgs,2,emmax,0.75,2,20,27,11,0.224074074074074,65,12,0.110769230769231
V0.5_c1,nobgs,2,emmax,0.75,3,20,20,11,0.3025,44,12,0.163636363636364
V0.5_c1,nobgs,2,emmax,0.75,5,20,16,11,0.378125,27,12,0.266666666666667
V0.5_c1,nobgs,2,emmax,0.75,10,20,11,8,0.290909090909091,19,12,0.378947368421053
V0.5_c1,nobgs,2,lfmm,0.75,2,20,40,12,0.18,70,12,0.102857142857143
V0.5_c1,nobgs,2,lfmm,0.75,3,20,30,12,0.24,48,12,0.15
V0.5_c1,nobgs,2,lfmm,0.75,5,20,22,12,0.327272727272727,29,12,0.248275862068966
V0.5_c1,nobgs,2,lfmm,0.75,10,20,15,10,0.333333333333333,19,12,0.378947368421053
V0.5_c1,nobgs,2,emmax,0.85,2,20,27,11,0.224074074074074,66,12,0.109090909090909
V0.5_c1,nobgs,2,emmax,0.85,3,20,20,11,0.3025,42,12,0.171428571428571
V0.5_c1,nobgs,2,emmax,0.85,5,20,16,11,0.378125,27,12,0.266666666666667
V0.5_c1,nobgs,2,emmax,0.85,10,20,11,8,0.290909090909091,19,12,0.378947368421053
V0.5_c1,nobgs,2,lfmm,0.85,2,20,41,12,0.175609756097561,66,12,0.109090909090909
V0.5_c1,nobgs,2,lfmm,0.85,3,20,30,12,0.24,47,12,0.153191489361702
V0.5_c1,nobgs,2,lfmm,0.85,5,20,22,12,0.327272727272727,28,12,0.257142857142857
V0.5_c1,nobgs,2,lfmm,0.85,10,20,15,10,0.333333333333333,20,12,0.36
V0.5_c1,nobgs,2,emmax,0.9,2,20,28,11,0.216071428571429,63,11,0.096031746031746
V0.5_c1,nobgs,2,emmax,0.9,3,20,20,11,0.3025,39,11,0.155128205128205
V0.5_c1,nobgs,2,emmax,0.9,5,20,16,11,0.378125,26,11,0.232692307692308
V0.5_c1,nobgs,2,emmax,0.9,10,20,11,8,0.290909090909091,17,11,0.355882352941177
V0.5_c1,nobgs,2,lfmm,0.9,2,20,40,12,0.18,62,11,0.0975806451612903
V0.5_c1,nobgs,2,lfmm,0.9,3,20,30,12,0.24,44,11,0.1375
V0.5_c1,nobgs,2,lfmm,0.9,5,20,22,12,0.327272727272727,25,11,0.242
V0.5_c1,nobgs,2,lfmm,0.9,10,20,15,10,0.333333333333333,19,11,0.318421052631579
V0.5_c1,nobgs,2,emmax,0.95,2,20,27,11,0.224074074074074,61,11,0.0991803278688525
V0.5_c1,nobgs,2,emmax,0.95,3,20,19,11,0.318421052631579,39,11,0.155128205128205
V0.5_c1,nobgs,2,emmax,0.95,5,20,16,11,0.378125,26,11,0.232692307692308
V0.5_c1,nobgs,2,emmax,0.95,10,20,11,8,0.290909090909091,17,11,0.355882352941177
V0.5_c1,nobgs,2,lfmm,0.95,2,20,38,11,0.15921052631579,60,11,0.100833333333333
V0.5_c1,nobgs,2,lfmm,0.95,3,20,29,11,0.208620689655172,42,11,0.144047619047619
V0.5_c1,nobgs,2,lfmm,0.95,5,20,22,11,0.275,25,11,0.242
V0.5_c1,nobgs,2,lfmm,0.95,10,20,14,9,0.289285714285714,19,11,0.318421052631579
V0.5_c1,nobgs,2,emmax,0.99,2,20,27,11,0.224074074074074,61,11,0.0991803278688525
V0.5_c1,nobgs,2,emmax,0.99,3,20,19,11,0.318421052631579,39,11,0.155128205128205
V0.5_c1,nobgs,2,emmax,0.99,5,20,16,11,0.378125,26,11,0.232692307692308
V0.5_c1,nobgs,2,emmax,0.99,10,20,11,8,0.290909090909091,17,11,0.355882352941177
V0.5_c1,nobgs,2,lfmm,0.99,2,20,38,11,0.15921052631579,60,11,0.100833333333333
V0.5_c1,nobgs,2,lfmm,0.99,3,20,29,11,0.208620689655172,42,11,0.144047619047619
V0.5_c1,nobgs,2,lfmm,0.99,5,20,22,11,0.275,25,11,0.242
V0.5_c1,nobgs,2,lfmm,0.99,10,20,14,9,0.289285714285714,19,11,0.318421052631579
V0.5_c1,nobgs,3,emmax,0.5,2,21,34,12,0.201680672268908,97,14,0.0962199312714777
V0.5_c1,nobgs,3,emmax,0.5,3,21,21,11,0.27437641723356,59,14,0.15819209039548
V0.5_c1,nobgs,3,emmax,0.5,5,21,15,11,0.384126984126984,43,13,0.187153931339978
V0.5_c1,nobgs,3,emmax,0.5,10,21,14,11,0.41156462585034,25,12,0.274285714285714
V0.5_c1,nobgs,3,lfmm,0.5,2,21,31,14,0.301075268817204,84,15,0.127551020408163
V0.5_c1,nobgs,3,lfmm,0.5,3,21,22,13,0.365800865800866,58,15,0.184729064039409
V0.5_c1,nobgs,3,lfmm,0.5,5,21,18,12,0.380952380952381,40,15,0.267857142857143
V0.5_c1,nobgs,3,lfmm,0.5,10,21,16,12,0.428571428571429,27,14,0.345679012345679
V0.5_c1,nobgs,3,emmax,0.6,2,21,30,12,0.228571428571429,87,14,0.10727969348659
V0.5_c1,nobgs,3,emmax,0.6,3,21,19,11,0.303258145363409,54,14,0.17283950617284
V0.5_c1,nobgs,3,emmax,0.6,5,21,16,11,0.360119047619048,38,13,0.211779448621554
V0.5_c1,nobgs,3,emmax,0.6,10,21,14,11,0.41156462585034,25,12,0.274285714285714
V0.5_c1,nobgs,3,lfmm,0.6,2,21,30,14,0.311111111111111,71,15,0.150905432595573
V0.5_c1,nobgs,3,lfmm,0.6,3,21,21,13,0.383219954648526,52,15,0.206043956043956
V0.5_c1,nobgs,3,lfmm,0.6,5,21,19,13,0.423558897243108,38,15,0.281954887218045
V0.5_c1,nobgs,3,lfmm,0.6,10,21,16,12,0.428571428571429,26,14,0.358974358974359
V0.5_c1,nobgs,3,emmax,0.75,2,21,31,12,0.221198156682028,74,14,0.126126126126126
V0.5_c1,nobgs,3,emmax,0.75,3,21,18,11,0.32010582010582,44,14,0.212121212121212
V0.5_c1,nobgs,3,emmax,0.75,5,21,15,11,0.384126984126984,30,13,0.268253968253968
V0.5_c1,nobgs,3,emmax,0.75,10,21,14,11,0.41156462585034,21,12,0.326530612244898
V0.5_c1,nobgs,3,lfmm,0.75,2,21,30,14,0.311111111111111,62,15,0.172811059907834
V0.5_c1,nobgs,3,lfmm,0.75,3,21,21,13,0.383219954648526,46,15,0.232919254658385
V0.5_c1,nobgs,3,lfmm,0.75,5,21,19,13,0.423558897243108,35,15,0.306122448979592
V0.5_c1,nobgs,3,lfmm,0.75,10,21,16,12,0.428571428571429,27,14,0.345679012345679
V0.5_c1,nobgs,3,emmax,0.85,2,21,28,12,0.244897959183673,68,14,0.137254901960784
V0.5_c1,nobgs,3,emmax,0.85,3,21,19,11,0.303258145363409,40,14,0.233333333333333
V0.5_c1,nobgs,3,emmax,0.85,5,21,15,11,0.384126984126984,28,13,0.287414965986395
V0.5_c1,nobgs,3,emmax,0.85,10,21,14,11,0.41156462585034,19,12,0.360902255639098
V0.5_c1,nobgs,3,lfmm,0.85,2,21,29,14,0.32183908045977,55,15,0.194805194805195
V0.5_c1,nobgs,3,lfmm,0.85,3,21,21,13,0.383219954648526,40,15,0.267857142857143
V0.5_c1,nobgs,3,lfmm,0.85,5,21,19,13,0.423558897243108,32,15,0.334821428571429
V0.5_c1,nobgs,3,lfmm,0.85,10,21,16,12,0.428571428571429,25,14,0.373333333333333
V0.5_c1,nobgs,3,emmax,0.9,2,21,28,12,0.244897959183673,68,14,0.137254901960784
V0.5_c1,nobgs,3,emmax,0.9,3,21,19,11,0.303258145363409,41,14,0.227642276422764
V0.5_c1,nobgs,3,emmax,0.9,5,21,15,11,0.384126984126984,28,13,0.287414965986395
V0.5_c1,nobgs,3,emmax,0.9,10,21,14,11,0.41156462585034,20,12,0.342857142857143
V0.5_c1,nobgs,3,lfmm,0.9,2,21,29,14,0.32183908045977,52,15,0.206043956043956
V0.5_c1,nobgs,3,lfmm,0.9,3,21,22,13,0.365800865800866,42,15,0.255102040816327
V0.5_c1,nobgs,3,lfmm,0.9,5,21,19,13,0.423558897243108,32,15,0.334821428571429
V0.5_c1,nobgs,3,lfmm,0.9,10,21,16,12,0.428571428571429,25,14,0.373333333333333
V0.5_c1,nobgs,3,emmax,0.95,2,21,28,12,0.244897959183673,70,14,0.133333333333333
V0.5_c1,nobgs,3,emmax,0.95,3,21,20,11,0.288095238095238,42,14,0.222222222222222
V0.5_c1,nobgs,3,emmax,0.95,5,21,15,11,0.384126984126984,29,13,0.277504105090312
V0.5_c1,nobgs,3,emmax,0.95,10,21,14,11,0.41156462585034,21,12,0.326530612244898
V0.5_c1,nobgs,3,lfmm,0.95,2,21,29,14,0.32183908045977,53,15,0.202156334231806
V0.5_c1,nobgs,3,lfmm,0.95,3,21,22,13,0.365800865800866,42,15,0.255102040816327
V0.5_c1,nobgs,3,lfmm,0.95,5,21,19,13,0.423558897243108,32,15,0.334821428571429
V0.5_c1,nobgs,3,lfmm,0.95,10,21,16,12,0.428571428571429,25,14,0.373333333333333
V0.5_c1,nobgs,3,emmax,0.99,2,21,28,12,0.244897959183673,73,14,0.127853881278539
V0.5_c1,nobgs,3,emmax,0.99,3,21,21,11,0.27437641723356,43,14,0.217054263565891
V0.5_c1,nobgs,3,emmax,0.99,5,21,15,11,0.384126984126984,30,13,0.268253968253968
V0.5_c1,nobgs,3,emmax,0.99,10,21,14,11,0.41156462585034,21,12,0.326530612244898
V0.5_c1,nobgs,3,lfmm,0.99,2,21,29,14,0.32183908045977,53,15,0.202156334231806
V0.5_c1,nobgs,3,lfmm,0.99,3,21,22,13,0.365800865800866,42,15,0.255102040816327
V0.5_c1,nobgs,3,lfmm,0.99,5,21,19,13,0.423558897243108,32,15,0.334821428571429
V0.5_c1,nobgs,3,lfmm,0.99,10,21,16,12,0.428571428571429,25,14,0.373333333333333
V0.5_c1,nobgs,4,emmax,0.5,2,19,27,12,0.280701754385965,55,15,0.215311004784689
V0.5_c1,nobgs,4,emmax,0.5,3,19,22,12,0.344497607655502,39,15,0.303643724696356
V0.5_c1,nobgs,4,emmax,0.5,5,19,17,11,0.374613003095975,27,13,0.329434697855751
V0.5_c1,nobgs,4,emmax,0.5,10,19,14,10,0.37593984962406,19,12,0.398891966759003
V0.5_c1,nobgs,4,lfmm,0.5,2,19,27,14,0.382066276803119,60,17,0.253508771929825
V0.5_c1,nobgs,4,lfmm,0.5,3,19,20,13,0.444736842105263,46,16,0.292906178489703
V0.5_c1,nobgs,4,lfmm,0.5,5,19,18,12,0.421052631578947,31,14,0.33276740237691
V0.5_c1,nobgs,4,lfmm,0.5,10,19,16,12,0.473684210526316,25,13,0.355789473684211
V0.5_c1,nobgs,4,emmax,0.6,2,19,26,12,0.291497975708502,47,15,0.251959686450168
V0.5_c1,nobgs,4,emmax,0.6,3,19,21,12,0.360902255639098,32,15,0.370065789473684
V0.5_c1,nobgs,4,emmax,0.6,5,19,16,11,0.398026315789474,24,14,0.429824561403509
V0.5_c1,nobgs,4,emmax,0.6,10,19,14,10,0.37593984962406,17,12,0.445820433436533
V0.5_c1,nobgs,4,lfmm,0.6,2,19,24,14,0.429824561403509,53,17,0.286991062562066
V0.5_c1,nobgs,4,lfmm,0.6,3,19,18,13,0.494152046783626,41,16,0.328626444159178
V0.5_c1,nobgs,4,lfmm,0.6,5,19,16,12,0.473684210526316,28,14,0.368421052631579
V0.5_c1,nobgs,4,lfmm,0.6,10,19,15,12,0.505263157894737,23,14,0.448512585812357
V0.5_c1,nobgs,4,emmax,0.75,2,19,25,12,0.303157894736842,45,15,0.263157894736842
V0.5_c1,nobgs,4,emmax,0.75,3,19,21,12,0.360902255639098,33,15,0.358851674641148
V0.5_c1,nobgs,4,emmax,0.75,5,19,16,11,0.398026315789474,25,14,0.412631578947368
V0.5_c1,nobgs,4,emmax,0.75,10,19,14,10,0.37593984962406,17,12,0.445820433436533
V0.5_c1,nobgs,4,lfmm,0.75,2,19,23,14,0.448512585812357,48,18,0.355263157894737
V0.5_c1,nobgs,4,lfmm,0.75,3,19,18,13,0.494152046783626,38,17,0.400277008310249
V0.5_c1,nobgs,4,lfmm,0.75,5,19,17,13,0.523219814241486,29,15,0.408348457350272
V0.5_c1,nobgs,4,lfmm,0.75,10,19,15,12,0.505263157894737,24,14,0.429824561403509
V0.5_c1,nobgs,4,emmax,0.85,2,19,25,12,0.303157894736842,40,15,0.296052631578947
V0.5_c1,nobgs,4,emmax,0.85,3,19,21,12,0.360902255639098,30,15,0.394736842105263
V0.5_c1,nobgs,4,emmax,0.85,5,19,16,11,0.398026315789474,23,14,0.448512585812357
V0.5_c1,nobgs,4,emmax,0.85,10,19,14,10,0.37593984962406,17,12,0.445820433436533
V0.5_c1,nobgs,4,lfmm,0.85,2,19,23,14,0.448512585812357,45,18,0.378947368421053
V0.5_c1,nobgs,4,lfmm,0.85,3,19,18,13,0.494152046783626,34,17,0.447368421052632
V0.5_c1,nobgs,4,lfmm,0.85,5,19,17,13,0.523219814241486,26,16,0.518218623481781
V0.5_c1,nobgs,4,lfmm,0.85,10,19,15,12,0.505263157894737,23,14,0.448512585812357
V0.5_c1,nobgs,4,emmax,0.9,2,19,24,12,0.315789473684211,40,16,0.336842105263158
V0.5_c1,nobgs,4,emmax,0.9,3,19,20,12,0.378947368421053,31,16,0.434634974533107
V0.5_c1,nobgs,4,emmax,0.9,5,19,15,11,0.424561403508772,24,14,0.429824561403509
V0.5_c1,nobgs,4,emmax,0.9,10,19,13,10,0.404858299595142,17,12,0.445820433436533
V0.5_c1,nobgs,4,lfmm,0.9,2,19,23,14,0.448512585812357,42,18,0.406015037593985
V0.5_c1,nobgs,4,lfmm,0.9,3,19,18,13,0.494152046783626,33,18,0.516746411483254
V0.5_c1,nobgs,4,lfmm,0.9,5,19,17,13,0.523219814241486,27,17,0.563352826510721
V0.5_c1,nobgs,4,lfmm,0.9,10,19,15,12,0.505263157894737,23,14,0.448512585812357
V0.5_c1,nobgs,4,emmax,0.95,2,19,25,12,0.303157894736842,38,15,0.311634349030471
V0.5_c1,nobgs,4,emmax,0.95,3,19,20,12,0.378947368421053,31,15,0.382003395585739
V0.5_c1,nobgs,4,emmax,0.95,5,19,15,11,0.424561403508772,23,13,0.386727688787185
V0.5_c1,nobgs,4,emmax,0.95,10,19,13,10,0.404858299595142,16,11,0.398026315789474
V0.5_c1,nobgs,4,lfmm,0.95,2,19,23,14,0.448512585812357,41,17,0.370988446726573
V0.5_c1,nobgs,4,lfmm,0.95,3,19,18,13,0.494152046783626,32,17,0.475328947368421
V0.5_c1,nobgs,4,lfmm,0.95,5,19,17,13,0.523219814241486,26,16,0.518218623481781
V0.5_c1,nobgs,4,lfmm,0.95,10,19,15,12,0.505263157894737,22,13,0.404306220095694
V0.5_c1,nobgs,4,emmax,0.99,2,19,25,12,0.303157894736842,38,15,0.311634349030471
V0.5_c1,nobgs,4,emmax,0.99,3,19,20,12,0.378947368421053,31,15,0.382003395585739
V0.5_c1,nobgs,4,emmax,0.99,5,19,15,11,0.424561403508772,23,13,0.386727688787185
V0.5_c1,nobgs,4,emmax,0.99,10,19,13,10,0.404858299595142,16,11,0.398026315789474
V0.5_c1,nobgs,4,lfmm,0.99,2,19,22,13,0.404306220095694,41,17,0.370988446726573
V0.5_c1,nobgs,4,lfmm,0.99,3,19,17,12,0.445820433436533,32,17,0.475328947368421
V0.5_c1,nobgs,4,lfmm,0.99,5,19,16,12,0.473684210526316,26,16,0.518218623481781
V0.5_c1,nobgs,4,lfmm,0.99,10,19,14,11,0.454887218045113,22,13,0.404306220095694
V0.5_c1,nobgs,5,emmax,0.5,2,17,24,9,0.198529411764706,57,12,0.148606811145511
V0.5_c1,nobgs,5,emmax,0.5,3,17,19,8,0.198142414860681,40,12,0.211764705882353
V0.5_c1,nobgs,5,emmax,0.5,5,17,15,8,0.250980392156863,25,11,0.284705882352941
V0.5_c1,nobgs,5,emmax,0.5,10,17,10,5,0.147058823529412,17,9,0.280276816608997
V0.5_c1,nobgs,5,lfmm,0.5,2,17,11,8,0.342245989304813,24,8,0.156862745098039
V0.5_c1,nobgs,5,lfmm,0.5,3,17,10,8,0.376470588235294,19,8,0.198142414860681
V0.5_c1,nobgs,5,lfmm,0.5,5,17,10,8,0.376470588235294,15,8,0.250980392156863
V0.5_c1,nobgs,5,lfmm,0.5,10,17,6,5,0.245098039215686,8,7,0.360294117647059
V0.5_c1,nobgs,5,emmax,0.6,2,17,25,9,0.190588235294118,56,12,0.151260504201681
V0.5_c1,nobgs,5,emmax,0.6,3,17,19,8,0.198142414860681,39,12,0.217194570135747
V0.5_c1,nobgs,5,emmax,0.6,5,17,15,8,0.250980392156863,27,11,0.263616557734205
V0.5_c1,nobgs,5,emmax,0.6,10,17,10,5,0.147058823529412,18,9,0.264705882352941
V0.5_c1,nobgs,5,lfmm,0.6,2,17,12,8,0.313725490196078,21,9,0.226890756302521
V0.5_c1,nobgs,5,lfmm,0.6,3,17,10,8,0.376470588235294,17,8,0.221453287197232
V0.5_c1,nobgs,5,lfmm,0.6,5,17,10,8,0.376470588235294,13,8,0.289592760180996
V0.5_c1,nobgs,5,lfmm,0.6,10,17,6,5,0.245098039215686,9,7,0.320261437908497
V0.5_c1,nobgs,5,emmax,0.75,2,17,24,9,0.198529411764706,51,13,0.194925028835063
V0.5_c1,nobgs,5,emmax,0.75,3,17,18,8,0.209150326797386,35,12,0.242016806722689
V0.5_c1,nobgs,5,emmax,0.75,5,17,14,8,0.26890756302521,25,11,0.284705882352941
V0.5_c1,nobgs,5,emmax,0.75,10,17,9,5,0.163398692810458,18,10,0.326797385620915
V0.5_c1,nobgs,5,lfmm,0.75,2,17,12,8,0.313725490196078,21,9,0.226890756302521
V0.5_c1,nobgs,5,lfmm,0.75,3,17,10,8,0.376470588235294,18,9,0.264705882352941
V0.5_c1,nobgs,5,lfmm,0.75,5,17,10,8,0.376470588235294,13,8,0.289592760180996
V0.5_c1,nobgs,5,lfmm,0.75,10,17,6,5,0.245098039215686,10,8,0.376470588235294
V0.5_c1,nobgs,5,emmax,0.85,2,17,25,9,0.190588235294118,48,13,0.207107843137255
V0.5_c1,nobgs,5,emmax,0.85,3,17,18,8,0.209150326797386,33,12,0.25668449197861
V0.5_c1,nobgs,5,emmax,0.85,5,17,14,8,0.26890756302521,24,12,0.352941176470588
V0.5_c1,nobgs,5,emmax,0.85,10,17,9,5,0.163398692810458,18,10,0.326797385620915
V0.5_c1,nobgs,5,lfmm,0.85,2,17,12,8,0.313725490196078,21,9,0.226890756302521
V0.5_c1,nobgs,5,lfmm,0.85,3,17,10,8,0.376470588235294,18,9,0.264705882352941
V0.5_c1,nobgs,5,lfmm,0.85,5,17,10,8,0.376470588235294,13,8,0.289592760180996
V0.5_c1,nobgs,5,lfmm,0.85,10,17,6,5,0.245098039215686,10,8,0.376470588235294
V0.5_c1,nobgs,5,emmax,0.9,2,17,25,9,0.190588235294118,49,13,0.202881152460984
V0.5_c1,nobgs,5,emmax,0.9,3,17,18,8,0.209150326797386,33,12,0.25668449197861
V0.5_c1,nobgs,5,emmax,0.9,5,17,14,8,0.26890756302521,24,12,0.352941176470588
V0.5_c1,nobgs,5,emmax,0.9,10,17,9,5,0.163398692810458,18,10,0.326797385620915
V0.5_c1,nobgs,5,lfmm,0.9,2,17,12,8,0.313725490196078,21,9,0.226890756302521
V0.5_c1,nobgs,5,lfmm,0.9,3,17,10,8,0.376470588235294,18,9,0.264705882352941
V0.5_c1,nobgs,5,lfmm,0.9,5,17,10,8,0.376470588235294,13,8,0.289592760180996
V0.5_c1,nobgs,5,lfmm,0.9,10,17,6,5,0.245098039215686,10,8,0.376470588235294
V0.5_c1,nobgs,5,emmax,0.95,2,17,24,9,0.198529411764706,43,11,0.165526675786594
V0.5_c1,nobgs,5,emmax,0.95,3,17,18,8,0.209150326797386,32,11,0.222426470588235
V0.5_c1,nobgs,5,emmax,0.95,5,17,14,8,0.26890756302521,22,11,0.323529411764706
