tau,lmin,n_regions,n_hit,prop_hit,fold,recall,F1,fold_cap
0.7,7,0,0,,,0,0,
0.7,8,0,0,,,0,0,
0.7,9,0,0,,,0,0,
0.7,10,0,0,,,0,0,
0.7,11,0,0,,,0,0,
0.7,12,0,0,,,0,0,
0.7,13,0,0,,,0,0,
0.7,14,0,0,,,0,0,
0.7,15,0,0,,,0,0,
0.75,1,3,1,0.333333333333333,40,0.0277777777777778,0.0512820512820513,40
0.75,2,1,1,1,25,0.0277777777777778,0.0540540540540541,25
0.75,3,0,0,,,0,0,
0.75,4,0,0,,,0,0,
0.75,5,0,0,,,0,0,
0.75,6,0,0,,,0,0,
0.75,7,0,0,,,0,0,
0.75,8,0,0,,,0,0,
0.75,9,0,0,,,0,0,
0.75,10,0,0,,,0,0,
0.75,11,0,0,,,0,0,
0.75,12,0,0,,,0,0,
0.75,13,0,0,,,0,0,
0.75,14,0,0,,,0,0,
0.75,15,0,0,,,0,0,
0.8,1,1,0,0,0,0,0,0
0.8,2,0,0,,,0,0,
0.8,3,0,0,,,0,0,
0.8,4,0,0,,,0,0,
0.8,5,0,0,,,0,0,
0.8,6,0,0,,,0,0,
0.8,7,0,0,,,0,0,
0.8,8,0,0,,,0,0,
0.8,9,0,0,,,0,0,
0.8,10,0,0,,,0,0,
0.8,11,0,0,,,0,0,
0.8,12,0,0,,,0,0,
0.8,13,0,0,,,0,0,
0.8,14,0,0,,,0,0,
0.8,15,0,0,,,0,0,
0.85,1,0,0,,,0,0,
0.85,2,0,0,,,0,0,
0.85,3,0,0,,,0,0,
0.85,4,0,0,,,0,0,
0.85,5,0,0,,,0,0,
0.85,6,0,0,,,0,0,
0.85,7,0,0,,,0,0,
0.85,8,0,0,,,0,0,
0.85,9,0,0,,,0,0,
0.85,10,0,0,,,0,0,
0.85,11,0,0,,,0,0,
0.85,12,0,0,,,0,0,
0.85,13,0,0,,,0,0,
0.85,14,0,0,,,0,0,
0.85,15,0,0,,,0,0,
0.9,1,0,0,,,0,0,
0.9,2,0,0,,,0,0,
0.9,3,0,0,,,0,0,
0.9,4,0,0,,,0,0,
0.9,5,0,0,,,0,0,
0.9,6,0,0,,,0,0,
0.9,7,0,0,,,0,0,
0.9,8,0,0,,,0,0,
0.9,9,0,0,,,0,0,
0.9,10,0,0,,,0,0,
0.9,11,0,0,,,0,0,
0.9,12,0,0,,,0,0,
0.9,13,0,0,,,0,0,
0.9,14,0,0,,,0,0,
0.9,15,0,0,,,0,0,
