tau,lmin,n_regions,n_hit,prop_hit,fold,recall,F1,fold_cap
0.7,5,36,5,0.138888888888889,1.16144018583043,0.0362694300518135,0.057518488085456,1.16144018583043
0.7,6,31,5,0.161290322580645,1.32978723404255,0.0362694300518135,0.0592216582064298,1.32978723404255
0.7,7,25,4,0.16,1.36286201022147,0.0310880829015544,0.052060737527115,1.36286201022147
0.7,8,18,4,0.222222222222222,1.61616161616162,0.0310880829015544,0.0545454545454545,1.61616161616162
0.7,9,17,4,0.235294117647059,1.7353579175705,0.0310880829015544,0.0549199084668192,1.7353579175705
0.7,10,13,4,0.307692307692308,1.97530864197531,0.0310880829015544,0.0564705882352941,1.97530864197531
0.7,11,9,4,0.444444444444444,1.92307692307692,0.0310880829015544,0.0581113801452785,1.92307692307692
0.7,12,9,4,0.444444444444444,1.99501246882793,0.0310880829015544,0.0581113801452785,1.99501246882793
0.7,13,7,4,0.571428571428571,1.96560196560197,0.0310880829015544,0.058968058968059,1.96560196560197
0.7,14,4,3,0.75,2.8169014084507,0.0207253886010363,0.0403361344537815,2.8169014084507
0.7,15,3,2,0.666666666666667,1.96078431372549,0.0155440414507772,0.030379746835443,1.96078431372549
0.75,1,103,14,0.135922330097087,1.75328741390106,0.077720207253886,0.0988933364728043,1.75328741390106
0.75,2,82,13,0.158536585365854,1.97718631178707,0.0725388601036269,0.0995351380913317,1.97718631178707
0.75,3,62,10,0.161290322580645,1.74520069808028,0.0569948186528497,0.0842266462480858,1.74520069808028
0.75,4,48,6,0.125,1.26448893572181,0.0362694300518135,0.0562248995983936,1.26448893572181
0.75,5,35,5,0.142857142857143,1.24069478908189,0.0310880829015544,0.051063829787234,1.24069478908189
0.75,6,26,4,0.153846153846154,1.37931034482759,0.0259067357512953,0.0443458980044346,1.37931034482759
0.75,7,22,4,0.181818181818182,1.56555772994129,0.0259067357512953,0.0453514739229025,1.56555772994129
0.75,8,15,4,0.266666666666667,1.8957345971564,0.0259067357512953,0.0472255017709563,1.8957345971564
0.75,9,14,4,0.285714285714286,1.81818181818182,0.0259067357512953,0.0475059382422803,1.81818181818182
0.75,10,11,4,0.363636363636364,2.05128205128205,0.0259067357512953,0.0483675937122128,2.05128205128205
0.75,11,9,4,0.444444444444444,2.10526315789474,0.0259067357512953,0.0489596083231334,2.10526315789474
0.75,12,7,3,0.428571428571429,2.07612456747405,0.0155440414507772,0.03,2.07612456747405
0.75,13,5,3,0.6,2.45901639344262,0.0155440414507772,0.0303030303030303,2.45901639344262
0.75,14,1,1,1,6.66666666666667,0.00518134715025907,0.0103092783505155,6.66666666666667
0.75,15,1,1,1,6.25,0.00518134715025907,0.0103092783505155,6.25
0.8,1,93,12,0.129032258064516,1.82094081942337,0.0673575129533679,0.0885106382978723,1.82094081942337
0.8,2,73,11,0.150684931506849,1.93661971830986,0.0621761658031088,0.0880293431143715,1.93661971830986
0.8,3,56,7,0.125,1.57835400225479,0.0414507772020725,0.0622568093385214,1.57835400225479
0.8,4,47,4,0.0851063829787234,0.962695547533093,0.0259067357512953,0.0397219463753724,0.962695547533093
0.8,5,32,3,0.09375,1.08303249097473,0.0207253886010363,0.0339462517680339,1.08303249097473
0.8,6,23,3,0.130434782608696,1.62162162162162,0.0207253886010363,0.0357675111773473,1.62162162162162
0.8,7,20,3,0.15,1.81818181818182,0.0207253886010363,0.0364188163884674,1.81818181818182
0.8,8,14,3,0.214285714285714,2.38095238095238,0.0207253886010363,0.0377952755905512,2.38095238095238
0.8,9,12,3,0.25,2.33463035019455,0.0207253886010363,0.0382775119617225,2.33463035019455
0.8,10,9,3,0.333333333333333,2.57510729613734,0.0207253886010363,0.0390243902439024,2.57510729613734
