tau,lmin,n_regions,n_hit,prop_hit,fold,recall,estimable,F1,fold_cap
0.65,1,149,9,0.0604026845637584,4.8025613660619,0.194444444444444,TRUE,0.0921726408193123,4.8025613660619
0.65,2,105,4,0.0380952380952381,2.69179004037685,0.111111111111111,TRUE,0.0567375886524823,2.69179004037685
0.65,3,80,3,0.0375,2.32919254658385,0.0833333333333333,TRUE,0.0517241379310345,2.32919254658385
0.65,4,65,2,0.0307692307692308,1.640016400164,0.0555555555555556,TRUE,0.0396039603960396,1.640016400164
0.65,5,45,2,0.0444444444444444,2.10084033613445,0.0555555555555556,TRUE,0.0493827160493827,2.10084033613445
0.65,6,35,2,0.0571428571428571,2.32288037166086,0.0555555555555556,TRUE,0.0563380281690141,2.32288037166086
0.65,7,27,1,0.037037037037037,1.5015015015015,0.0277777777777778,TRUE,0.0317460317460318,1.5015015015015
0.65,8,19,1,0.0526315789473684,1.82315405651778,0.0277777777777778,TRUE,0.0363636363636364,1.82315405651778
0.65,9,17,1,0.0588235294117647,1.78094390026714,0.0277777777777778,TRUE,0.0377358490566038,1.78094390026714
0.65,10,14,1,0.0714285714285714,1.7905102954342,0.0277777777777778,TRUE,0.04,1.7905102954342
0.65,11,10,1,0.1,1.87441424554827,0.0277777777777778,TRUE,0.0434782608695652,1.87441424554827
0.65,12,9,1,0.111111111111111,1.91754554170662,0.0277777777777778,TRUE,0.0444444444444445,1.91754554170662
0.65,13,7,1,0.142857142857143,1.95121951219512,0.0277777777777778,TRUE,0.0465116279069768,1.95121951219512
0.65,14,4,1,,,0.0277777777777778,FALSE,,
0.65,15,3,1,,,0.0277777777777778,FALSE,,
0.7,1,127,9,0.0708661417322835,6.26959247648903,0.194444444444444,TRUE,0.103874690849134,6.26959247648903
0.7,2,88,4,0.0454545454545455,3.41151385927505,0.111111111111111,TRUE,0.0645161290322581,3.41151385927505
0.7,3,70,2,0.0285714285714286,2.13106020245072,0.0555555555555556,TRUE,0.0377358490566038,2.13106020245072
0.7,4,56,2,0.0357142857142857,2.25479143179256,0.0555555555555556,TRUE,0.0434782608695652,2.25479143179256
0.7,5,36,2,0.0555555555555556,3.05343511450382,0.0555555555555556,TRUE,0.0555555555555556,3.05343511450382
0.7,6,31,2,0.0645161290322581,3.3167495854063,0.0555555555555556,TRUE,0.0597014925373135,3.3167495854063
0.7,7,25,1,0.04,1.89393939393939,0.0277777777777778,TRUE,0.0327868852459017,1.89393939393939
0.7,8,18,1,0.0555555555555556,1.97044334975369,0.0277777777777778,TRUE,0.0370370370370371,1.97044334975369
0.7,9,17,1,0.0588235294117647,2.04290091930541,0.0277777777777778,TRUE,0.0377358490566038,2.04290091930541
0.7,10,13,1,0.0769230769230769,2.11416490486258,0.0277777777777778,TRUE,0.0408163265306123,2.11416490486258
0.7,11,9,1,0.111111111111111,2.1505376344086,0.0277777777777778,TRUE,0.0444444444444445,2.1505376344086
0.7,12,9,1,0.111111111111111,2.24971878515186,0.0277777777777778,TRUE,0.0444444444444445,2.24971878515186
0.7,13,7,1,0.142857142857143,2.05549845837616,0.0277777777777778,TRUE,0.0465116279069768,2.05549845837616
0.7,14,4,1,,,0.0277777777777778,FALSE,,
0.7,15,3,1,,,0.0277777777777778,FALSE,,
0.75,1,103,7,0.0679611650485437,6.72430355427474,0.194444444444444,TRUE,0.100719424460432,6.72430355427474
0.75,2,82,4,0.0487804878048781,3.95061728395062,0.111111111111111,TRUE,0.0677966101694916,3.95061728395062
0.75,3,62,2,0.032258064516129,2.62123197903014,0.0555555555555556,TRUE,0.0408163265306122,2.62123197903014
0.75,4,48,2,0.0416666666666667,3.07219662058372,0.0555555555555556,TRUE,0.0476190476190477,3.07219662058372
0.75,5,35,2,0.0571428571428571,3.54609929078014,0.0555555555555556,TRUE,0.0563380281690141,3.54609929078014
