cell,tag,env,engine,l_min,tau,n_qtn,a_n,a_TP,a_PR,C_n,C_TP,C_PR
V0.5_c2,nobgs,5,emmax,10,0.4,38,27,5,0.0243664717348928,40,5,0.0164473684210526
V0.5_c2,nobgs,5,emmax,10,0.5,38,27,5,0.0243664717348928,32,5,0.0205592105263158
V0.5_c2,nobgs,5,emmax,10,0.7,38,27,5,0.0243664717348928,26,5,0.0253036437246964
V0.5_c2,nobgs,5,lfmm,2,0.01,38,268,12,0.01413982717989,412,17,0.0184593765968319
V0.5_c2,nobgs,5,lfmm,2,0.02,38,268,12,0.01413982717989,407,17,0.0186861502650976
V0.5_c2,nobgs,5,lfmm,2,0.05,38,268,12,0.01413982717989,397,17,0.0191568341508684
V0.5_c2,nobgs,5,lfmm,2,0.1,38,268,12,0.01413982717989,381,16,0.0176820002762813
V0.5_c2,nobgs,5,lfmm,2,0.15,38,268,12,0.01413982717989,368,16,0.0183066361556064
V0.5_c2,nobgs,5,lfmm,2,0.2,38,268,12,0.01413982717989,348,14,0.014821536600121
V0.5_c2,nobgs,5,lfmm,2,0.3,38,268,12,0.01413982717989,325,14,0.0158704453441296
V0.5_c2,nobgs,5,lfmm,2,0.4,38,268,12,0.01413982717989,305,13,0.0145815358067299
V0.5_c2,nobgs,5,lfmm,2,0.5,38,268,12,0.01413982717989,292,13,0.0152307137707282
V0.5_c2,nobgs,5,lfmm,2,0.7,38,268,12,0.01413982717989,275,13,0.0161722488038278
V0.5_c2,nobgs,5,lfmm,3,0.01,38,195,12,0.0194331983805668,322,15,0.0183883622098725
V0.5_c2,nobgs,5,lfmm,3,0.02,38,195,12,0.0194331983805668,318,15,0.0186196623634558
V0.5_c2,nobgs,5,lfmm,3,0.05,38,195,12,0.0194331983805668,308,15,0.0192241968557758
V0.5_c2,nobgs,5,lfmm,3,0.1,38,195,12,0.0194331983805668,296,15,0.0200035561877667
V0.5_c2,nobgs,5,lfmm,3,0.15,38,195,12,0.0194331983805668,283,15,0.0209224474614097
V0.5_c2,nobgs,5,lfmm,3,0.2,38,195,12,0.0194331983805668,268,14,0.0192458758837392
V0.5_c2,nobgs,5,lfmm,3,0.3,38,195,12,0.0194331983805668,250,14,0.0206315789473684
V0.5_c2,nobgs,5,lfmm,3,0.4,38,195,12,0.0194331983805668,227,13,0.0195919313702759
V0.5_c2,nobgs,5,lfmm,3,0.5,38,195,12,0.0194331983805668,215,13,0.0206854345165239
V0.5_c2,nobgs,5,lfmm,3,0.7,38,195,12,0.0194331983805668,200,13,0.0222368421052632
V0.5_c2,nobgs,5,lfmm,5,0.01,38,133,11,0.0239414325286901,229,15,0.025856125028729
V0.5_c2,nobgs,5,lfmm,5,0.02,38,133,11,0.0239414325286901,229,15,0.025856125028729
V0.5_c2,nobgs,5,lfmm,5,0.05,38,133,11,0.0239414325286901,223,15,0.0265518055227756
V0.5_c2,nobgs,5,lfmm,5,0.1,38,133,11,0.0239414325286901,211,15,0.0280618608131704
V0.5_c2,nobgs,5,lfmm,5,0.15,38,133,11,0.0239414325286901,203,15,0.0291677469535909
V0.5_c2,nobgs,5,lfmm,5,0.2,38,133,11,0.0239414325286901,193,14,0.0267248431960731
V0.5_c2,nobgs,5,lfmm,5,0.3,38,133,11,0.0239414325286901,176,13,0.0252691387559809
V0.5_c2,nobgs,5,lfmm,5,0.4,38,133,11,0.0239414325286901,162,12,0.0233918128654971
V0.5_c2,nobgs,5,lfmm,5,0.5,38,133,11,0.0239414325286901,147,12,0.0257787325456498
V0.5_c2,nobgs,5,lfmm,5,0.7,38,133,11,0.0239414325286901,129,12,0.02937576499388
V0.5_c2,nobgs,5,lfmm,10,0.01,38,91,10,0.0289184499710815,149,14,0.0346167432002826
V0.5_c2,nobgs,5,lfmm,10,0.02,38,91,10,0.0289184499710815,146,14,0.0353280461427541
V0.5_c2,nobgs,5,lfmm,10,0.05,38,91,10,0.0289184499710815,143,14,0.0360691939639308
V0.5_c2,nobgs,5,lfmm,10,0.1,38,91,10,0.0289184499710815,132,14,0.0390749601275917
V0.5_c2,nobgs,5,lfmm,10,0.15,38,91,10,0.0289184499710815,123,14,0.0419341035515618
V0.5_c2,nobgs,5,lfmm,10,0.2,38,91,10,0.0289184499710815,118,13,0.0376895628902765
V0.5_c2,nobgs,5,lfmm,10,0.3,38,91,10,0.0289184499710815,114,13,0.0390120036934441
V0.5_c2,nobgs,5,lfmm,10,0.4,38,91,10,0.0289184499710815,106,12,0.0357497517378352
V0.5_c2,nobgs,5,lfmm,10,0.5,38,91,10,0.0289184499710815,99,12,0.0382775119617225
V0.5_c2,nobgs,5,lfmm,10,0.7,38,91,10,0.0289184499710815,87,12,0.043557168784029
V0.5_c2,nobgs,6,emmax,2,0.01,27,144,5,0.00643004115226337,215,9,0.013953488372093
V0.5_c2,nobgs,6,emmax,2,0.02,27,144,5,0.00643004115226337,209,9,0.0143540669856459
V0.5_c2,nobgs,6,emmax,2,0.05,27,144,5,0.00643004115226337,199,9,0.0150753768844221
V0.5_c2,nobgs,6,emmax,2,0.1,27,144,5,0.00643004115226337,197,8,0.0120323369054334
V0.5_c2,nobgs,6,emmax,2,0.15,27,144,5,0.00643004115226337,191,8,0.0124103160752375
V0.5_c2,nobgs,6,emmax,2,0.2,27,144,5,0.00643004115226337,182,7,0.00997150997150997
V0.5_c2,nobgs,6,emmax,2,0.3,27,144,5,0.00643004115226337,170,6,0.00784313725490196
V0.5_c2,nobgs,6,emmax,2,0.4,27,144,5,0.00643004115226337,160,6,0.00833333333333333
V0.5_c2,nobgs,6,emmax,2,0.5,27,144,5,0.00643004115226337,150,6,0.00888888888888889
V0.5_c2,nobgs,6,emmax,2,0.7,27,144,5,0.00643004115226337,140,5,0.00661375661375661
V0.5_c2,nobgs,6,emmax,3,0.01,27,121,5,0.00765228037955311,177,9,0.0169491525423729
V0.5_c2,nobgs,6,emmax,3,0.02,27,121,5,0.00765228037955311,171,9,0.0175438596491228
V0.5_c2,nobgs,6,emmax,3,0.05,27,121,5,0.00765228037955311,167,9,0.0179640718562874
V0.5_c2,nobgs,6,emmax,3,0.1,27,121,5,0.00765228037955311,166,8,0.0142793395805444
V0.5_c2,nobgs,6,emmax,3,0.15,27,121,5,0.00765228037955311,159,8,0.014907989750757
V0.5_c2,nobgs,6,emmax,3,0.2,27,121,5,0.00765228037955311,152,7,0.0119395711500975
V0.5_c2,nobgs,6,emmax,3,0.3,27,121,5,0.00765228037955311,143,6,0.00932400932400932
V0.5_c2,nobgs,6,emmax,3,0.4,27,121,5,0.00765228037955311,132,6,0.0101010101010101
V0.5_c2,nobgs,6,emmax,3,0.5,27,121,5,0.00765228037955311,125,6,0.0106666666666667
V0.5_c2,nobgs,6,emmax,3,0.7,27,121,5,0.00765228037955311,113,5,0.00819403474270731
V0.5_c2,nobgs,6,emmax,5,0.01,27,86,4,0.00689061154177433,135,8,0.0175582990397805
V0.5_c2,nobgs,6,emmax,5,0.02,27,86,4,0.00689061154177433,129,8,0.0183749641113982
V0.5_c2,nobgs,6,emmax,5,0.05,27,86,4,0.00689061154177433,126,8,0.0188124632569077
V0.5_c2,nobgs,6,emmax,5,0.1,27,86,4,0.00689061154177433,123,7,0.0147545919903643
V0.5_c2,nobgs,6,emmax,5,0.15,27,86,4,0.00689061154177433,119,7,0.0152505446623094
V0.5_c2,nobgs,6,emmax,5,0.2,27,86,4,0.00689061154177433,112,5,0.00826719576719577
V0.5_c2,nobgs,6,emmax,5,0.3,27,86,4,0.00689061154177433,104,4,0.0056980056980057
V0.5_c2,nobgs,6,emmax,5,0.4,27,86,4,0.00689061154177433,93,4,0.00637196336121067
V0.5_c2,nobgs,6,emmax,5,0.5,27,86,4,0.00689061154177433,91,4,0.00651200651200651
V0.5_c2,nobgs,6,emmax,5,0.7,27,86,4,0.00689061154177433,76,4,0.00779727095516569
V0.5_c2,nobgs,6,emmax,10,0.01,27,60,3,0.00555555555555556,82,4,0.00722673893405601
V0.5_c2,nobgs,6,emmax,10,0.02,27,60,3,0.00555555555555556,81,4,0.00731595793324188
V0.5_c2,nobgs,6,emmax,10,0.05,27,60,3,0.00555555555555556,80,4,0.00740740740740741
V0.5_c2,nobgs,6,emmax,10,0.1,27,60,3,0.00555555555555556,80,3,0.00416666666666667
V0.5_c2,nobgs,6,emmax,10,0.15,27,60,3,0.00555555555555556,77,3,0.00432900432900433
V0.5_c2,nobgs,6,emmax,10,0.2,27,60,3,0.00555555555555556,75,3,0.00444444444444444
V0.5_c2,nobgs,6,emmax,10,0.3,27,60,3,0.00555555555555556,69,3,0.00483091787439614
V0.5_c2,nobgs,6,emmax,10,0.4,27,60,3,0.00555555555555556,64,3,0.00520833333333333
V0.5_c2,nobgs,6,emmax,10,0.5,27,60,3,0.00555555555555556,62,3,0.00537634408602151
V0.5_c2,nobgs,6,emmax,10,0.7,27,60,3,0.00555555555555556,51,3,0.0065359477124183
V0.5_c2,nobgs,6,lfmm,2,0.01,27,236,11,0.0189893283113622,286,12,0.0186480186480186
V0.5_c2,nobgs,6,lfmm,2,0.02,27,236,11,0.0189893283113622,282,12,0.0189125295508274
V0.5_c2,nobgs,6,lfmm,2,0.05,27,236,11,0.0189893283113622,280,12,0.019047619047619
V0.5_c2,nobgs,6,lfmm,2,0.1,27,236,11,0.0189893283113622,285,13,0.0219623131903834
V0.5_c2,nobgs,6,lfmm,2,0.15,27,236,11,0.0189893283113622,271,13,0.023096897635643
V0.5_c2,nobgs,6,lfmm,2,0.2,27,236,11,0.0189893283113622,274,13,0.0228440118951068
V0.5_c2,nobgs,6,lfmm,2,0.3,27,236,11,0.0189893283113622,273,13,0.0229276895943563
V0.5_c2,nobgs,6,lfmm,2,0.4,27,236,11,0.0189893283113622,282,13,0.0221959548200683
V0.5_c2,nobgs,6,lfmm,2,0.5,27,236,11,0.0189893283113622,266,11,0.0168476747424116
V0.5_c2,nobgs,6,lfmm,2,0.7,27,236,11,0.0189893283113622,274,11,0.0163557718302244
V0.5_c2,nobgs,6,lfmm,3,0.01,27,196,11,0.02286470143613,244,12,0.0218579234972678
V0.5_c2,nobgs,6,lfmm,3,0.02,27,196,11,0.02286470143613,240,12,0.0222222222222222
V0.5_c2,nobgs,6,lfmm,3,0.05,27,196,11,0.02286470143613,236,12,0.0225988700564972
V0.5_c2,nobgs,6,lfmm,3,0.1,27,196,11,0.02286470143613,238,13,0.0262994086523498
V0.5_c2,nobgs,6,lfmm,3,0.15,27,196,11,0.02286470143613,230,13,0.0272141706924316
V0.5_c2,nobgs,6,lfmm,3,0.2,27,196,11,0.02286470143613,230,13,0.0272141706924316
V0.5_c2,nobgs,6,lfmm,3,0.3,27,196,11,0.02286470143613,232,13,0.0269795657726692
V0.5_c2,nobgs,6,lfmm,3,0.4,27,196,11,0.02286470143613,237,13,0.0264103766213471
V0.5_c2,nobgs,6,lfmm,3,0.5,27,196,11,0.02286470143613,224,11,0.0200066137566138
V0.5_c2,nobgs,6,lfmm,3,0.7,27,196,11,0.02286470143613,223,11,0.0200963295133699
V0.5_c2,nobgs,6,lfmm,5,0.01,27,152,11,0.0294834307992203,178,11,0.0251768622555139
V0.5_c2,nobgs,6,lfmm,5,0.02,27,152,11,0.0294834307992203,176,11,0.025462962962963
V0.5_c2,nobgs,6,lfmm,5,0.05,27,152,11,0.0294834307992203,174,11,0.0257556406981694
V0.5_c2,nobgs,6,lfmm,5,0.1,27,152,11,0.0294834307992203,176,12,0.0303030303030303
V0.5_c2,nobgs,6,lfmm,5,0.15,27,152,11,0.0294834307992203,174,12,0.0306513409961686
V0.5_c2,nobgs,6,lfmm,5,0.2,27,152,11,0.0294834307992203,178,12,0.0299625468164794
V0.5_c2,nobgs,6,lfmm,5,0.3,27,152,11,0.0294834307992203,175,12,0.0304761904761905
V0.5_c2,nobgs,6,lfmm,5,0.4,27,152,11,0.0294834307992203,184,12,0.0289855072463768
V0.5_c2,nobgs,6,lfmm,5,0.5,27,152,11,0.0294834307992203,175,11,0.0256084656084656
V0.5_c2,nobgs,6,lfmm,5,0.7,27,152,11,0.0294834307992203,171,11,0.0262074940437514
V0.5_c2,nobgs,6,lfmm,10,0.01,27,109,10,0.0339789330615019,119,10,0.0311235605353252
V0.5_c2,nobgs,6,lfmm,10,0.02,27,109,10,0.0339789330615019,119,10,0.0311235605353252
V0.5_c2,nobgs,6,lfmm,10,0.05,27,109,10,0.0339789330615019,119,10,0.0311235605353252
V0.5_c2,nobgs,6,lfmm,10,0.1,27,109,10,0.0339789330615019,121,11,0.037037037037037
V0.5_c2,nobgs,6,lfmm,10,0.15,27,109,10,0.0339789330615019,118,11,0.0379786566227244
V0.5_c2,nobgs,6,lfmm,10,0.2,27,109,10,0.0339789330615019,120,11,0.0373456790123457
V0.5_c2,nobgs,6,lfmm,10,0.3,27,109,10,0.0339789330615019,123,11,0.0364348087925324
V0.5_c2,nobgs,6,lfmm,10,0.4,27,109,10,0.0339789330615019,126,10,0.0293944738389183
V0.5_c2,nobgs,6,lfmm,10,0.5,27,109,10,0.0339789330615019,125,10,0.0296296296296296
V0.5_c2,nobgs,6,lfmm,10,0.7,27,109,10,0.0339789330615019,122,9,0.0245901639344262
V0.5_c2,nobgs,7,emmax,2,0.01,35,81,6,0.0126984126984127,168,10,0.0170068027210884
V0.5_c2,nobgs,7,emmax,2,0.02,35,81,6,0.0126984126984127,160,10,0.0178571428571429
V0.5_c2,nobgs,7,emmax,2,0.05,35,81,6,0.0126984126984127,154,10,0.0185528756957328
V0.5_c2,nobgs,7,emmax,2,0.1,35,81,6,0.0126984126984127,144,9,0.0160714285714286
V0.5_c2,nobgs,7,emmax,2,0.15,35,81,6,0.0126984126984127,134,9,0.01727078891258
V0.5_c2,nobgs,7,emmax,2,0.2,35,81,6,0.0126984126984127,122,9,0.0189695550351288
V0.5_c2,nobgs,7,emmax,2,0.3,35,81,6,0.0126984126984127,106,7,0.0132075471698113
V0.5_c2,nobgs,7,emmax,2,0.4,35,81,6,0.0126984126984127,96,6,0.0107142857142857
V0.5_c2,nobgs,7,emmax,2,0.5,35,81,6,0.0126984126984127,93,6,0.0110599078341014
V0.5_c2,nobgs,7,emmax,2,0.7,35,81,6,0.0126984126984127,82,6,0.0125435540069686
V0.5_c2,nobgs,7,emmax,3,0.01,35,62,6,0.0165898617511521,120,9,0.0192857142857143
V0.5_c2,nobgs,7,emmax,3,0.02,35,62,6,0.0165898617511521,115,9,0.0201242236024845
V0.5_c2,nobgs,7,emmax,3,0.05,35,62,6,0.0165898617511521,111,9,0.0208494208494209
V0.5_c2,nobgs,7,emmax,3,0.1,35,62,6,0.0165898617511521,107,8,0.0170894526034713
V0.5_c2,nobgs,7,emmax,3,0.15,35,62,6,0.0165898617511521,100,8,0.0182857142857143
V0.5_c2,nobgs,7,emmax,3,0.2,35,62,6,0.0165898617511521,94,8,0.0194528875379939
V0.5_c2,nobgs,7,emmax,3,0.3,35,62,6,0.0165898617511521,79,7,0.0177215189873418
V0.5_c2,nobgs,7,emmax,3,0.4,35,62,6,0.0165898617511521,72,6,0.0142857142857143
V0.5_c2,nobgs,7,emmax,3,0.5,35,62,6,0.0165898617511521,69,6,0.0149068322981366
V0.5_c2,nobgs,7,emmax,3,0.7,35,62,6,0.0165898617511521,61,6,0.0168618266978923
V0.5_c2,nobgs,7,emmax,5,0.01,35,39,6,0.0263736263736264,81,8,0.0225749559082892
V0.5_c2,nobgs,7,emmax,5,0.02,35,39,6,0.0263736263736264,78,8,0.0234432234432234
V0.5_c2,nobgs,7,emmax,5,0.05,35,39,6,0.0263736263736264,77,8,0.023747680890538
V0.5_c2,nobgs,7,emmax,5,0.1,35,39,6,0.0263736263736264,73,8,0.0250489236790607
V0.5_c2,nobgs,7,emmax,5,0.15,35,39,6,0.0263736263736264,69,8,0.0265010351966874
V0.5_c2,nobgs,7,emmax,5,0.2,35,39,6,0.0263736263736264,65,8,0.0281318681318681
V0.5_c2,nobgs,7,emmax,5,0.3,35,39,6,0.0263736263736264,59,7,0.023728813559322
V0.5_c2,nobgs,7,emmax,5,0.4,35,39,6,0.0263736263736264,50,6,0.0205714285714286
V0.5_c2,nobgs,7,emmax,5,0.5,35,39,6,0.0263736263736264,47,6,0.0218844984802432
V0.5_c2,nobgs,7,emmax,5,0.7,35,39,6,0.0263736263736264,38,6,0.0270676691729323
V0.5_c2,nobgs,7,emmax,10,0.01,35,17,5,0.0420168067226891,42,8,0.0435374149659864
V0.5_c2,nobgs,7,emmax,10,0.02,35,17,5,0.0420168067226891,39,8,0.0468864468864469
V0.5_c2,nobgs,7,emmax,10,0.05,35,17,5,0.0420168067226891,39,8,0.0468864468864469
V0.5_c2,nobgs,7,emmax,10,0.1,35,17,5,0.0420168067226891,37,8,0.0494208494208494
V0.5_c2,nobgs,7,emmax,10,0.15,35,17,5,0.0420168067226891,33,8,0.0554112554112554
V0.5_c2,nobgs,7,emmax,10,0.2,35,17,5,0.0420168067226891,31,8,0.0589861751152074
V0.5_c2,nobgs,7,emmax,10,0.3,35,17,5,0.0420168067226891,28,7,0.05
V0.5_c2,nobgs,7,emmax,10,0.4,35,17,5,0.0420168067226891,25,6,0.0411428571428571
V0.5_c2,nobgs,7,emmax,10,0.5,35,17,5,0.0420168067226891,21,5,0.0340136054421769
V0.5_c2,nobgs,7,emmax,10,0.7,35,17,5,0.0420168067226891,17,5,0.0420168067226891
V0.5_c2,nobgs,7,lfmm,2,0.01,35,247,10,0.0115673799884326,328,11,0.0105400696864112
V0.5_c2,nobgs,7,lfmm,2,0.02,35,247,10,0.0115673799884326,325,11,0.0106373626373626
V0.5_c2,nobgs,7,lfmm,2,0.05,35,247,10,0.0115673799884326,319,11,0.0108374384236453
V0.5_c2,nobgs,7,lfmm,2,0.1,35,247,10,0.0115673799884326,314,11,0.0110100090991811
V0.5_c2,nobgs,7,lfmm,2,0.15,35,247,10,0.0115673799884326,312,12,0.0131868131868132
V0.5_c2,nobgs,7,lfmm,2,0.2,35,247,10,0.0115673799884326,306,12,0.0134453781512605
V0.5_c2,nobgs,7,lfmm,2,0.3,35,247,10,0.0115673799884326,290,12,0.0141871921182266
V0.5_c2,nobgs,7,lfmm,2,0.4,35,247,10,0.0115673799884326,281,12,0.0146415861718353
V0.5_c2,nobgs,7,lfmm,2,0.5,35,247,10,0.0115673799884326,265,10,0.0107816711590296
V0.5_c2,nobgs,7,lfmm,2,0.7,35,247,10,0.0115673799884326,254,10,0.0112485939257593
V0.5_c2,nobgs,7,lfmm,3,0.01,35,191,9,0.0121166791323859,267,10,0.0107009095773141
V0.5_c2,nobgs,7,lfmm,3,0.02,35,191,9,0.0121166791323859,266,10,0.0107411385606874
V0.5_c2,nobgs,7,lfmm,3,0.05,35,191,9,0.0121166791323859,263,10,0.0108636610537751
V0.5_c2,nobgs,7,lfmm,3,0.1,35,191,9,0.0121166791323859,260,10,0.010989010989011
V0.5_c2,nobgs,7,lfmm,3,0.15,35,191,9,0.0121166791323859,253,11,0.0136645962732919
V0.5_c2,nobgs,7,lfmm,3,0.2,35,191,9,0.0121166791323859,247,11,0.0139965297860035
V0.5_c2,nobgs,7,lfmm,3,0.3,35,191,9,0.0121166791323859,236,11,0.0146489104116223
V0.5_c2,nobgs,7,lfmm,3,0.4,35,191,9,0.0121166791323859,226,11,0.0152970922882427
V0.5_c2,nobgs,7,lfmm,3,0.5,35,191,9,0.0121166791323859,212,9,0.0109164420485175
V0.5_c2,nobgs,7,lfmm,3,0.7,35,191,9,0.0121166791323859,192,9,0.0120535714285714
V0.5_c2,nobgs,7,lfmm,5,0.01,35,137,8,0.0133472367049009,196,10,0.0145772594752187
V0.5_c2,nobgs,7,lfmm,5,0.02,35,137,8,0.0133472367049009,194,10,0.0147275405007364
V0.5_c2,nobgs,7,lfmm,5,0.05,35,137,8,0.0133472367049009,192,10,0.0148809523809524
V0.5_c2,nobgs,7,lfmm,5,0.1,35,137,8,0.0133472367049009,187,10,0.0152788388082506
V0.5_c2,nobgs,7,lfmm,5,0.15,35,137,8,0.0133472367049009,184,11,0.0187888198757764
V0.5_c2,nobgs,7,lfmm,5,0.2,35,137,8,0.0133472367049009,180,11,0.0192063492063492
V0.5_c2,nobgs,7,lfmm,5,0.3,35,137,8,0.0133472367049009,172,10,0.0166112956810631
V0.5_c2,nobgs,7,lfmm,5,0.4,35,137,8,0.0133472367049009,158,10,0.0180831826401447
V0.5_c2,nobgs,7,lfmm,5,0.5,35,137,8,0.0133472367049009,152,8,0.0120300751879699
V0.5_c2,nobgs,7,lfmm,5,0.7,35,137,8,0.0133472367049009,139,8,0.0131551901336074
V0.5_c2,nobgs,7,lfmm,10,0.01,35,75,8,0.0243809523809524,123,9,0.018815331010453
V0.5_c2,nobgs,7,lfmm,10,0.02,35,75,8,0.0243809523809524,120,9,0.0192857142857143
V0.5_c2,nobgs,7,lfmm,10,0.05,35,75,8,0.0243809523809524,118,9,0.0196125907990315
V0.5_c2,nobgs,7,lfmm,10,0.1,35,75,8,0.0243809523809524,115,9,0.0201242236024845
V0.5_c2,nobgs,7,lfmm,10,0.15,35,75,8,0.0243809523809524,106,10,0.0269541778975741
V0.5_c2,nobgs,7,lfmm,10,0.2,35,75,8,0.0243809523809524,103,10,0.0277392510402219
V0.5_c2,nobgs,7,lfmm,10,0.3,35,75,8,0.0243809523809524,100,10,0.0285714285714286
V0.5_c2,nobgs,7,lfmm,10,0.4,35,75,8,0.0243809523809524,87,9,0.0266009852216749
V0.5_c2,nobgs,7,lfmm,10,0.5,35,75,8,0.0243809523809524,83,8,0.0220309810671256
V0.5_c2,nobgs,7,lfmm,10,0.7,35,75,8,0.0243809523809524,72,8,0.0253968253968254
V0.5_c2,nobgs,8,emmax,2,0.01,33,189,6,0.00577200577200577,271,9,0.00905736330090574
V0.5_c2,nobgs,8,emmax,2,0.02,33,189,6,0.00577200577200577,266,9,0.00922761449077239
V0.5_c2,nobgs,8,emmax,2,0.05,33,189,6,0.00577200577200577,259,9,0.00947700947700948
V0.5_c2,nobgs,8,emmax,2,0.1,33,189,6,0.00577200577200577,257,9,0.00955076052352317
V0.5_c2,nobgs,8,emmax,2,0.15,33,189,6,0.00577200577200577,247,9,0.00993743099006257
V0.5_c2,nobgs,8,emmax,2,0.2,33,189,6,0.00577200577200577,238,9,0.0103132161955691
V0.5_c2,nobgs,8,emmax,2,0.3,33,189,6,0.00577200577200577,212,8,0.00914808461978273
V0.5_c2,nobgs,8,emmax,2,0.4,33,189,6,0.00577200577200577,201,8,0.00964872606663651
V0.5_c2,nobgs,8,emmax,2,0.5,33,189,6,0.00577200577200577,184,8,0.0105401844532279
V0.5_c2,nobgs,8,emmax,2,0.7,33,189,6,0.00577200577200577,163,6,0.00669269380925823
V0.5_c2,nobgs,8,emmax,3,0.01,33,148,5,0.00511875511875512,218,9,0.0112593828190158
V0.5_c2,nobgs,8,emmax,3,0.02,33,148,5,0.00511875511875512,214,9,0.0114698385726423
V0.5_c2,nobgs,8,emmax,3,0.05,33,148,5,0.00511875511875512,209,9,0.0117442366246194
V0.5_c2,nobgs,8,emmax,3,0.1,33,148,5,0.00511875511875512,205,9,0.0119733924611973
V0.5_c2,nobgs,8,emmax,3,0.15,33,148,5,0.00511875511875512,194,9,0.0126522961574508
V0.5_c2,nobgs,8,emmax,3,0.2,33,148,5,0.00511875511875512,186,9,0.0131964809384164
V0.5_c2,nobgs,8,emmax,3,0.3,33,148,5,0.00511875511875512,172,8,0.0112755461592671
V0.5_c2,nobgs,8,emmax,3,0.4,33,148,5,0.00511875511875512,162,8,0.0119715675271231
V0.5_c2,nobgs,8,emmax,3,0.5,33,148,5,0.00511875511875512,146,8,0.0132835201328352
V0.5_c2,nobgs,8,emmax,3,0.7,33,148,5,0.00511875511875512,131,5,0.00578302105019662
V0.5_c2,nobgs,8,emmax,5,0.01,33,106,5,0.00714694110920526,167,9,0.0146978769733261
V0.5_c2,nobgs,8,emmax,5,0.02,33,106,5,0.00714694110920526,165,9,0.0148760330578512
V0.5_c2,nobgs,8,emmax,5,0.05,33,106,5,0.00714694110920526,157,9,0.0156340474811812
V0.5_c2,nobgs,8,emmax,5,0.1,33,106,5,0.00714694110920526,153,9,0.0160427807486631
V0.5_c2,nobgs,8,emmax,5,0.15,33,106,5,0.00714694110920526,147,9,0.0166975881261596
V0.5_c2,nobgs,8,emmax,5,0.2,33,106,5,0.00714694110920526,143,9,0.0171646535282899
V0.5_c2,nobgs,8,emmax,5,0.3,33,106,5,0.00714694110920526,129,7,0.0115104533709185
V0.5_c2,nobgs,8,emmax,5,0.4,33,106,5,0.00714694110920526,122,7,0.0121708892200696
V0.5_c2,nobgs,8,emmax,5,0.5,33,106,5,0.00714694110920526,109,7,0.0136224631637476
V0.5_c2,nobgs,8,emmax,5,0.7,33,106,5,0.00714694110920526,90,5,0.00841750841750842
V0.5_c2,nobgs,8,emmax,10,0.01,33,73,5,0.0103777501037775,116,7,0.0128004179728318
V0.5_c2,nobgs,8,emmax,10,0.02,33,73,5,0.0103777501037775,115,7,0.0129117259552042
V0.5_c2,nobgs,8,emmax,10,0.05,33,73,5,0.0103777501037775,111,6,0.00982800982800983
V0.5_c2,nobgs,8,emmax,10,0.1,33,73,5,0.0103777501037775,105,6,0.0103896103896104
V0.5_c2,nobgs,8,emmax,10,0.15,33,73,5,0.0103777501037775,100,6,0.0109090909090909
V0.5_c2,nobgs,8,emmax,10,0.2,33,73,5,0.0103777501037775,97,6,0.0112464854732896
V0.5_c2,nobgs,8,emmax,10,0.3,33,73,5,0.0103777501037775,85,6,0.0128342245989305
V0.5_c2,nobgs,8,emmax,10,0.4,33,73,5,0.0103777501037775,79,6,0.0138089758342923
V0.5_c2,nobgs,8,emmax,10,0.5,33,73,5,0.0103777501037775,67,6,0.0162822252374491
V0.5_c2,nobgs,8,emmax,10,0.7,33,73,5,0.0103777501037775,56,5,0.0135281385281385
V0.5_c2,nobgs,8,lfmm,2,0.01,33,276,11,0.0132850241545894,316,15,0.0215765247410817
V0.5_c2,nobgs,8,lfmm,2,0.02,33,276,11,0.0132850241545894,314,15,0.0217139548349739
V0.5_c2,nobgs,8,lfmm,2,0.05,33,276,11,0.0132850241545894,307,15,0.0222090612970092
V0.5_c2,nobgs,8,lfmm,2,0.1,33,276,11,0.0132850241545894,302,15,0.022576760987357
V0.5_c2,nobgs,8,lfmm,2,0.15,33,276,11,0.0132850241545894,304,13,0.0168460925039872
V0.5_c2,nobgs,8,lfmm,2,0.2,33,276,11,0.0132850241545894,305,13,0.0167908594138102
V0.5_c2,nobgs,8,lfmm,2,0.3,33,276,11,0.0132850241545894,291,13,0.0175986670832032
V0.5_c2,nobgs,8,lfmm,2,0.4,33,276,11,0.0132850241545894,289,13,0.0177204571668239
V0.5_c2,nobgs,8,lfmm,2,0.5,33,276,11,0.0132850241545894,279,12,0.0156402737047898
V0.5_c2,nobgs,8,lfmm,2,0.7,33,276,11,0.0132850241545894,272,12,0.0160427807486631
V0.5_c2,nobgs,8,lfmm,3,0.01,33,226,11,0.0162241887905605,256,15,0.0266335227272727
V0.5_c2,nobgs,8,lfmm,3,0.02,33,226,11,0.0162241887905605,252,14,0.0235690235690236
V0.5_c2,nobgs,8,lfmm,3,0.05,33,226,11,0.0162241887905605,249,14,0.0238529877084094
V0.5_c2,nobgs,8,lfmm,3,0.1,33,226,11,0.0162241887905605,250,14,0.0237575757575758
V0.5_c2,nobgs,8,lfmm,3,0.15,33,226,11,0.0162241887905605,252,13,0.0203222703222703
V0.5_c2,nobgs,8,lfmm,3,0.2,33,226,11,0.0162241887905605,248,13,0.0206500488758553
V0.5_c2,nobgs,8,lfmm,3,0.3,33,226,11,0.0162241887905605,237,13,0.0216084899629203
V0.5_c2,nobgs,8,lfmm,3,0.4,33,226,11,0.0162241887905605,233,13,0.0219794511640005
