cell,tag,env,engine,rho_ld,l_min,n_qtn,a_n,a_TP,a_PR,C_n,C_TP,C_PR
V1_c1.5,nobgs,10,lfmm,0.9,3,24,50,4,0.0133333333333333,79,4,0.00843881856540084
V1_c1.5,nobgs,10,lfmm,0.9,5,24,37,4,0.018018018018018,52,4,0.0128205128205128
V1_c1.5,nobgs,10,lfmm,0.9,10,24,21,4,0.0317460317460317,25,4,0.0266666666666667
V1_c1.5,nobgs,10,emmax,0.95,2,24,29,4,0.0229885057471264,73,7,0.0279680365296804
V1_c1.5,nobgs,10,emmax,0.95,3,24,17,4,0.0392156862745098,59,6,0.0254237288135593
V1_c1.5,nobgs,10,emmax,0.95,5,24,14,4,0.0476190476190476,36,6,0.0416666666666667
V1_c1.5,nobgs,10,emmax,0.95,10,24,6,4,0.111111111111111,18,6,0.0833333333333333
V1_c1.5,nobgs,10,lfmm,0.95,2,24,63,4,0.0105820105820106,107,4,0.00623052959501558
V1_c1.5,nobgs,10,lfmm,0.95,3,24,49,4,0.0136054421768707,78,4,0.00854700854700855
V1_c1.5,nobgs,10,lfmm,0.95,5,24,36,4,0.0185185185185185,52,4,0.0128205128205128
V1_c1.5,nobgs,10,lfmm,0.95,10,24,20,4,0.0333333333333333,25,4,0.0266666666666667
V1_c1.5,nobgs,10,emmax,0.99,2,24,29,4,0.0229885057471264,74,7,0.0275900900900901
V1_c1.5,nobgs,10,emmax,0.99,3,24,17,4,0.0392156862745098,59,7,0.0346045197740113
V1_c1.5,nobgs,10,emmax,0.99,5,24,14,4,0.0476190476190476,36,7,0.056712962962963
V1_c1.5,nobgs,10,emmax,0.99,10,24,6,4,0.111111111111111,18,7,0.113425925925926
V1_c1.5,nobgs,10,lfmm,0.99,2,24,63,4,0.0105820105820106,106,4,0.00628930817610063
V1_c1.5,nobgs,10,lfmm,0.99,3,24,49,4,0.0136054421768707,77,4,0.00865800865800866
V1_c1.5,nobgs,10,lfmm,0.99,5,24,36,4,0.0185185185185185,51,4,0.0130718954248366
V1_c1.5,nobgs,10,lfmm,0.99,10,24,20,4,0.0333333333333333,26,4,0.0256410256410256
V2_c1,bgs,1,emmax,0.5,2,12,3,3,0.25,7,4,0.19047619047619
V2_c1,bgs,1,emmax,0.5,3,12,3,3,0.25,4,3,0.1875
V2_c1,bgs,1,emmax,0.5,5,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,emmax,0.5,10,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,lfmm,0.5,2,12,7,5,0.297619047619048,14,7,0.291666666666667
V2_c1,bgs,1,lfmm,0.5,3,12,5,5,0.416666666666667,8,7,0.510416666666667
V2_c1,bgs,1,lfmm,0.5,5,12,4,4,0.333333333333333,7,6,0.428571428571429
V2_c1,bgs,1,lfmm,0.5,10,12,4,4,0.333333333333333,6,5,0.347222222222222
V2_c1,bgs,1,emmax,0.6,2,12,3,3,0.25,7,4,0.19047619047619
V2_c1,bgs,1,emmax,0.6,3,12,3,3,0.25,4,3,0.1875
V2_c1,bgs,1,emmax,0.6,5,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,emmax,0.6,10,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,lfmm,0.6,2,12,7,5,0.297619047619048,14,7,0.291666666666667
V2_c1,bgs,1,lfmm,0.6,3,12,5,5,0.416666666666667,8,7,0.510416666666667
V2_c1,bgs,1,lfmm,0.6,5,12,4,4,0.333333333333333,7,6,0.428571428571429
V2_c1,bgs,1,lfmm,0.6,10,12,4,4,0.333333333333333,6,5,0.347222222222222
V2_c1,bgs,1,emmax,0.75,2,12,3,3,0.25,8,5,0.260416666666667
V2_c1,bgs,1,emmax,0.75,3,12,3,3,0.25,4,3,0.1875
V2_c1,bgs,1,emmax,0.75,5,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,emmax,0.75,10,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,lfmm,0.75,2,12,7,5,0.297619047619048,14,7,0.291666666666667
V2_c1,bgs,1,lfmm,0.75,3,12,5,5,0.416666666666667,9,7,0.453703703703704
V2_c1,bgs,1,lfmm,0.75,5,12,4,4,0.333333333333333,7,6,0.428571428571429
V2_c1,bgs,1,lfmm,0.75,10,12,4,4,0.333333333333333,6,5,0.347222222222222
V2_c1,bgs,1,emmax,0.85,2,12,3,3,0.25,8,5,0.260416666666667
V2_c1,bgs,1,emmax,0.85,3,12,3,3,0.25,4,3,0.1875
V2_c1,bgs,1,emmax,0.85,5,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,emmax,0.85,10,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,lfmm,0.85,2,12,7,5,0.297619047619048,14,7,0.291666666666667
V2_c1,bgs,1,lfmm,0.85,3,12,5,5,0.416666666666667,9,7,0.453703703703704
V2_c1,bgs,1,lfmm,0.85,5,12,4,4,0.333333333333333,7,6,0.428571428571429
V2_c1,bgs,1,lfmm,0.85,10,12,4,4,0.333333333333333,6,5,0.347222222222222
V2_c1,bgs,1,emmax,0.9,2,12,3,3,0.25,8,5,0.260416666666667
V2_c1,bgs,1,emmax,0.9,3,12,3,3,0.25,4,3,0.1875
V2_c1,bgs,1,emmax,0.9,5,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,emmax,0.9,10,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,lfmm,0.9,2,12,7,5,0.297619047619048,14,7,0.291666666666667
V2_c1,bgs,1,lfmm,0.9,3,12,5,5,0.416666666666667,9,7,0.453703703703704
V2_c1,bgs,1,lfmm,0.9,5,12,4,4,0.333333333333333,7,6,0.428571428571429
V2_c1,bgs,1,lfmm,0.9,10,12,4,4,0.333333333333333,6,5,0.347222222222222
V2_c1,bgs,1,emmax,0.95,2,12,3,3,0.25,8,5,0.260416666666667
V2_c1,bgs,1,emmax,0.95,3,12,3,3,0.25,4,3,0.1875
V2_c1,bgs,1,emmax,0.95,5,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,emmax,0.95,10,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,lfmm,0.95,2,12,7,5,0.297619047619048,15,7,0.272222222222222
V2_c1,bgs,1,lfmm,0.95,3,12,5,5,0.416666666666667,9,7,0.453703703703704
V2_c1,bgs,1,lfmm,0.95,5,12,4,4,0.333333333333333,7,6,0.428571428571429
V2_c1,bgs,1,lfmm,0.95,10,12,4,4,0.333333333333333,6,5,0.347222222222222
V2_c1,bgs,1,emmax,0.99,2,12,3,3,0.25,8,5,0.260416666666667
V2_c1,bgs,1,emmax,0.99,3,12,3,3,0.25,4,3,0.1875
V2_c1,bgs,1,emmax,0.99,5,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,emmax,0.99,10,12,2,2,0.166666666666667,3,3,0.25
V2_c1,bgs,1,lfmm,0.99,2,12,7,5,0.297619047619048,15,7,0.272222222222222
V2_c1,bgs,1,lfmm,0.99,3,12,5,5,0.416666666666667,9,7,0.453703703703704
V2_c1,bgs,1,lfmm,0.99,5,12,4,4,0.333333333333333,7,6,0.428571428571429
V2_c1,bgs,1,lfmm,0.99,10,12,4,4,0.333333333333333,6,5,0.347222222222222
V2_c1,bgs,2,emmax,0.5,2,13,16,4,0.0769230769230769,23,5,0.0836120401337793
V2_c1,bgs,2,emmax,0.5,3,13,11,3,0.0629370629370629,13,3,0.0532544378698225
V2_c1,bgs,2,emmax,0.5,5,13,6,2,0.0512820512820513,8,3,0.0865384615384615
V2_c1,bgs,2,emmax,0.5,10,13,4,2,0.0769230769230769,5,3,0.138461538461538
V2_c1,bgs,2,lfmm,0.5,2,13,36,5,0.0534188034188034,58,6,0.0477453580901857
V2_c1,bgs,2,lfmm,0.5,3,13,25,4,0.0492307692307692,38,5,0.0506072874493927
V2_c1,bgs,2,lfmm,0.5,5,13,14,4,0.0879120879120879,22,5,0.0874125874125874
V2_c1,bgs,2,lfmm,0.5,10,13,8,3,0.0865384615384615,14,5,0.137362637362637
V2_c1,bgs,2,emmax,0.6,2,13,15,4,0.082051282051282,22,5,0.0874125874125874
V2_c1,bgs,2,emmax,0.6,3,13,10,3,0.0692307692307692,13,3,0.0532544378698225
V2_c1,bgs,2,emmax,0.6,5,13,6,3,0.115384615384615,9,3,0.0769230769230769
V2_c1,bgs,2,emmax,0.6,10,13,4,2,0.0769230769230769,5,3,0.138461538461538
V2_c1,bgs,2,lfmm,0.6,2,13,32,5,0.0600961538461539,54,6,0.0512820512820513
V2_c1,bgs,2,lfmm,0.6,3,13,22,4,0.055944055944056,37,5,0.051975051975052
V2_c1,bgs,2,lfmm,0.6,5,13,16,4,0.0769230769230769,23,5,0.0836120401337793
V2_c1,bgs,2,lfmm,0.6,10,13,9,3,0.0769230769230769,14,5,0.137362637362637
V2_c1,bgs,2,emmax,0.75,2,13,16,4,0.0769230769230769,23,5,0.0836120401337793
V2_c1,bgs,2,emmax,0.75,3,13,10,3,0.0692307692307692,13,3,0.0532544378698225
V2_c1,bgs,2,emmax,0.75,5,13,6,3,0.115384615384615,9,3,0.0769230769230769
V2_c1,bgs,2,emmax,0.75,10,13,4,2,0.0769230769230769,5,3,0.138461538461538
V2_c1,bgs,2,lfmm,0.75,2,13,32,5,0.0600961538461539,49,6,0.0565149136577708
V2_c1,bgs,2,lfmm,0.75,3,13,22,4,0.055944055944056,37,5,0.051975051975052
V2_c1,bgs,2,lfmm,0.75,5,13,15,4,0.082051282051282,24,5,0.0801282051282051
V2_c1,bgs,2,lfmm,0.75,10,13,8,3,0.0865384615384615,12,5,0.16025641025641
V2_c1,bgs,2,emmax,0.85,2,13,17,4,0.0723981900452489,24,5,0.0801282051282051
V2_c1,bgs,2,emmax,0.85,3,13,10,3,0.0692307692307692,13,3,0.0532544378698225
V2_c1,bgs,2,emmax,0.85,5,13,6,3,0.115384615384615,9,3,0.0769230769230769
V2_c1,bgs,2,emmax,0.85,10,13,4,2,0.0769230769230769,5,3,0.138461538461538
V2_c1,bgs,2,lfmm,0.85,2,13,32,6,0.0865384615384615,47,7,0.0801963993453355
V2_c1,bgs,2,lfmm,0.85,3,13,22,5,0.0874125874125874,35,6,0.0791208791208791
V2_c1,bgs,2,lfmm,0.85,5,13,15,5,0.128205128205128,23,6,0.120401337792642
V2_c1,bgs,2,lfmm,0.85,10,13,8,3,0.0865384615384615,13,6,0.21301775147929
V2_c1,bgs,2,emmax,0.9,2,13,18,5,0.106837606837607,25,6,0.110769230769231
V2_c1,bgs,2,emmax,0.9,3,13,10,3,0.0692307692307692,13,3,0.0532544378698225
V2_c1,bgs,2,emmax,0.9,5,13,6,3,0.115384615384615,9,3,0.0769230769230769
V2_c1,bgs,2,emmax,0.9,10,13,4,2,0.0769230769230769,5,3,0.138461538461538
V2_c1,bgs,2,lfmm,0.9,2,13,32,6,0.0865384615384615,46,7,0.0819397993311037
V2_c1,bgs,2,lfmm,0.9,3,13,22,5,0.0874125874125874,36,6,0.0769230769230769
V2_c1,bgs,2,lfmm,0.9,5,13,15,5,0.128205128205128,23,6,0.120401337792642
V2_c1,bgs,2,lfmm,0.9,10,13,8,3,0.0865384615384615,13,6,0.21301775147929
V2_c1,bgs,2,emmax,0.95,2,13,18,5,0.106837606837607,26,6,0.106508875739645
V2_c1,bgs,2,emmax,0.95,3,13,10,3,0.0692307692307692,13,3,0.0532544378698225
V2_c1,bgs,2,emmax,0.95,5,13,6,3,0.115384615384615,9,3,0.0769230769230769
V2_c1,bgs,2,emmax,0.95,10,13,4,2,0.0769230769230769,5,3,0.138461538461538
V2_c1,bgs,2,lfmm,0.95,2,13,32,6,0.0865384615384615,46,7,0.0819397993311037
V2_c1,bgs,2,lfmm,0.95,3,13,22,5,0.0874125874125874,36,6,0.0769230769230769
V2_c1,bgs,2,lfmm,0.95,5,13,15,5,0.128205128205128,23,6,0.120401337792642
V2_c1,bgs,2,lfmm,0.95,10,13,8,3,0.0865384615384615,13,6,0.21301775147929
V2_c1,bgs,2,emmax,0.99,2,13,18,5,0.106837606837607,26,6,0.106508875739645
V2_c1,bgs,2,emmax,0.99,3,13,10,3,0.0692307692307692,13,3,0.0532544378698225
V2_c1,bgs,2,emmax,0.99,5,13,6,3,0.115384615384615,9,3,0.0769230769230769
V2_c1,bgs,2,emmax,0.99,10,13,4,2,0.0769230769230769,5,3,0.138461538461538
V2_c1,bgs,2,lfmm,0.99,2,13,32,6,0.0865384615384615,46,7,0.0819397993311037
V2_c1,bgs,2,lfmm,0.99,3,13,22,5,0.0874125874125874,36,6,0.0769230769230769
V2_c1,bgs,2,lfmm,0.99,5,13,15,5,0.128205128205128,23,6,0.120401337792642
V2_c1,bgs,2,lfmm,0.99,10,13,8,3,0.0865384615384615,13,6,0.21301775147929
V2_c1,bgs,3,emmax,0.5,2,14,9,5,0.198412698412698,12,5,0.148809523809524
V2_c1,bgs,3,emmax,0.5,3,14,6,5,0.297619047619048,11,5,0.162337662337662
V2_c1,bgs,3,emmax,0.5,5,14,5,5,0.357142857142857,6,5,0.297619047619048
V2_c1,bgs,3,emmax,0.5,10,14,4,4,0.285714285714286,6,5,0.297619047619048
V2_c1,bgs,3,lfmm,0.5,2,14,22,8,0.207792207792208,53,10,0.134770889487871
V2_c1,bgs,3,lfmm,0.5,3,14,13,7,0.269230769230769,39,9,0.148351648351648
V2_c1,bgs,3,lfmm,0.5,5,14,10,7,0.35,29,9,0.199507389162562
V2_c1,bgs,3,lfmm,0.5,10,14,9,7,0.388888888888889,17,9,0.340336134453782
V2_c1,bgs,3,emmax,0.6,2,14,9,5,0.198412698412698,12,5,0.148809523809524
V2_c1,bgs,3,emmax,0.6,3,14,6,5,0.297619047619048,11,5,0.162337662337662
V2_c1,bgs,3,emmax,0.6,5,14,5,5,0.357142857142857,6,5,0.297619047619048
V2_c1,bgs,3,emmax,0.6,10,14,4,4,0.285714285714286,6,5,0.297619047619048
V2_c1,bgs,3,lfmm,0.6,2,14,22,8,0.207792207792208,51,10,0.140056022408964
V2_c1,bgs,3,lfmm,0.6,3,14,14,7,0.25,38,9,0.152255639097744
V2_c1,bgs,3,lfmm,0.6,5,14,10,7,0.35,29,9,0.199507389162562
V2_c1,bgs,3,lfmm,0.6,10,14,9,7,0.388888888888889,17,9,0.340336134453782
V2_c1,bgs,3,emmax,0.75,2,14,9,5,0.198412698412698,11,5,0.162337662337662
V2_c1,bgs,3,emmax,0.75,3,14,6,5,0.297619047619048,11,5,0.162337662337662
V2_c1,bgs,3,emmax,0.75,5,14,5,5,0.357142857142857,7,5,0.255102040816327
V2_c1,bgs,3,emmax,0.75,10,14,4,4,0.285714285714286,6,5,0.297619047619048
V2_c1,bgs,3,lfmm,0.75,2,14,21,8,0.217687074829932,48,10,0.148809523809524
V2_c1,bgs,3,lfmm,0.75,3,14,14,7,0.25,37,9,0.156370656370656
V2_c1,bgs,3,lfmm,0.75,5,14,11,7,0.318181818181818,30,9,0.192857142857143
V2_c1,bgs,3,lfmm,0.75,10,14,9,7,0.388888888888889,17,9,0.340336134453782
V2_c1,bgs,3,emmax,0.85,2,14,9,5,0.198412698412698,11,5,0.162337662337662
V2_c1,bgs,3,emmax,0.85,3,14,6,5,0.297619047619048,11,5,0.162337662337662
V2_c1,bgs,3,emmax,0.85,5,14,5,5,0.357142857142857,7,5,0.255102040816327
V2_c1,bgs,3,emmax,0.85,10,14,4,4,0.285714285714286,6,5,0.297619047619048
V2_c1,bgs,3,lfmm,0.85,2,14,21,8,0.217687074829932,46,10,0.15527950310559
V2_c1,bgs,3,lfmm,0.85,3,14,14,7,0.25,36,9,0.160714285714286
V2_c1,bgs,3,lfmm,0.85,5,14,11,7,0.318181818181818,30,9,0.192857142857143
V2_c1,bgs,3,lfmm,0.85,10,14,9,7,0.388888888888889,16,9,0.361607142857143
V2_c1,bgs,3,emmax,0.9,2,14,9,5,0.198412698412698,11,5,0.162337662337662
V2_c1,bgs,3,emmax,0.9,3,14,6,5,0.297619047619048,11,5,0.162337662337662
V2_c1,bgs,3,emmax,0.9,5,14,5,5,0.357142857142857,7,5,0.255102040816327
V2_c1,bgs,3,emmax,0.9,10,14,4,4,0.285714285714286,6,5,0.297619047619048
V2_c1,bgs,3,lfmm,0.9,2,14,20,8,0.228571428571429,42,10,0.170068027210884
V2_c1,bgs,3,lfmm,0.9,3,14,14,7,0.25,35,9,0.16530612244898
V2_c1,bgs,3,lfmm,0.9,5,14,11,7,0.318181818181818,28,9,0.206632653061225
V2_c1,bgs,3,lfmm,0.9,10,14,9,7,0.388888888888889,16,9,0.361607142857143
V2_c1,bgs,3,emmax,0.95,2,14,9,5,0.198412698412698,11,5,0.162337662337662
V2_c1,bgs,3,emmax,0.95,3,14,6,5,0.297619047619048,11,5,0.162337662337662
V2_c1,bgs,3,emmax,0.95,5,14,5,5,0.357142857142857,7,5,0.255102040816327
V2_c1,bgs,3,emmax,0.95,10,14,4,4,0.285714285714286,6,5,0.297619047619048
V2_c1,bgs,3,lfmm,0.95,2,14,20,8,0.228571428571429,37,10,0.193050193050193
V2_c1,bgs,3,lfmm,0.95,3,14,14,7,0.25,30,9,0.192857142857143
V2_c1,bgs,3,lfmm,0.95,5,14,11,7,0.318181818181818,25,9,0.231428571428571
V2_c1,bgs,3,lfmm,0.95,10,14,9,7,0.388888888888889,15,9,0.385714285714286
V2_c1,bgs,3,emmax,0.99,2,14,9,5,0.198412698412698,11,5,0.162337662337662
V2_c1,bgs,3,emmax,0.99,3,14,6,5,0.297619047619048,11,5,0.162337662337662
V2_c1,bgs,3,emmax,0.99,5,14,5,5,0.357142857142857,7,5,0.255102040816327
V2_c1,bgs,3,emmax,0.99,10,14,4,4,0.285714285714286,6,5,0.297619047619048
V2_c1,bgs,3,lfmm,0.99,2,14,20,8,0.228571428571429,37,10,0.193050193050193
V2_c1,bgs,3,lfmm,0.99,3,14,14,7,0.25,30,9,0.192857142857143
V2_c1,bgs,3,lfmm,0.99,5,14,11,7,0.318181818181818,25,9,0.231428571428571
V2_c1,bgs,3,lfmm,0.99,10,14,9,7,0.388888888888889,15,9,0.385714285714286
V2_c1,bgs,4,emmax,0.5,2,10,4,4,0.4,14,7,0.35
V2_c1,bgs,4,emmax,0.5,3,10,4,4,0.4,11,7,0.445454545454545
V2_c1,bgs,4,emmax,0.5,5,10,4,4,0.4,9,7,0.544444444444444
V2_c1,bgs,4,emmax,0.5,10,10,3,3,0.3,6,5,0.416666666666667
V2_c1,bgs,4,lfmm,0.5,2,10,5,5,0.5,13,8,0.492307692307692
V2_c1,bgs,4,lfmm,0.5,3,10,5,5,0.5,8,6,0.45
V2_c1,bgs,4,lfmm,0.5,5,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,lfmm,0.5,10,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,emmax,0.6,2,10,4,4,0.4,11,7,0.445454545454545
V2_c1,bgs,4,emmax,0.6,3,10,4,4,0.4,10,7,0.49
V2_c1,bgs,4,emmax,0.6,5,10,4,4,0.4,9,7,0.544444444444444
V2_c1,bgs,4,emmax,0.6,10,10,3,3,0.3,6,5,0.416666666666667
V2_c1,bgs,4,lfmm,0.6,2,10,5,5,0.5,12,8,0.533333333333333
V2_c1,bgs,4,lfmm,0.6,3,10,5,5,0.5,7,6,0.514285714285714
V2_c1,bgs,4,lfmm,0.6,5,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,lfmm,0.6,10,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,emmax,0.75,2,10,4,4,0.4,11,7,0.445454545454545
V2_c1,bgs,4,emmax,0.75,3,10,4,4,0.4,10,7,0.49
V2_c1,bgs,4,emmax,0.75,5,10,4,4,0.4,9,7,0.544444444444444
V2_c1,bgs,4,emmax,0.75,10,10,3,3,0.3,6,5,0.416666666666667
V2_c1,bgs,4,lfmm,0.75,2,10,5,5,0.5,12,8,0.533333333333333
V2_c1,bgs,4,lfmm,0.75,3,10,5,5,0.5,7,6,0.514285714285714
V2_c1,bgs,4,lfmm,0.75,5,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,lfmm,0.75,10,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,emmax,0.85,2,10,4,4,0.4,11,7,0.445454545454545
V2_c1,bgs,4,emmax,0.85,3,10,4,4,0.4,10,7,0.49
V2_c1,bgs,4,emmax,0.85,5,10,4,4,0.4,9,7,0.544444444444444
V2_c1,bgs,4,emmax,0.85,10,10,3,3,0.3,6,5,0.416666666666667
V2_c1,bgs,4,lfmm,0.85,2,10,5,5,0.5,12,8,0.533333333333333
V2_c1,bgs,4,lfmm,0.85,3,10,5,5,0.5,7,6,0.514285714285714
V2_c1,bgs,4,lfmm,0.85,5,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,lfmm,0.85,10,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,emmax,0.9,2,10,4,4,0.4,11,7,0.445454545454545
V2_c1,bgs,4,emmax,0.9,3,10,4,4,0.4,10,7,0.49
V2_c1,bgs,4,emmax,0.9,5,10,4,4,0.4,9,7,0.544444444444444
V2_c1,bgs,4,emmax,0.9,10,10,3,3,0.3,6,5,0.416666666666667
V2_c1,bgs,4,lfmm,0.9,2,10,5,5,0.5,12,8,0.533333333333333
V2_c1,bgs,4,lfmm,0.9,3,10,5,5,0.5,7,6,0.514285714285714
V2_c1,bgs,4,lfmm,0.9,5,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,lfmm,0.9,10,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,emmax,0.95,2,10,4,4,0.4,11,7,0.445454545454545
V2_c1,bgs,4,emmax,0.95,3,10,4,4,0.4,10,7,0.49
V2_c1,bgs,4,emmax,0.95,5,10,4,4,0.4,9,7,0.544444444444444
V2_c1,bgs,4,emmax,0.95,10,10,3,3,0.3,6,5,0.416666666666667
V2_c1,bgs,4,lfmm,0.95,2,10,5,5,0.5,12,8,0.533333333333333
V2_c1,bgs,4,lfmm,0.95,3,10,5,5,0.5,7,6,0.514285714285714
V2_c1,bgs,4,lfmm,0.95,5,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,lfmm,0.95,10,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,emmax,0.99,2,10,4,4,0.4,11,7,0.445454545454545
V2_c1,bgs,4,emmax,0.99,3,10,4,4,0.4,10,7,0.49
V2_c1,bgs,4,emmax,0.99,5,10,4,4,0.4,9,7,0.544444444444444
V2_c1,bgs,4,emmax,0.99,10,10,3,3,0.3,6,5,0.416666666666667
V2_c1,bgs,4,lfmm,0.99,2,10,5,5,0.5,12,8,0.533333333333333
V2_c1,bgs,4,lfmm,0.99,3,10,5,5,0.5,7,6,0.514285714285714
V2_c1,bgs,4,lfmm,0.99,5,10,4,4,0.4,6,6,0.6
V2_c1,bgs,4,lfmm,0.99,10,10,4,4,0.4,6,6,0.6
V2_c1,bgs,5,emmax,0.5,2,9,2,2,0.222222222222222,4,2,0.111111111111111
V2_c1,bgs,5,emmax,0.5,3,9,2,2,0.222222222222222,3,2,0.148148148148148
V2_c1,bgs,5,emmax,0.5,5,9,1,1,0.111111111111111,2,2,0.222222222222222
V2_c1,bgs,5,emmax,0.5,10,9,0,0,0,2,2,0.222222222222222
V2_c1,bgs,5,lfmm,0.5,2,9,3,3,0.333333333333333,6,3,0.166666666666667
V2_c1,bgs,5,lfmm,0.5,3,9,3,3,0.333333333333333,5,3,0.2
V2_c1,bgs,5,lfmm,0.5,5,9,3,3,0.333333333333333,4,3,0.25
V2_c1,bgs,5,lfmm,0.5,10,9,2,2,0.222222222222222,3,3,0.333333333333333
V2_c1,bgs,5,emmax,0.6,2,9,2,2,0.222222222222222,4,2,0.111111111111111
V2_c1,bgs,5,emmax,0.6,3,9,2,2,0.222222222222222,3,2,0.148148148148148
V2_c1,bgs,5,emmax,0.6,5,9,1,1,0.111111111111111,2,2,0.222222222222222
V2_c1,bgs,5,emmax,0.6,10,9,0,0,0,2,2,0.222222222222222
V2_c1,bgs,5,lfmm,0.6,2,9,4,3,0.25,7,3,0.142857142857143
V2_c1,bgs,5,lfmm,0.6,3,9,3,3,0.333333333333333,5,3,0.2
V2_c1,bgs,5,lfmm,0.6,5,9,3,3,0.333333333333333,4,3,0.25
V2_c1,bgs,5,lfmm,0.6,10,9,2,2,0.222222222222222,3,3,0.333333333333333
V2_c1,bgs,5,emmax,0.75,2,9,2,2,0.222222222222222,4,2,0.111111111111111
V2_c1,bgs,5,emmax,0.75,3,9,2,2,0.222222222222222,3,2,0.148148148148148
V2_c1,bgs,5,emmax,0.75,5,9,1,1,0.111111111111111,2,2,0.222222222222222
V2_c1,bgs,5,emmax,0.75,10,9,0,0,0,2,2,0.222222222222222
V2_c1,bgs,5,lfmm,0.75,2,9,4,3,0.25,7,3,0.142857142857143
V2_c1,bgs,5,lfmm,0.75,3,9,3,3,0.333333333333333,5,3,0.2
V2_c1,bgs,5,lfmm,0.75,5,9,3,3,0.333333333333333,4,3,0.25
V2_c1,bgs,5,lfmm,0.75,10,9,2,2,0.222222222222222,3,3,0.333333333333333
V2_c1,bgs,5,emmax,0.85,2,9,2,2,0.222222222222222,4,2,0.111111111111111
V2_c1,bgs,5,emmax,0.85,3,9,2,2,0.222222222222222,4,2,0.111111111111111
V2_c1,bgs,5,emmax,0.85,5,9,1,1,0.111111111111111,2,2,0.222222222222222
V2_c1,bgs,5,emmax,0.85,10,9,0,0,0,2,2,0.222222222222222
V2_c1,bgs,5,lfmm,0.85,2,9,4,3,0.25,7,3,0.142857142857143
V2_c1,bgs,5,lfmm,0.85,3,9,3,3,0.333333333333333,5,3,0.2
V2_c1,bgs,5,lfmm,0.85,5,9,3,3,0.333333333333333,4,3,0.25
V2_c1,bgs,5,lfmm,0.85,10,9,2,2,0.222222222222222,3,3,0.333333333333333
V2_c1,bgs,5,emmax,0.9,2,9,2,2,0.222222222222222,4,2,0.111111111111111
V2_c1,bgs,5,emmax,0.9,3,9,2,2,0.222222222222222,4,2,0.111111111111111
V2_c1,bgs,5,emmax,0.9,5,9,1,1,0.111111111111111,2,2,0.222222222222222
V2_c1,bgs,5,emmax,0.9,10,9,0,0,0,2,2,0.222222222222222
V2_c1,bgs,5,lfmm,0.9,2,9,4,3,0.25,7,3,0.142857142857143
V2_c1,bgs,5,lfmm,0.9,3,9,3,3,0.333333333333333,5,3,0.2
V2_c1,bgs,5,lfmm,0.9,5,9,3,3,0.333333333333333,4,3,0.25
V2_c1,bgs,5,lfmm,0.9,10,9,2,2,0.222222222222222,3,3,0.333333333333333
V2_c1,bgs,5,emmax,0.95,2,9,2,2,0.222222222222222,4,2,0.111111111111111
V2_c1,bgs,5,emmax,0.95,3,9,2,2,0.222222222222222,4,2,0.111111111111111
V2_c1,bgs,5,emmax,0.95,5,9,1,1,0.111111111111111,2,2,0.222222222222222
V2_c1,bgs,5,emmax,0.95,10,9,0,0,0,2,2,0.222222222222222
V2_c1,bgs,5,lfmm,0.95,2,9,4,3,0.25,8,3,0.125
V2_c1,bgs,5,lfmm,0.95,3,9,3,3,0.333333333333333,5,3,0.2
V2_c1,bgs,5,lfmm,0.95,5,9,3,3,0.333333333333333,4,3,0.25
V2_c1,bgs,5,lfmm,0.95,10,9,2,2,0.222222222222222,3,3,0.333333333333333
V2_c1,bgs,5,emmax,0.99,2,9,2,2,0.222222222222222,4,2,0.111111111111111
V2_c1,bgs,5,emmax,0.99,3,9,2,2,0.222222222222222,4,2,0.111111111111111
V2_c1,bgs,5,emmax,0.99,5,9,1,1,0.111111111111111,2,2,0.222222222222222
V2_c1,bgs,5,emmax,0.99,10,9,0,0,0,2,2,0.222222222222222
V2_c1,bgs,5,lfmm,0.99,2,9,4,3,0.25,8,3,0.125
