tag	cell	rep	env	method	n_pop	r2_axes	mantel_r	n_regions	n_FP	fp_prop	ratio_null_obs
nobgs	V0.5_c1.5	2	3	emmax_consensus	80	0.927799746997957	0.553707017988708	1	1	1	12.695
nobgs	V0.5_c1.5	2	6	emmax_consensus	80	0.895681837510005	0.37966414777449	12	12	1	0.835416666666667
nobgs	V0.5_c1.5	2	6	emmax_simes	80	0.895681837510005	0.37966414777449	11	11	1	0.701818181818182
nobgs	V0.5_c1.5	2	7	emmax_consensus	80	0.924829014654067	0.418675979180915	5	3	0.6	2.245
nobgs	V0.5_c1.5	2	7	emmax_simes	80	0.924829014654067	0.418675979180915	7	4	0.571428571428571	1.23857142857143
nobgs	V0.5_c1.5	2	8	emmax_simes	80	0.856904924267495	0.313365676811264	3	2	0.666666666666667	2.48166666666667
nobgs	V0.5_c1.5	2	9	emmax_consensus	80	0.842198130836287	0.394659371637041	1	1	1	8.685
nobgs	V0.5_c1.5	2	9	emmax_simes	80	0.842198130836287	0.394659371637041	1	1	1	5.92
nobgs	V0.5_c1.5	2	10	emmax_consensus	80	0.841085161659697	0.384051303694403	5	4	0.8	2.396
nobgs	V0.5_c1.5	2	10	emmax_simes	80	0.841085161659697	0.384051303694403	2	1	0.5	4.2125
nobgs	V0.5_c1.5	3	1	emmax_consensus	80	0.885591591366154	0.537112291820785	1	1	1	7.165
nobgs	V0.5_c1.5	3	1	emmax_simes	80	0.885591591366154	0.537112291820785	1	1	1	5.825
nobgs	V0.5_c1.5	3	2	emmax_consensus	80	0.928499197806972	0.471636955432675	6	6	1	1.58
nobgs	V0.5_c1.5	3	3	emmax_consensus	80	0.925916272182936	0.563182966321983	4	3	0.75	3.0575
nobgs	V0.5_c1.5	3	3	emmax_simes	80	0.925916272182936	0.563182966321983	1	0	0	9.205
nobgs	V0.5_c1.5	3	6	emmax_consensus	80	0.900015574734457	0.375210346468035	4	3	0.75	3.1075
nobgs	V0.5_c1.5	3	6	emmax_simes	80	0.900015574734457	0.375210346468035	6	5	0.833333333333333	1.58333333333333
nobgs	V0.5_c1.5	3	7	emmax_consensus	80	0.926092476657218	0.398298205422567	2	1	0.5	7.7075
nobgs	V0.5_c1.5	3	7	emmax_simes	80	0.926092476657218	0.398298205422567	1	0	0	12.54
nobgs	V0.5_c1.5	3	8	emmax_consensus	80	0.86400944552072	0.331080140520877	5	4	0.8	2.398
nobgs	V0.5_c1.5	3	8	emmax_simes	80	0.86400944552072	0.331080140520877	4	3	0.75	2.0575
nobgs	V0.5_c1.5	6	2	emmax_consensus	80	0.924504705384019	0.469157193083225	2	2	1	4.7725
nobgs	V0.5_c1.5	6	3	emmax_consensus	80	0.924361577726751	0.552776176674449	3	2	0.666666666666667	3.81333333333333
nobgs	V0.5_c1.5	6	3	emmax_simes	80	0.924361577726751	0.552776176674449	3	1	0.333333333333333	2.96333333333333
nobgs	V0.5_c1.5	6	6	emmax_consensus	80	0.890322991206183	0.364212484061957	2	2	1	4.185
nobgs	V0.5_c1.5	6	6	emmax_simes	80	0.890322991206183	0.364212484061957	2	2	1	3.13
nobgs	V0.5_c1.5	6	7	emmax_consensus	80	0.928100567053781	0.407290122064469	2	1	0.5	4.8375
nobgs	V0.5_c1.5	6	7	emmax_simes	80	0.928100567053781	0.407290122064469	3	2	0.666666666666667	2.40833333333333
nobgs	V0.5_c1.5	6	8	emmax_consensus	80	0.850004298097486	0.3350600509005	1	1	1	9.935
nobgs	V0.5_c1.5	6	8	emmax_simes	80	0.850004298097486	0.3350600509005	3	3	1	2.59166666666667
nobgs	V0.5_c1.5	6	10	emmax_consensus	80	0.83302171084068	0.383390164369679	3	2	0.666666666666667	3.17666666666667
nobgs	V0.5_c1.5	6	10	emmax_simes	80	0.83302171084068	0.383390164369679	4	3	0.75	1.66625
nobgs	V0.5_c1.5	8	1	emmax_consensus	80	0.885949293141549	0.540087280653997	1	1	1	6.59
nobgs	V0.5_c1.5	8	1	emmax_simes	80	0.885949293141549	0.540087280653997	1	1	1	4.885
nobgs	V0.5_c1.5	8	2	emmax_consensus	80	0.927665458144087	0.484848846147516	9	8	0.888888888888889	1.03444444444444
nobgs	V0.5_c1.5	8	2	emmax_simes	80	0.927665458144087	0.484848846147516	4	3	0.75	1.8125
nobgs	V0.5_c1.5	8	3	emmax_simes	80	0.932363865188156	0.566551999813458	1	1	1	6.875
nobgs	V0.5_c1.5	8	6	emmax_consensus	80	0.889199188834885	0.370959814973867	12	11	0.916666666666667	0.732083333333333
nobgs	V0.5_c1.5	8	6	emmax_simes	80	0.889199188834885	0.370959814973867	14	13	0.928571428571429	0.487142857142857
nobgs	V0.5_c1.5	8	8	emmax_consensus	80	0.870510983249482	0.348221909543758	1	1	1	11.82
nobgs	V0.5_c1.5	8	8	emmax_simes	80	0.870510983249482	0.348221909543758	1	1	1	9.465
nobgs	V0.5_c1.5	8	10	emmax_consensus	80	0.836747328982289	0.402006007364147	8	5	0.625	1.009375
nobgs	V0.5_c1.5	8	10	emmax_simes	80	0.836747328982289	0.402006007364147	4	3	0.75	1.495
nobgs	V0.5_c1.5	10	1	emmax_simes	80	0.876229211429927	0.518163059091594	1	0	0	6.02
nobgs	V0.5_c1.5	10	2	emmax_consensus	80	0.937473235058334	0.483439121931145	1	1	1	7.735
nobgs	V0.5_c1.5	10	2	emmax_simes	80	0.937473235058334	0.483439121931145	2	2	1	2.835
nobgs	V0.5_c1.5	10	3	emmax_consensus	80	0.924290724085454	0.56607952423557	2	2	1	5.815
nobgs	V0.5_c1.5	10	3	emmax_simes	80	0.924290724085454	0.56607952423557	3	2	0.666666666666667	2.86666666666667
nobgs	V0.5_c1.5	10	6	emmax_consensus	80	0.895527068353499	0.346982741828322	3	3	1	3.96333333333333
nobgs	V0.5_c1.5	10	6	emmax_simes	80	0.895527068353499	0.346982741828322	3	3	1	3.155
nobgs	V0.5_c1.5	10	7	emmax_simes	80	0.928546649692094	0.435333981730177	2	1	0.5	4.845
nobgs	V0.5_c1.5	10	8	emmax_consensus	80	0.859645999636222	0.326393472669673	3	3	1	4.48
nobgs	V0.5_c1.5	10	8	emmax_simes	80	0.859645999636222	0.326393472669673	3	3	1	3.90166666666667
nobgs	V0.5_c1.5	10	9	emmax_consensus	80	0.846950986640686	0.37655787896002	2	2	1	5.21
nobgs	V0.5_c1.5	10	9	emmax_simes	80	0.846950986640686	0.37655787896002	1	1	1	9.19
nobgs	V0.5_c1.5	10	10	emmax_consensus	80	0.844720615663299	0.362174554120174	1	1	1	10.11
nobgs	V0.5_c1.5	10	10	emmax_simes	80	0.844720615663299	0.362174554120174	1	1	1	7.48
nobgs	V0.5_c2	2	2	emmax_consensus	80	0.921916190805584	0.470875238281055	13	13	1	2.40076923076923
nobgs	V0.5_c2	2	2	emmax_simes	80	0.921916190805584	0.470875238281055	17	16	0.941176470588235	1.86
nobgs	V0.5_c2	2	3	emmax_consensus	80	0.93132993358473	0.554006261988372	17	17	1	1.62411764705882
nobgs	V0.5_c2	2	3	emmax_simes	80	0.93132993358473	0.554006261988372	20	20	1	1.385
nobgs	V0.5_c2	2	4	emmax_consensus	80	0.891528312461105	0.506055906859874	3	3	1	7.45
nobgs	V0.5_c2	2	4	emmax_simes	80	0.891528312461105	0.506055906859874	11	11	1	2.145
nobgs	V0.5_c2	2	5	emmax_consensus	80	0.896690985489268	0.447448864455907	4	4	1	6.89625
nobgs	V0.5_c2	2	5	emmax_simes	80	0.896690985489268	0.447448864455907	14	14	1	1.98607142857143
nobgs	V0.5_c2	2	6	emmax_consensus	80	0.894323075656409	0.364992737728678	7	7	1	3.63785714285714
nobgs	V0.5_c2	2	6	emmax_simes	80	0.894323075656409	0.364992737728678	10	10	1	2.5815
nobgs	V0.5_c2	2	7	emmax_consensus	80	0.917561560017571	0.468242887492299	5	5	1	6.173
nobgs	V0.5_c2	2	7	emmax_simes	80	0.917561560017571	0.468242887492299	18	18	1	1.63694444444444
nobgs	V0.5_c2	2	8	emmax_consensus	80	0.862926651572758	0.319672686709763	8	8	1	3.32375
nobgs	V0.5_c2	2	8	emmax_simes	80	0.862926651572758	0.319672686709763	10	10	1	2.7455
nobgs	V0.5_c2	2	10	emmax_consensus	80	0.853119893927464	0.362824738259781	5	5	1	4.654
nobgs	V0.5_c2	2	10	emmax_simes	80	0.853119893927464	0.362824738259781	9	9	1	2.79166666666667
nobgs	V0.5_c2	5	1	emmax_consensus	80	0.900937560134745	0.511397344219782	4	4	1	4.955
nobgs	V0.5_c2	5	1	emmax_simes	80	0.900937560134745	0.511397344219782	6	6	1	3.33416666666667
nobgs	V0.5_c2	5	2	emmax_consensus	80	0.925851116502009	0.497426550746412	11	11	1	2.01909090909091
nobgs	V0.5_c2	5	2	emmax_simes	80	0.925851116502009	0.497426550746412	11	11	1	2.08590909090909
nobgs	V0.5_c2	5	3	emmax_consensus	80	0.929094710880534	0.557385916892152	12	12	1	1.86125
nobgs	V0.5_c2	5	3	emmax_simes	80	0.929094710880534	0.557385916892152	12	12	1	1.86041666666667
nobgs	V0.5_c2	5	4	emmax_consensus	80	0.88445958918078	0.533494787803134	3	3	1	7.37333333333333
nobgs	V0.5_c2	5	4	emmax_simes	80	0.88445958918078	0.533494787803134	14	13	0.928571428571429	1.61892857142857
nobgs	V0.5_c2	5	5	emmax_consensus	80	0.895463482179507	0.447442267045473	1	1	1	23.18
nobgs	V0.5_c2	5	5	emmax_simes	80	0.895463482179507	0.447442267045473	1	1	1	24.52
nobgs	V0.5_c2	5	6	emmax_consensus	80	0.886961767198283	0.351458507697487	7	7	1	3.22928571428571
nobgs	V0.5_c2	5	6	emmax_simes	80	0.886961767198283	0.351458507697487	10	10	1	2.4325
nobgs	V0.5_c2	5	7	emmax_consensus	80	0.92160832102715	0.469447431290667	8	8	1	2.896875
nobgs	V0.5_c2	5	7	emmax_simes	80	0.92160832102715	0.469447431290667	11	10	0.909090909090909	2.21227272727273
nobgs	V0.5_c2	5	8	emmax_consensus	80	0.867361670010218	0.345662350671242	19	18	0.947368421052632	1.31736842105263
nobgs	V0.5_c2	5	8	emmax_simes	80	0.867361670010218	0.345662350671242	20	19	0.95	1.179
nobgs	V0.5_c2	5	10	emmax_consensus	80	0.856182672863715	0.369014995444264	3	3	1	6.81833333333333
nobgs	V0.5_c2	5	10	emmax_simes	80	0.856182672863715	0.369014995444264	6	6	1	3.30583333333333
nobgs	V0.5_c2	6	1	emmax_simes	80	0.890496295062359	0.502752360442175	1	1	1	22.39
nobgs	V0.5_c2	6	2	emmax_consensus	80	0.932162640949416	0.481099560568395	15	15	1	1.69766666666667
nobgs	V0.5_c2	6	2	emmax_simes	80	0.932162640949416	0.481099560568395	11	11	1	2.67954545454545
nobgs	V0.5_c2	6	3	emmax_consensus	80	0.92430512240471	0.55574511148307	13	13	1	2.05615384615385
nobgs	V0.5_c2	6	3	emmax_simes	80	0.92430512240471	0.55574511148307	12	12	1	2.11166666666667
nobgs	V0.5_c2	6	5	emmax_consensus	80	0.884020899881153	0.439636706809823	4	4	1	7.04
nobgs	V0.5_c2	6	6	emmax_consensus	80	0.90050371815058	0.366933063956594	12	12	1	1.87875
nobgs	V0.5_c2	6	6	emmax_simes	80	0.90050371815058	0.366933063956594	7	7	1	3.42
nobgs	V0.5_c2	6	7	emmax_consensus	80	0.92574253560432	0.461551184110716	8	8	1	3.163125
nobgs	V0.5_c2	6	7	emmax_simes	80	0.92574253560432	0.461551184110716	12	12	1	2.26333333333333
nobgs	V0.5_c2	6	8	emmax_consensus	80	0.881246273086564	0.322544779250741	14	12	0.857142857142857	1.53892857142857
nobgs	V0.5_c2	6	8	emmax_simes	80	0.881246273086564	0.322544779250741	20	18	0.9	1.35325
nobgs	V0.5_c2	6	9	emmax_consensus	80	0.847466940067398	0.393299863540594	5	5	1	4.336
nobgs	V0.5_c2	6	9	emmax_simes	80	0.847466940067398	0.393299863540594	7	7	1	3.53928571428571
nobgs	V0.5_c2	6	10	emmax_consensus	80	0.863277442995261	0.352122465279835	10	10	1	2.213
nobgs	V0.5_c2	6	10	emmax_simes	80	0.863277442995261	0.352122465279835	5	5	1	4.766
nobgs	V0.5_c2	8	1	emmax_consensus	80	0.896835047515742	0.507105374190184	1	1	1	21.41
nobgs	V0.5_c2	8	1	emmax_simes	80	0.896835047515742	0.507105374190184	1	1	1	22.57
nobgs	V0.5_c2	8	2	emmax_consensus	80	0.929655087371099	0.489321564337951	15	15	1	1.71766666666667
nobgs	V0.5_c2	8	2	emmax_simes	80	0.929655087371099	0.489321564337951	11	11	1	2.37909090909091
nobgs	V0.5_c2	8	3	emmax_consensus	80	0.93069756211606	0.562795822363221	12	12	1	2.28541666666667
nobgs	V0.5_c2	8	3	emmax_simes	80	0.93069756211606	0.562795822363221	15	15	1	1.77933333333333
nobgs	V0.5_c2	8	4	emmax_consensus	80	0.893136151523514	0.530501069263556	3	3	1	7.14666666666667
nobgs	V0.5_c2	8	4	emmax_simes	80	0.893136151523514	0.530501069263556	5	4	0.8	4.82
nobgs	V0.5_c2	8	5	emmax_consensus	80	0.896996938953211	0.451171856476163	3	3	1	10.6066666666667
nobgs	V0.5_c2	8	5	emmax_simes	80	0.896996938953211	0.451171856476163	1	1	1	34.12
nobgs	V0.5_c2	8	6	emmax_consensus	80	0.887877558814881	0.363266015773113	9	9	1	2.63777777777778
nobgs	V0.5_c2	8	6	emmax_simes	80	0.887877558814881	0.363266015773113	12	12	1	2.11666666666667
nobgs	V0.5_c2	8	7	emmax_consensus	80	0.919242618412046	0.463953766936134	9	9	1	3.65611111111111
nobgs	V0.5_c2	8	7	emmax_simes	80	0.919242618412046	0.463953766936134	13	13	1	2.63615384615385
nobgs	V0.5_c2	8	8	emmax_consensus	80	0.893001134557668	0.32536782647119	5	5	1	4.887
nobgs	V0.5_c2	8	8	emmax_simes	80	0.893001134557668	0.32536782647119	18	18	1	1.47694444444444
nobgs	V0.5_c2	8	9	emmax_consensus	80	0.869042945433134	0.41418152926458	3	3	1	7.975
nobgs	V0.5_c2	8	9	emmax_simes	80	0.869042945433134	0.41418152926458	4	4	1	6.11625
nobgs	V0.5_c2	8	10	emmax_consensus	80	0.851897594462955	0.365465560423932	2	2	1	11.5725
nobgs	V0.5_c2	8	10	emmax_simes	80	0.851897594462955	0.365465560423932	6	5	0.833333333333333	3.8975
nobgs	V0.5_c2	10	1	emmax_consensus	80	0.8946764434386	0.517106377881181	7	6	0.857142857142857	2.62214285714286
nobgs	V0.5_c2	10	1	emmax_simes	80	0.8946764434386	0.517106377881181	7	7	1	3.04
nobgs	V0.5_c2	10	2	emmax_consensus	80	0.920849917270904	0.473358821655439	10	10	1	2.4475
nobgs	V0.5_c2	10	2	emmax_simes	80	0.920849917270904	0.473358821655439	15	15	1	1.74633333333333
nobgs	V0.5_c2	10	3	emmax_consensus	80	0.919564517693543	0.559749850708736	14	13	0.928571428571429	1.77892857142857
nobgs	V0.5_c2	10	3	emmax_simes	80	0.919564517693543	0.559749850708736	15	13	0.866666666666667	1.71866666666667
nobgs	V0.5_c2	10	4	emmax_consensus	80	0.881099813580436	0.508850671213432	4	4	1	4.3575
nobgs	V0.5_c2	10	4	emmax_simes	80	0.881099813580436	0.508850671213432	5	5	1	3.593
nobgs	V0.5_c2	10	5	emmax_consensus	80	0.890382502128852	0.456185545613514	7	7	1	3.97928571428571
nobgs	V0.5_c2	10	5	emmax_simes	80	0.890382502128852	0.456185545613514	6	6	1	4.92166666666667
nobgs	V0.5_c2	10	6	emmax_consensus	80	0.88309135915164	0.352879475503749	2	2	1	11.425
nobgs	V0.5_c2	10	6	emmax_simes	80	0.88309135915164	0.352879475503749	8	8	1	3.04875
nobgs	V0.5_c2	10	7	emmax_consensus	80	0.917786258802375	0.454375699389134	10	9	0.9	3.0455
nobgs	V0.5_c2	10	7	emmax_simes	80	0.917786258802375	0.454375699389134	14	13	0.928571428571429	2.34392857142857
nobgs	V0.5_c2	10	8	emmax_consensus	80	0.873754115783343	0.343350484865023	17	17	1	1.49676470588235
nobgs	V0.5_c2	10	8	emmax_simes	80	0.873754115783343	0.343350484865023	18	18	1	1.53277777777778
nobgs	V0.5_c2	10	9	emmax_consensus	80	0.847624377885551	0.401266407405905	1	1	1	21.045
nobgs	V0.5_c2	10	9	emmax_simes	80	0.847624377885551	0.401266407405905	1	1	1	23.025
nobgs	V0.5_c2	10	10	emmax_consensus	80	0.862459484509451	0.365303680783465	8	8	1	2.609375
nobgs	V0.5_c2	10	10	emmax_simes	80	0.862459484509451	0.365303680783465	9	9	1	2.32111111111111
nobgs	V1_c1	1	2	emmax_consensus	80	0.898707439270936	0.458200699551527	1	0	0	0.67
nobgs	V1_c1	1	2	emmax_simes	80	0.898707439270936	0.458200699551527	1	0	0	0.59
nobgs	V1_c1	1	3	emmax_consensus	80	0.907515905526055	0.524010077336065	1	0	0	0.145
nobgs	V1_c1	1	3	emmax_simes	80	0.907515905526055	0.524010077336065	1	0	0	0.125
nobgs	V1_c1	1	4	emmax_consensus	80	0.88009894951843	0.479999449391893	1	1	1	0.53
nobgs	V1_c1	1	5	emmax_consensus	80	0.849743405616974	0.430249961953031	2	1	0.5	0.22
nobgs	V1_c1	1	5	emmax_simes	80	0.849743405616974	0.430249961953031	1	0	0	0.17
nobgs	V1_c1	1	6	emmax_simes	80	0.853132464807251	0.374848595705057	1	1	1	0.205
nobgs	V1_c1	1	7	emmax_consensus	80	0.845866655995781	0.385483163079193	2	0	0	0.26
nobgs	V1_c1	1	7	emmax_simes	80	0.845866655995781	0.385483163079193	2	0	0	0.1675
nobgs	V1_c1	1	10	emmax_consensus	80	0.824462808851024	0.327327957398892	1	0	0	0.085
nobgs	V1_c1	1	10	emmax_simes	80	0.824462808851024	0.327327957398892	1	0	0	0.035
nobgs	V1_c1	2	1	emmax_consensus	80	0.870788874337069	0.492766219505955	1	0	0	0.055
nobgs	V1_c1	2	1	emmax_simes	80	0.870788874337069	0.492766219505955	1	0	0	0.04
nobgs	V1_c1	2	2	emmax_consensus	80	0.907616094464676	0.429600353245032	4	3	0.75	0.02625
nobgs	V1_c1	2	2	emmax_simes	80	0.907616094464676	0.429600353245032	3	2	0.666666666666667	0.045
nobgs	V1_c1	2	3	emmax_consensus	80	0.914287247610888	0.513325774394777	1	0	0	0.145
nobgs	V1_c1	2	3	emmax_simes	80	0.914287247610888	0.513325774394777	1	0	0	0.14
nobgs	V1_c1	2	7	emmax_consensus	80	0.886193108718357	0.372138079514232	1	0	0	0.335
nobgs	V1_c1	2	7	emmax_simes	80	0.886193108718357	0.372138079514232	1	0	0	0.24
nobgs	V1_c1	2	8	emmax_consensus	80	0.851706420247677	0.31524509147209	2	1	0.5	0.28
nobgs	V1_c1	2	8	emmax_simes	80	0.851706420247677	0.31524509147209	1	0	0	0.53
nobgs	V1_c1	2	10	emmax_consensus	80	0.833355535833027	0.37253406615452	1	0	0	0.29
nobgs	V1_c1	2	10	emmax_simes	80	0.833355535833027	0.37253406615452	2	1	0.5	0.1175
nobgs	V1_c1	4	1	emmax_consensus	80	0.860736318282055	0.484726214095092	1	0	0	0.025
nobgs	V1_c1	4	1	emmax_simes	80	0.860736318282055	0.484726214095092	1	0	0	0.055
nobgs	V1_c1	4	3	emmax_consensus	80	0.897421674055936	0.504969377183066	2	1	0.5	0.065
nobgs	V1_c1	4	3	emmax_simes	80	0.897421674055936	0.504969377183066	2	1	0.5	0.0875
nobgs	V1_c1	4	4	emmax_consensus	80	0.870728271369631	0.473725703424781	2	0	0	0.0725
nobgs	V1_c1	4	4	emmax_simes	80	0.870728271369631	0.473725703424781	2	0	0	0.0375
nobgs	V1_c1	4	5	emmax_consensus	80	0.869277576900981	0.385523166741846	2	0	0	0.3475
nobgs	V1_c1	4	5	emmax_simes	80	0.869277576900981	0.385523166741846	2	0	0	0.325
nobgs	V1_c1	4	6	emmax_consensus	80	0.860205616287746	0.353464075938123	4	3	0.75	0.00625
nobgs	V1_c1	4	6	emmax_simes	80	0.860205616287746	0.353464075938123	3	2	0.666666666666667	0.0466666666666667
nobgs	V1_c1	4	7	emmax_consensus	80	0.882931529808673	0.391068172804945	2	0	0	0.1725
nobgs	V1_c1	4	7	emmax_simes	80	0.882931529808673	0.391068172804945	2	0	0	0.11
nobgs	V1_c1	4	8	emmax_consensus	80	0.802151143786813	0.306716145520767	2	1	0.5	0.005
nobgs	V1_c1	4	8	emmax_simes	80	0.802151143786813	0.306716145520767	2	1	0.5	0.005
nobgs	V1_c1	9	1	emmax_consensus	80	0.869092257728123	0.50347114854384	1	0	0	0.2
nobgs	V1_c1	9	1	emmax_simes	80	0.869092257728123	0.50347114854384	1	0	0	0.35
nobgs	V1_c1	9	2	emmax_consensus	80	0.925023586560873	0.475541246516201	1	0	0	0.15
nobgs	V1_c1	9	3	emmax_consensus	80	0.925616778220383	0.524156403900386	4	2	0.5	0.10125
nobgs	V1_c1	9	3	emmax_simes	80	0.925616778220383	0.524156403900386	3	2	0.666666666666667	0.138333333333333
nobgs	V1_c1	9	5	emmax_consensus	80	0.865263211136026	0.39925165840653	1	0	0	0.43
nobgs	V1_c1	9	5	emmax_simes	80	0.865263211136026	0.39925165840653	1	0	0	0.555
nobgs	V1_c1	9	6	emmax_consensus	80	0.888892734996212	0.315931720755952	2	2	1	0.13
nobgs	V1_c1	9	10	emmax_consensus	80	0.802881897582519	0.354739643020295	2	1	0.5	0.025
nobgs	V1_c1	9	10	emmax_simes	80	0.802881897582519	0.354739643020295	4	3	0.75	0.04125
nobgs	V1_c1	10	1	emmax_consensus	80	0.870857061696038	0.512409379249624	1	0	0	0.22
nobgs	V1_c1	10	1	emmax_simes	80	0.870857061696038	0.512409379249624	1	0	0	0.13
nobgs	V1_c1	10	2	emmax_consensus	80	0.907366461788431	0.448638910551764	1	0	0	0.545
nobgs	V1_c1	10	2	emmax_simes	80	0.907366461788431	0.448638910551764	1	0	0	0.505
nobgs	V1_c1	10	4	emmax_consensus	80	0.853649398611487	0.451852370128605	1	0	0	0.22
nobgs	V1_c1	10	4	emmax_simes	80	0.853649398611487	0.451852370128605	1	0	0	0.29
nobgs	V1_c1	10	7	emmax_consensus	80	0.885391256935971	0.385825113010395	1	0	0	0.18
nobgs	V1_c1	10	7	emmax_simes	80	0.885391256935971	0.385825113010395	1	0	0	0.12
nobgs	V1_c1	10	8	emmax_consensus	80	0.853543683661632	0.307465932736515	2	1	0.5	0.1375
nobgs	V1_c1	10	8	emmax_simes	80	0.853543683661632	0.307465932736515	2	1	0.5	0.1725
nobgs	V1_c1.5	2	2	emmax_consensus	80	0.921567967918428	0.488104768427158	3	3	1	3.95666666666667
nobgs	V1_c1.5	2	2	emmax_simes	80	0.921567967918428	0.488104768427158	5	5	1	1.795
nobgs	V1_c1.5	2	3	emmax_consensus	80	0.925594185468692	0.567637791441071	2	2	1	3.5275
nobgs	V1_c1.5	2	4	emmax_consensus	80	0.881920219497266	0.536937089117081	1	0	0	5.17
nobgs	V1_c1.5	2	4	emmax_simes	80	0.881920219497266	0.536937089117081	2	1	0.5	1.65
nobgs	V1_c1.5	2	5	emmax_consensus	80	0.897326143659295	0.429180790390778	3	2	0.666666666666667	4.80666666666667
nobgs	V1_c1.5	2	5	emmax_simes	80	0.897326143659295	0.429180790390778	3	2	0.666666666666667	4.17
nobgs	V1_c1.5	2	6	emmax_consensus	80	0.891321254446309	0.356569382788234	2	2	1	4.5625
nobgs	V1_c1.5	2	6	emmax_simes	80	0.891321254446309	0.356569382788234	1	1	1	6.82
nobgs	V1_c1.5	2	7	emmax_consensus	80	0.92572107126443	0.430246317769595	2	2	1	4.26
nobgs	V1_c1.5	2	7	emmax_simes	80	0.92572107126443	0.430246317769595	4	4	1	1.6875
nobgs	V1_c1.5	2	8	emmax_consensus	80	0.861797706028099	0.347671137156621	3	3	1	3.195
nobgs	V1_c1.5	2	8	emmax_simes	80	0.861797706028099	0.347671137156621	1	1	1	7.005
nobgs	V1_c1.5	2	9	emmax_consensus	80	0.873275913582249	0.375594158103028	1	1	1	8.175
nobgs	V1_c1.5	2	10	emmax_consensus	80	0.864760126507564	0.37428200189303	3	2	0.666666666666667	3.21833333333333
nobgs	V1_c1.5	4	2	emmax_consensus	80	0.919383596968498	0.5087400709908	8	7	0.875	0.84125
nobgs	V1_c1.5	4	4	emmax_consensus	80	0.885097700266426	0.531328554916191	1	1	1	3.53
nobgs	V1_c1.5	4	6	emmax_consensus	80	0.899370307363233	0.370872547747845	8	8	1	1.0325
nobgs	V1_c1.5	4	6	emmax_simes	80	0.899370307363233	0.370872547747845	3	3	1	2.13
nobgs	V1_c1.5	4	7	emmax_consensus	80	0.917775497675779	0.414387357553592	1	1	1	9.315
nobgs	V1_c1.5	4	7	emmax_simes	80	0.917775497675779	0.414387357553592	1	1	1	7.18
nobgs	V1_c1.5	4	8	emmax_consensus	80	0.866637753104476	0.363861659422266	3	3	1	2.85333333333333
nobgs	V1_c1.5	4	8	emmax_simes	80	0.866637753104476	0.363861659422266	5	5	1	1.184
nobgs	V1_c1.5	4	9	emmax_consensus	80	0.857010953518075	0.367524949960579	1	1	1	5.33
nobgs	V1_c1.5	4	9	emmax_simes	80	0.857010953518075	0.367524949960579	1	1	1	3.945
nobgs	V1_c1.5	6	1	emmax_consensus	80	0.896072275408243	0.559491795493232	1	0	0	5.66
nobgs	V1_c1.5	6	1	emmax_simes	80	0.896072275408243	0.559491795493232	2	0	0	2.0725
nobgs	V1_c1.5	6	2	emmax_consensus	80	0.926768469996647	0.458928958802674	8	8	1	1.3875
nobgs	V1_c1.5	6	2	emmax_simes	80	0.926768469996647	0.458928958802674	7	7	1	1.26785714285714
nobgs	V1_c1.5	6	3	emmax_simes	80	0.937822155774071	0.563863439170003	3	2	0.666666666666667	3.64333333333333
nobgs	V1_c1.5	6	6	emmax_consensus	80	0.900211753260546	0.378289825640915	2	2	1	4.005
nobgs	V1_c1.5	6	6	emmax_simes	80	0.900211753260546	0.378289825640915	5	5	1	1.296
nobgs	V1_c1.5	6	7	emmax_consensus	80	0.915642088181266	0.418995802636	2	1	0.5	5.3025
nobgs	V1_c1.5	6	7	emmax_simes	80	0.915642088181266	0.418995802636	1	1	1	7.8
nobgs	V1_c1.5	6	8	emmax_consensus	80	0.877466226255429	0.343421060543988	6	6	1	2.01916666666667
nobgs	V1_c1.5	6	8	emmax_simes	80	0.877466226255429	0.343421060543988	4	4	1	2.48125
nobgs	V1_c1.5	6	10	emmax_simes	80	0.839185551305985	0.371162937311039	1	0	0	7.29
nobgs	V1_c1.5	8	1	emmax_consensus	80	0.879035206991668	0.53295241222536	1	1	1	6.41
nobgs	V1_c1.5	8	2	emmax_consensus	80	0.914160392713329	0.494155516611801	1	1	1	8.215
nobgs	V1_c1.5	8	2	emmax_simes	80	0.914160392713329	0.494155516611801	5	5	1	1.29
nobgs	V1_c1.5	8	3	emmax_consensus	80	0.933188953225417	0.55332894976219	1	1	1	8.935
nobgs	V1_c1.5	8	3	emmax_simes	80	0.933188953225417	0.55332894976219	1	1	1	6.02
nobgs	V1_c1.5	8	5	emmax_consensus	80	0.905039918703384	0.440255913511191	1	1	1	9.14
nobgs	V1_c1.5	8	5	emmax_simes	80	0.905039918703384	0.440255913511191	1	1	1	6.63
nobgs	V1_c1.5	8	6	emmax_consensus	80	0.88432741660075	0.369997901513298	6	6	1	1.46833333333333
nobgs	V1_c1.5	8	6	emmax_simes	80	0.88432741660075	0.369997901513298	5	5	1	1.468
nobgs	V1_c1.5	8	7	emmax_consensus	80	0.928817018033513	0.428213703310479	1	0	0	10.77
nobgs	V1_c1.5	8	7	emmax_simes	80	0.928817018033513	0.428213703310479	1	0	0	7.575
nobgs	V1_c1.5	8	8	emmax_consensus	80	0.863285693196534	0.347047728586393	2	2	1	6.4625
