tag	cell	method	arm	floor	TP	FP	n_regions	n_detectable_qtn	n_recovered	n_tests	n_eligible_markers	n_eligible_units	frac_markers_retained	frac_dqtn_covered	precision	recall	realised_fdp	precision_ci_lo	precision_ci_hi	recall_ci_lo	recall_ci_hi	fdp_ci_lo	fdp_ci_hi
bgs	V2_c1.5	emmax	C_stage1_simes	5	17	154	171	190	16	53954	459268	53954	0.283271953529065	0.812714776632302	0.0994152046783626	0.0842105263157895	0.900584795321637	0.0709136420525657	0.129943502824859	0.057139156180607	0.110566722501396	0.870056497175141	0.929086357947434
bgs	V2_c1.5	emmax	C_stage1_simes	10	13	100	113	190	13	11870	198744	11870	0.122715345132497	0.505154639175258	0.115044247787611	0.068421052631579	0.88495575221239	0.0733889013202059	0.153153153153153	0.035524067035686	0.104401993355482	0.846846846846847	0.926611098679794
bgs	V2_c1.5	emmax	C_stage1_simes	20	6	33	39	190	6	2531	79819	2531	0.0493077474559215	0.225945017182131	0.153846153846154	0.0315789473684211	0.846153846153846	0.0571428571428571	0.25	0.0100489949748744	0.0579008567931456	0.75	0.942857142857143
nobgs	V0.5_c1	emmax	C_stage1_simes	1	111	61	172	204	102	889227	1488756	889227	1	1	0.645348837209302	0.5	0.354651162790698	0.552631578947369	0.74496644295302	0.430933898553916	0.575418994413408	0.25503355704698	0.447368421052632
nobgs	V0.5_c1	emmax	C_stage1_simes	2	120	66	186	204	106	291445	890974	291445	0.598619328179086	0.955387205387206	0.645161290322581	0.519607843137255	0.354838709677419	0.56147504456328	0.718395106339046	0.427272727272727	0.614993667323389	0.281604893660954	0.43852495543672
nobgs	V0.5_c1	emmax	C_stage1_simes	3	120	62	182	204	104	120922	549928	120922	0.36971373862631	0.898989898989899	0.659340659340659	0.509803921568627	0.340659340659341	0.58936741088915	0.735635161693765	0.402003467117246	0.611119047619048	0.264364838306236	0.41063258911085
nobgs	V0.5_c1	emmax	C_stage1_simes	5	93	62	155	204	90	33721	262000	33721	0.176435909648208	0.711279461279461	0.6	0.441176470588235	0.4	0.523527113970588	0.700703587886768	0.317389214046823	0.545477975632615	0.299296412113232	0.476472886029412
nobgs	V0.5_c1	emmax	C_stage1_simes	10	52	37	89	204	57	5238	89927	5238	0.0606830460442905	0.375420875420876	0.584269662921348	0.279411764705882	0.415730337078652	0.46921875	0.702702702702703	0.2	0.34703196347032	0.297297297297297	0.53078125
nobgs	V0.5_c1	emmax	C_stage1_simes	20	20	12	32	204	24	1127	38190	1127	0.0257428641503537	0.170875420875421	0.625	0.117647058823529	0.375	0.5	0.833333333333333	0.0717937219730942	0.165746594971489	0.166666666666667	0.5
nobgs	V0.5_c1.5	emmax	C_stage1_simes	1	39	86	125	265	39	806474	1518170	806474	1	1	0.312	0.147169811320755	0.688	0.227264667956157	0.42149728822314	0.10727969348659	0.210121749737508	0.578502711776859	0.772735332043843
nobgs	V0.5_c1.5	emmax	C_stage1_simes	2	44	158	202	265	42	292375	1004071	292375	0.661329586067138	0.971666666666667	0.217821782178218	0.158490566037736	0.782178217821782	0.146221197194857	0.321057403872375	0.115935269305646	0.218759337649402	0.678942596127625	0.853778802805143
nobgs	V0.5_c1.5	emmax	C_stage1_simes	3	44	177	221	265	42	137517	694355	137517	0.457306068562559	0.945833333333333	0.199095022624434	0.158490566037736	0.800904977375566	0.135799367206402	0.273930502365398	0.111091954022989	0.218266369047619	0.726069497634602	0.864200632793598
nobgs	V0.5_c1.5	emmax	C_stage1_simes	5	51	148	199	265	49	47035	393667	47035	0.259231644863704	0.8375	0.256281407035176	0.184905660377358	0.743718592964824	0.190903805496829	0.33007927955665	0.144366197183099	0.234841677364142	0.66992072044335	0.809096194503171
nobgs	V0.5_c1.5	emmax	C_stage1_simes	10	47	101	148	265	45	9580	163086	9580	0.107351993533077	0.623166666666667	0.317567567567568	0.169811320754717	0.682432432432433	0.240740740740741	0.394910879391822	0.121525297619048	0.219135614405125	0.605089120608177	0.759259259259259
nobgs	V0.5_c1.5	emmax	C_stage1_simes	20	35	49	84	265	35	2052	67319	2052	0.044292618748481	0.358833333333333	0.416666666666667	0.132075471698113	0.583333333333333	0.333333333333333	0.527790880503145	0.096292735042735	0.175304089763395	0.472209119496855	0.666666666666667
nobgs	V0.5_c2	emmax	C_stage1_simes	1	23	656	679	346	22	582316	1553729	582316	1	1	0.0338733431516937	0.0635838150289017	0.966126656848306	0.0234604105571848	0.0436060841794956	0.0422960725075529	0.0873531626506024	0.956393915820505	0.976539589442815
nobgs	V0.5_c2	emmax	C_stage1_simes	2	22	860	882	346	21	242330	1213743	242330	0.780979538317233	0.86	0.0249433106575964	0.0606936416184971	0.975056689342404	0.0190582959641256	0.0299339920504358	0.0481586402266289	0.0747684537467122	0.970066007949564	0.980941704035874
nobgs	V0.5_c2	emmax	C_stage1_simes	3	23	921	944	346	22	144630	1018343	144630	0.655089270978016	0.755333333333333	0.024364406779661	0.0635838150289017	0.975635593220339	0.0184416800764357	0.0302352228395077	0.0497039793360953	0.0759878419452888	0.969764777160492	0.981558319923564
nobgs	V0.5_c2	emmax	C_stage1_simes	5	23	889	912	346	23	72264	775111	72264	0.498365991293608	0.6735	0.025219298245614	0.0664739884393064	0.974780701754386	0.0159062595485019	0.0350287105971804	0.0432276657060519	0.0890868776706747	0.96497128940282	0.984093740451498
nobgs	V0.5_c2	emmax	C_stage1_simes	10	21	571	592	346	21	25329	475332	25329	0.305298730808876	0.525	0.035472972972973	0.0606936416184971	0.964527027027027	0.0219220984516807	0.0504239379275364	0.0389192510501385	0.0826210826210826	0.949576062072464	0.978077901548319
nobgs	V0.5_c2	emmax	C_stage1_simes	20	13	211	224	346	13	7193	238379	7193	0.152870259486986	0.315166666666667	0.0580357142857143	0.0375722543352601	0.941964285714286	0.0308370044052863	0.0969424905884684	0.020526358663031	0.0561827876012893	0.903057509411532	0.969162995594714
nobgs	V1_c1	emmax	C_stage1_simes	1	62	43	105	156	60	903412	1495690	903412	1	1	0.590476190476191	0.384615384615385	0.40952380952381	0.4999	0.696987315010571	0.307692307692308	0.463583140509056	0.303012684989429	0.500099999999999
nobgs	V1_c1	emmax	C_stage1_simes	2	69	38	107	156	63	292729	885007	292729	0.591669535780024	0.984848484848485	0.644859813084112	0.403846153846154	0.355140186915888	0.576465603190429	0.716981132075472	0.335443037974684	0.468364319620253	0.283018867924528	0.423534396809571
nobgs	V1_c1	emmax	C_stage1_simes	3	69	42	111	156	65	120286	540121	120286	0.361097573336313	0.919191919191919	0.621621621621622	0.416666666666667	0.378378378378378	0.551177085007231	0.721550319588921	0.34352637213324	0.483870967741936	0.278449680411079	0.448822914992769
nobgs	V1_c1	emmax	C_stage1_simes	5	56	31	87	156	50	32700	251211	32700	0.167943823490799	0.69023569023569	0.64367816091954	0.320512820512821	0.35632183908046	0.53487796454064	0.761194029850746	0.233766233766234	0.407917494207216	0.238805970149254	0.46512203545936
nobgs	V1_c1	emmax	C_stage1_simes	10	40	30	70	156	43	4978	84062	4978	0.056177488793605	0.422558922558923	0.571428571428571	0.275641025641026	0.428571428571429	0.488888888888889	0.688888888888889	0.208847573839662	0.351869658119658	0.311111111111111	0.511111111111111
nobgs	V1_c1	emmax	C_stage1_simes	20	23	10	33	156	29	1000	33867	1000	0.0226032516178263	0.18013468013468	0.696969696969697	0.185897435897436	0.303030303030303	0.636363636363636	0.757575757575758	0.0908944281524927	0.2875	0.242424242424242	0.363636363636364
nobgs	V1_c1.5	emmax	C_stage1_simes	1	19	87	106	274	23	807408	1508205	807408	1	1	0.179245283018868	0.0839416058394161	0.820754716981132	0.105767276422764	0.247712108575328	0.0355846056709907	0.150390126259044	0.752287891424672	0.894232723577236
nobgs	V1_c1.5	emmax	C_stage1_simes	2	20	141	161	274	25	290755	991552	290755	0.657419694448112	0.991666666666667	0.124223602484472	0.0912408759124088	0.875776397515528	0.0791267773183028	0.158429804518913	0.0375266047882322	0.165504105418537	0.841570195481087	0.920873222681697
nobgs	V1_c1.5	emmax	C_stage1_simes	3	24	145	169	274	28	136344	682730	136344	0.452654634638628	0.934333333333333	0.142011834319527	0.102189781021898	0.857988165680473	0.0945945945945946	0.18125091374269	0.0526315789473684	0.165415519432384	0.81874908625731	0.905405405405405
nobgs	V1_c1.5	emmax	C_stage1_simes	5	21	112	133	274	24	46451	384311	46451	0.254808724975971	0.835666666666667	0.157894736842105	0.0875912408759124	0.842105263157895	0.0977443609022556	0.208333333333333	0.0421015826278984	0.141350853945819	0.791666666666667	0.902255639097744
nobgs	V1_c1.5	emmax	C_stage1_simes	10	17	80	97	274	20	9466	157111	9466	0.104197365558696	0.555	0.175257731958763	0.072992700729927	0.824742268041237	0.138888888888889	0.222222222222222	0.0409505493917639	0.11284554220944	0.777777777777778	0.861111111111111
nobgs	V1_c1.5	emmax	C_stage1_simes	20	12	36	48	274	15	1930	60927	1930	0.040444535642772	0.284333333333333	0.25	0.0547445255474453	0.75	0.159090909090909	0.363691796008869	0.0279435943175224	0.0887141577060932	0.636308203991131	0.840909090909091
nobgs	V2_c1	emmax	C_stage1_simes	1	38	37	75	128	35	901426	1488482	901426	1	1	0.506666666666667	0.2734375	0.493333333333333	0.409624863088719	0.627118644067797	0.23015873015873	0.314971229557844	0.372881355932203	0.590375136911281
nobgs	V2_c1	emmax	C_stage1_simes	2	43	37	80	128	38	291359	878415	291359	0.590134865142537	0.943262411347518	0.5375	0.296875	0.4625	0.41094134176326	0.657161654135338	0.201611340335084	0.387096774193548	0.342838345864662	0.58905865823674
nobgs	V2_c1	emmax	C_stage1_simes	3	45	37	82	128	43	118644	532985	118644	0.358045258127451	0.891843971631206	0.548780487804878	0.3359375	0.451219512195122	0.408433611377	0.702713260135135	0.229461548713848	0.448	0.297286739864865	0.591566388623
nobgs	V2_c1	emmax	C_stage1_simes	5	41	26	67	128	38	32140	247641	32140	0.166330371257221	0.696808510638298	0.611940298507463	0.296875	0.388059701492537	0.51219512195122	0.734397977941176	0.203245919677242	0.403103900975244	0.265602022058824	0.487804878048781
nobgs	V2_c1	emmax	C_stage1_simes	10	33	20	53	128	29	5028	84222	5028	0.0565533039695493	0.480496453900709	0.622641509433962	0.2265625	0.377358490566038	0.507919254658385	0.744707897583844	0.148757538530266	0.317460317460317	0.255292102416156	0.492080745341615
nobgs	V2_c1	emmax	C_stage1_simes	20	18	11	29	128	18	1095	34738	1095	0.0233759799066732	0.24468085106383	0.620689655172414	0.140625	0.379310344827586	0.428571428571429	0.84	0.0615384615384615	0.237704918032787	0.16	0.571428571428571
nobgs	V2_c1.5	emmax	C_stage1_simes	1	11	81	92	196	11	812554	1496487	812554	1	1	0.119565217391304	0.0561224489795918	0.880434782608696	0.0531774916013438	0.184782608695652	0.0251224874371859	0.087719298245614	0.815217391304348	0.946822508398656
nobgs	V2_c1.5	emmax	C_stage1_simes	2	16	121	137	196	16	290788	974721	290788	0.651287817562053	0.926116838487972	0.116788321167883	0.0816326530612245	0.883211678832117	0.0649350649350649	0.173080708661417	0.0478723404255319	0.121367570760775	0.826919291338583	0.935064935064935
nobgs	V2_c1.5	emmax	C_stage1_simes	3	19	132	151	196	19	134379	661903	134379	0.442231124882265	0.859965635738832	0.125827814569536	0.0969387755102041	0.874172185430464	0.0882352941176471	0.172413793103448	0.0697674418604651	0.130213994565217	0.827586206896552	0.911764705882353
nobgs	V2_c1.5	emmax	C_stage1_simes	5	21	118	139	196	21	44206	362501	44206	0.242129574193849	0.753436426116839	0.151079136690647	0.107142857142857	0.848920863309353	0.118012422360248	0.204307184750733	0.0833333333333333	0.134717936775921	0.795692815249267	0.881987577639752
nobgs	V2_c1.5	emmax	C_stage1_simes	10	23	59	82	196	23	8778	145066	8778	0.0968686177548025	0.457903780068729	0.280487804878049	0.11734693877551	0.719512195121951	0.210515258735073	0.380023809523809	0.0895502749410841	0.146742968558094	0.619976190476191	0.789484741264927
nobgs	V2_c1.5	emmax	C_stage1_simes	20	15	27	42	196	15	1780	56734	1780	0.0378942037428732	0.236254295532646	0.357142857142857	0.076530612244898	0.642857142857143	0.260869565217391	0.5	0.0568653313064473	0.101123595505618	0.5	0.739130434782609
bgs	V0.5_c1	emmax	D_stage1_consensus	1	78	56	134	167	73	887607	1543807	887607	1	1	0.582089552238806	0.437125748502994	0.417910447761194	0.482737847943498	0.68	0.389583505666308	0.476190476190476	0.32	0.517262152056502
bgs	V0.5_c1	emmax	D_stage1_consensus	2	85	78	163	167	79	306715	962915	306715	0.624048986674786	0.954545454545454	0.521472392638037	0.473053892215569	0.478527607361963	0.430522260273973	0.635146587265231	0.403843167701863	0.543872625350358	0.364853412734769	0.569477739726027
bgs	V0.5_c1	emmax	D_stage1_consensus	3	90	92	182	167	79	132597	614679	132597	0.398797461864657	0.900673400673401	0.494505494505495	0.473053892215569	0.505494505494506	0.422318719660194	0.567385037748799	0.389919218167439	0.551754563894523	0.432614962251201	0.577681280339806
bgs	V0.5_c1	emmax	D_stage1_consensus	5	88	88	176	167	76	39152	305535	39152	0.19865829567821	0.730639730639731	0.5	0.455089820359281	0.5	0.442784126243781	0.58125363372093	0.360740506329114	0.544956588355465	0.41874636627907	0.557215873756219
bgs	V0.5_c1	emmax	D_stage1_consensus	10	56	34	90	167	52	6421	106654	6421	0.0695106747472505	0.393939393939394	0.622222222222222	0.311377245508982	0.377777777777778	0.56140350877193	0.700028735632184	0.24048782293286	0.392643514460999	0.299971264367816	0.43859649122807
bgs	V0.5_c1	emmax	D_stage1_consensus	20	24	13	37	167	21	1276	41832	1276	0.0272014586851409	0.131313131313131	0.648648648648649	0.125748502994012	0.351351351351351	0.466538461538462	0.8125	0.0952380952380952	0.159515555232875	0.1875	0.533461538461538
bgs	V0.5_c1.5	emmax	D_stage1_consensus	1	27	96	123	281	26	820259	1615784	820259	1	1	0.219512195121951	0.0925266903914591	0.780487804878049	0.168224299065421	0.276196283391405	0.0631229235880399	0.125486551189973	0.723803716608595	0.831775700934579
bgs	V0.5_c1.5	emmax	D_stage1_consensus	2	35	205	240	281	32	305864	1101389	305864	0.681824576375512	1	0.145833333333333	0.113879003558719	0.854166666666667	0.122943963678469	0.172997809152872	0.0894025511481304	0.142870273109244	0.827002190847128	0.877056036321531
bgs	V0.5_c1.5	emmax	D_stage1_consensus	3	37	209	246	281	35	150549	790759	150549	0.489796832221647	0.984166666666667	0.150406504065041	0.124555160142349	0.849593495934959	0.130840135652037	0.169354838709677	0.0950704225352113	0.161873036781842	0.830645161290323	0.869159864347963
bgs	V0.5_c1.5	emmax	D_stage1_consensus	5	46	196	242	281	45	54958	472598	54958	0.293076401681776	0.896666666666667	0.190082644628099	0.160142348754448	0.809917355371901	0.155839561382014	0.225941422594142	0.121517264994233	0.205043151790355	0.774058577405858	0.844160438617986
bgs	V0.5_c1.5	emmax	D_stage1_consensus	10	46	144	190	281	46	12559	210170	12559	0.130621393753192	0.693	0.242105263157895	0.163701067615658	0.757894736842105	0.211815555134521	0.277456647398844	0.13953488372093	0.192592592592593	0.722543352601156	0.788184444865479
bgs	V0.5_c1.5	emmax	D_stage1_consensus	20	33	82	115	281	34	2664	84247	2664	0.0524070018903702	0.353	0.28695652173913	0.120996441281139	0.71304347826087	0.217821782178218	0.339289809960682	0.0798573369565217	0.162457106045337	0.660710190039318	0.782178217821782
bgs	V0.5_c2	emmax	D_stage1_consensus	1	13	604	617	369	13	629956	1804009	629956	1	1	0.0210696920583468	0.035230352303523	0.978930307941653	0.0123834224163919	0.0290603123317178	0.0214477211796247	0.047244094488189	0.970939687668282	0.987616577583608
bgs	V0.5_c2	emmax	D_stage1_consensus	2	18	809	827	369	18	267574	1441627	267574	0.798952750539752	0.939166666666667	0.0217654171704958	0.0487804878048781	0.978234582829504	0.0163934426229508	0.0265489280385865	0.0344804780149608	0.0601744710915728	0.973451071961413	0.983606557377049
bgs	V0.5_c2	emmax	D_stage1_consensus	3	19	881	900	369	19	165518	1237515	165518	0.685696861591901	0.882833333333334	0.0211111111111111	0.0514905149051491	0.978888888888889	0.0163934426229508	0.0247849383333981	0.0374331550802139	0.0614536342723986	0.975215061666602	0.983606557377049
bgs	V0.5_c2	emmax	D_stage1_consensus	5	23	928	951	369	25	86858	972568	86858	0.538709925759864	0.798666666666667	0.0241850683491062	0.0677506775067751	0.975814931650894	0.018201985727583	0.0300117454975593	0.0472222222222222	0.0876724345109349	0.969988254502441	0.981798014272417
bgs	V0.5_c2	emmax	D_stage1_consensus	10	29	689	718	369	33	32785	625868	32785	0.34640780530426	0.6	0.0403899721448468	0.0894308943089431	0.959610027855153	0.0305972936696406	0.0522393329960368	0.0650389279316522	0.117794829539602	0.947760667003963	0.969402706330359
bgs	V0.5_c2	emmax	D_stage1_consensus	20	20	335	355	369	24	10228	328400	10228	0.181568944305842	0.388666666666667	0.0563380281690141	0.0650406504065041	0.943661971830986	0.04	0.0759138745000328	0.0481219422004779	0.0844755922966794	0.924086125499967	0.96
bgs	V1_c1	emmax	D_stage1_consensus	1	79	58	137	143	67	900129	1552470	900129	1	1	0.576642335766423	0.468531468531469	0.423357664233577	0.481923313692727	0.687529481132075	0.384586466165414	0.537313432835821	0.312470518867925	0.518076686307273
bgs	V1_c1	emmax	D_stage1_consensus	2	83	69	152	143	69	307433	959774	307433	0.618568237752791	0.991408934707904	0.546052631578947	0.482517482517483	0.453947368421053	0.47096680420105	0.632267939433838	0.397160513141427	0.562962962962963	0.367732060566162	0.52903319579895
bgs	V1_c1	emmax	D_stage1_consensus	3	75	81	156	143	62	132358	609624	132358	0.393430700442319	0.893470790378007	0.480769230769231	0.433566433566434	0.519230769230769	0.396025619511104	0.615416666666667	0.322362901801484	0.537315971164585	0.384583333333333	0.603974380488896
bgs	V1_c1	emmax	D_stage1_consensus	5	59	50	109	143	47	38550	299336	38550	0.193718882571686	0.628865979381443	0.541284403669725	0.328671328671329	0.458715596330275	0.430212940505065	0.690493697478992	0.228571428571429	0.402877697841727	0.309506302521008	0.569787059494935
bgs	V1_c1	emmax	D_stage1_consensus	10	24	29	53	143	21	6269	103875	6269	0.0674400946914189	0.286941580756014	0.452830188679245	0.146853146853147	0.547169811320755	0.315068493150685	0.636363636363636	0.0965417771883289	0.197183098591549	0.363636363636364	0.684931506849315
bgs	V1_c1	emmax	D_stage1_consensus	20	9	16	25	143	9	1243	40918	1243	0.0264823108918906	0.109965635738832	0.36	0.0629370629370629	0.64	0.294117647058824	0.470588235294118	0.0281640894316951	0.100719424460432	0.529411764705882	0.705882352941177
bgs	V1_c1.5	emmax	D_stage1_consensus	1	13	119	132	256	13	824393	1621446	824393	1	1	0.0984848484848485	0.05078125	0.901515151515152	0.0479452054794521	0.154639175257732	0.0233463035019455	0.0826095939633489	0.845360824742268	0.952054794520548
bgs	V1_c1.5	emmax	D_stage1_consensus	2	20	180	200	256	20	307910	1104963	307910	0.681481290332276	0.9975	0.1	0.078125	0.9	0.0685714285714286	0.131313131313131	0.0459751271905031	0.114838706615022	0.868686868686869	0.931428571428571
bgs	V1_c1.5	emmax	D_stage1_consensus	3	25	190	215	256	25	150751	790645	150751	0.487730100522708	0.983333333333333	0.116279069767442	0.09765625	0.883720930232558	0.0891034103410341	0.14344262295082	0.0609288724208079	0.139832688149543	0.85655737704918	0.910896589658966
bgs	V1_c1.5	emmax	D_stage1_consensus	5	30	177	207	256	28	54495	469951	54495	0.29002006349893	0.869666666666667	0.144927536231884	0.109375	0.855072463768116	0.106593584620369	0.183968470705065	0.0699300699300699	0.151792914746544	0.816031529294935	0.893406415379631
bgs	V1_c1.5	emmax	D_stage1_consensus	10	30	114	144	256	30	12459	209390	12459	0.129264729510638	0.601166666666667	0.208333333333333	0.1171875	0.791666666666667	0.166666666666667	0.25	0.0853242320819113	0.151671646404286	0.75	0.833333333333333
bgs	V1_c1.5	emmax	D_stage1_consensus	20	20	68	88	256	20	2710	84980	2710	0.0524570901203831	0.346333333333333	0.227272727272727	0.078125	0.772727272727273	0.156223060344828	0.314821156773212	0.0410334168640194	0.122052831551078	0.685178843226789	0.843776939655172
bgs	V2_c1	emmax	D_stage1_consensus	1	27	40	67	121	24	901025	1551174	901025	1	1	0.402985074626866	0.198347107438017	0.597014925373134	0.298245614035088	0.5	0.131574145217057	0.292469095640859	0.5	0.701754385964912
bgs	V2_c1	emmax	D_stage1_consensus	2	32	32	64	121	26	307253	957402	307253	0.61752426444722	0.962962962962963	0.5	0.214876033057851	0.5	0.387755102040816	0.596780211844006	0.138198126546483	0.302752293577982	0.403219788155994	0.612244897959184
bgs	V2_c1	emmax	D_stage1_consensus	3	28	35	63	121	26	132187	607270	132187	0.392269149630789	0.907407407407407	0.444444444444444	0.214876033057851	0.555555555555556	0.372873047524094	0.52	0.149241396324164	0.318181818181818	0.48	0.627126952475906
bgs	V2_c1	emmax	D_stage1_consensus	5	27	22	49	121	22	38204	296453	38204	0.192094650139142	0.681481481481482	0.551020408163265	0.181818181818182	0.448979591836735	0.394736842105263	0.692338709677419	0.103174603174603	0.285714285714286	0.307661290322581	0.605263157894737
bgs	V2_c1	emmax	D_stage1_consensus	10	19	7	26	121	19	6116	101849	6116	0.0662856599462138	0.340740740740741	0.730769230769231	0.15702479338843	0.269230769230769	0.5	0.892857142857143	0.0872929606625259	0.228818411178678	0.107142857142857	0.5
bgs	V2_c1	emmax	D_stage1_consensus	20	8	5	13	121	8	1148	39202	1148	0.0254710176491372	0.103703703703704	0.615384615384615	0.0661157024793388	0.384615384615385	0.333333333333333	0.875	0.0258620689655172	0.105691056910569	0.125	0.666666666666667
bgs	V2_c1.5	emmax	D_stage1_consensus	1	12	131	143	190	11	831645	1623067	831645	1	1	0.0839160839160839	0.0578947368421053	0.916083916083916	0.0444383057090239	0.147737794612795	0.038883517495396	0.0746268656716418	0.852262205387205	0.955561694290976
bgs	V2_c1.5	emmax	D_stage1_consensus	2	16	196	212	190	15	311536	1102958	311536	0.679611465910304	0.994845360824742	0.0754716981132076	0.0789473684210526	0.924528301886792	0.0473644680370454	0.11469654199012	0.0564044943820225	0.103448275862069	0.88530345800988	0.952635531962955
bgs	V2_c1.5	emmax	D_stage1_consensus	3	17	211	228	190	15	150828	781542	150828	0.481699353536181	0.973367697594502	0.0745614035087719	0.0789473684210526	0.925438596491228	0.0414932978947167	0.116668287937743	0.0502793296089386	0.106382978723404	0.883331712062257	0.958506702105283
bgs	V2_c1.5	emmax	D_stage1_consensus	5	15	214	229	190	14	53954	459268	53954	0.283271953529065	0.812714776632302	0.0655021834061135	0.0736842105263158	0.934497816593886	0.0353971127201216	0.107147212543554	0.0439024390243902	0.106397201046763	0.892852787456446	0.964602887279878
bgs	V2_c1.5	emmax	D_stage1_consensus	10	14	127	141	190	14	11870	198744	11870	0.122715345132497	0.505154639175258	0.099290780141844	0.0736842105263158	0.900709219858156	0.0650333391823127	0.130718954248366	0.0427718360071301	0.102568493150685	0.869281045751634	0.934966660817687
bgs	V2_c1.5	emmax	D_stage1_consensus	20	10	40	50	190	10	2531	79819	2531	0.0493077474559215	0.225945017182131	0.2	0.0526315789473684	0.8	0.107123860182371	0.283392857142857	0.0264515455304929	0.0814044902735117	0.716607142857143	0.892876139817629
nobgs	V0.5_c1	emmax	D_stage1_consensus	1	114	67	181	204	99	889227	1488756	889227	1	1	0.629834254143646	0.485294117647059	0.370165745856354	0.538093944099379	0.732406424850473	0.405505341432761	0.569965018588449	0.267593575149527	0.461906055900621
nobgs	V0.5_c1	emmax	D_stage1_consensus	2	115	80	195	204	101	291445	890974	291445	0.598619328179086	0.955387205387206	0.58974358974359	0.495098039215686	0.41025641025641	0.521732461989864	0.658034392513482	0.378634216741013	0.593220338983051	0.341965607486518	0.478267538010136
nobgs	V0.5_c1	emmax	D_stage1_consensus	3	114	70	184	204	99	120922	549928	120922	0.36971373862631	0.898989898989899	0.619565217391304	0.485294117647059	0.380434782608696	0.549441964285714	0.717955801104972	0.363616251005632	0.585639445552323	0.282044198895028	0.450558035714286
nobgs	V0.5_c1	emmax	D_stage1_consensus	5	99	74	173	204	90	33721	262000	33721	0.176435909648208	0.711279461279461	0.572254335260116	0.441176470588235	0.427745664739884	0.5	0.653863636363636	0.321607486773072	0.535911602209945	0.346136363636364	0.5
nobgs	V0.5_c1	emmax	D_stage1_consensus	10	56	52	108	204	57	5238	89927	5238	0.0606830460442905	0.375420875420876	0.518518518518519	0.279411764705882	0.481481481481482	0.401636239443616	0.647893844548774	0.203452765508603	0.343283582089552	0.352106155451226	0.598363760556384
nobgs	V0.5_c1	emmax	D_stage1_consensus	20	21	16	37	204	25	1127	38190	1127	0.0257428641503537	0.170875420875421	0.567567567567568	0.122549019607843	0.432432432432432	0.433924018357981	0.777777777777778	0.0737218616546433	0.174603174603175	0.222222222222222	0.566075981642019
nobgs	V0.5_c1.5	emmax	D_stage1_consensus	1	25	117	142	265	24	806474	1518170	806474	1	1	0.176056338028169	0.0905660377358491	0.823943661971831	0.112673724466001	0.241379310344828	0.0533760505792383	0.130115441040322	0.758620689655172	0.887326275533999
nobgs	V0.5_c1.5	emmax	D_stage1_consensus	2	33	178	211	265	32	292375	1004071	292375	0.661329586067138	0.971666666666667	0.156398104265403	0.120754716981132	0.843601895734597	0.110524785801714	0.205143540669856	0.0781222296099291	0.170544942783315	0.794856459330144	0.889475214198287
nobgs	V0.5_c1.5	emmax	D_stage1_consensus	3	42	231	273	265	40	137517	694355	137517	0.457306068562559	0.945833333333333	0.153846153846154	0.150943396226415	0.846153846153846	0.113205825643851	0.196614270092947	0.100745597551809	0.205429037595367	0.803385729907053	0.886794174356149
nobgs	V0.5_c1.5	emmax	D_stage1_consensus	5	48	182	230	265	45	47035	393667	47035	0.259231644863704	0.8375	0.208695652173913	0.169811320754717	0.791304347826087	0.171137509044186	0.253588516746412	0.139087454036551	0.200787796856718	0.746411483253589	0.828862490955815
nobgs	V0.5_c1.5	emmax	D_stage1_consensus	10	44	120	164	265	44	9580	163086	9580	0.107351993533077	0.623166666666667	0.268292682926829	0.166037735849057	0.731707317073171	0.203203530215914	0.342114275414564	0.122375735775016	0.208190513128238	0.657885724585436	0.796796469784086
nobgs	V0.5_c1.5	emmax	D_stage1_consensus	20	34	54	88	265	34	2052	67319	2052	0.044292618748481	0.358833333333333	0.386363636363636	0.128301886792453	0.613636363636364	0.303907799074686	0.493678511514412	0.0932835820895522	0.172552563193952	0.506321488485588	0.696092200925314
nobgs	V0.5_c2	emmax	D_stage1_consensus	1	10	407	417	346	9	582316	1553729	582316	1	1	0.0239808153477218	0.0260115606936416	0.976019184652278	0.0101259429740442	0.0355555555555556	0.00911512840580238	0.0432276657060519	0.964444444444444	0.989874057025956
nobgs	V0.5_c2	emmax	D_stage1_consensus	2	10	616	626	346	9	242330	1213743	242330	0.780979538317233	0.86	0.0159744408945687	0.0260115606936416	0.984025559105431	0.0056580144922463	0.0250696378830084	0.00842696629213483	0.046116192624149	0.974930362116992	0.994341985507754
nobgs	V0.5_c2	emmax	D_stage1_consensus	3	11	693	704	346	10	144630	1018343	144630	0.655089270978016	0.755333333333333	0.015625	0.0289017341040462	0.984375	0.00623004585824578	0.0247252747252747	0.0115606936416185	0.0483383685800604	0.975274725274725	0.993769954141754
nobgs	V0.5_c2	emmax	D_stage1_consensus	5	12	678	690	346	12	72264	775111	72264	0.498365991293608	0.6735	0.0173913043478261	0.0346820809248555	0.982608695652174	0.00902221770642823	0.0262400246855781	0.0169479589400812	0.0542185886402754	0.973759975314422	0.990977782293572
nobgs	V0.5_c2	emmax	D_stage1_consensus	10	12	430	442	346	12	25329	475332	25329	0.305298730808876	0.525	0.0271493212669683	0.0346820809248555	0.972850678733032	0.0148907347238235	0.0396501115145706	0.0175940217111694	0.0519153321330427	0.960349888485429	0.985109265276177
