tag	cell	method	n_tested	n_significant	TP	FP	FN	n_detectable_qtn	n_recovered	coverage	precision	precision_ci_lo	precision_ci_hi	recall	recall_ci_lo	recall_ci_hi
bgs	V0.5_c1.5	emmax_consensus_region	305864	240	35	205	249	281	32	1	0.145833333333333	0.122605363984674	0.172573200043702	0.113879003558719	0.0893965969444627	0.142857142857143
bgs	V0.5_c1.5	lfmm_snp_region	1615784	672	88	584	201	281	80	1	0.130952380952381	0.114360627241905	0.153504925358442	0.284697508896797	0.22972972972973	0.344444444444444
bgs	V0.5_c1.5	lfmm_simes_region	305864	387	69	318	216	281	65	1	0.178294573643411	0.155339805825243	0.206046703296703	0.231316725978648	0.190635451505017	0.273049972521002
bgs	V0.5_c2	emmax_snp_region	1804009	2138	49	2089	319	369	50	0.937669376693767	0.0229186155285313	0.0178892936242104	0.0277641062314207	0.13550135501355	0.113157894736842	0.159161775495231
bgs	V0.5_c2	emmax_simes_region	267574	1249	29	1220	338	369	31	0.937669376693767	0.0232185748598879	0.0154913779182867	0.0302794569628636	0.0840108401084011	0.0529244226319435	0.118110777018257
bgs	V0.5_c2	emmax_consensus_region	267574	827	18	809	351	369	18	0.937669376693767	0.0217654171704958	0.0164343737629136	0.0265486725663717	0.0487804878048781	0.0351351351351351	0.0605209152039123
bgs	V0.5_c2	lfmm_snp_region	1804009	3434	91	3343	278	369	91	0.937669376693767	0.0264997087944089	0.0222848886776071	0.031143586616458	0.246612466124661	0.204651344166237	0.291562766410912
bgs	V0.5_c2	lfmm_simes_region	267574	2453	74	2379	292	369	77	0.937669376693767	0.0301671422747656	0.024380784619549	0.0363566221097083	0.208672086720867	0.174508922935248	0.245765052907576
bgs	V1_c1	emmax_snp_region	1552470	237	96	141	68	143	75	0.986013986013986	0.405063291139241	0.300362011632066	0.550817132290469	0.524475524475525	0.39861620726687	0.621217532467532
bgs	V1_c1	emmax_simes_region	307433	150	86	64	71	143	72	0.986013986013986	0.573333333333333	0.4928164160401	0.683823529411765	0.503496503496504	0.4	0.597017609792763
bgs	V1_c1	emmax_consensus_region	307433	152	83	69	74	143	69	0.986013986013986	0.546052631578947	0.471239515377446	0.632352941176471	0.482517482517483	0.39005940867643	0.562101715686274
bgs	V1_c1	lfmm_snp_region	1552470	325	120	205	54	143	89	0.986013986013986	0.369230769230769	0.319559228650138	0.427087364551084	0.622377622377622	0.492957746478873	0.723422597212032
