tag	cell	rep	env	method	r2_axes	mantel_r	n_pop	n_regions	n_FP	fp_prop	any_fp	mean_null
bgs	V2_c1	1	7	emmax_simes	0.908535654520742	0.372573252924587	80	2	1	0.5	1	0.255
bgs	V2_c1	1	8	emmax_consensus	0.847687681473604	0.300751935743202	80	0	0		0	0.245
bgs	V2_c1	1	8	emmax_simes	0.847687681473604	0.300751935743202	80	0	0		0	0.28
bgs	V2_c1	1	9	emmax_consensus	0.840148275582168	0.331145238455884	80	0	0		0	0.265
bgs	V2_c1	1	9	emmax_simes	0.840148275582168	0.331145238455884	80	0	0		0	0.295
bgs	V2_c1	1	10	emmax_consensus	0.762274349913047	0.365014037229821	80	0	0		0	0.215
bgs	V2_c1	1	10	emmax_simes	0.762274349913047	0.365014037229821	80	1	0	0	0	0.19
bgs	V2_c1	3	1	emmax_consensus	0.871492116789629	0.49998913817943	80	0	0		0	0.205
bgs	V2_c1	3	1	emmax_simes	0.871492116789629	0.49998913817943	80	0	0		0	0.185
bgs	V2_c1	3	2	emmax_consensus	0.90612312536668	0.455554550013104	80	0	0		0	0.255
bgs	V2_c1	3	2	emmax_simes	0.90612312536668	0.455554550013104	80	0	0		0	0.235
bgs	V2_c1	3	3	emmax_consensus	0.911114244903261	0.538605581417481	80	1	0	0	0	0.18
bgs	V2_c1	3	3	emmax_simes	0.911114244903261	0.538605581417481	80	1	0	0	0	0.2
bgs	V2_c1	3	4	emmax_consensus	0.889143936717212	0.511236382982788	80	0	0		0	0.27
bgs	V2_c1	3	4	emmax_simes	0.889143936717212	0.511236382982788	80	0	0		0	0.175
bgs	V2_c1	3	5	emmax_consensus	0.83441719938249	0.390572392751334	80	0	0		0	0.395
bgs	V2_c1	3	5	emmax_simes	0.83441719938249	0.390572392751334	80	1	1	1	1	0.375
bgs	V2_c1	3	6	emmax_consensus	0.876482238450312	0.341716964777656	80	0	0		0	0.465
bgs	V2_c1	3	6	emmax_simes	0.876482238450312	0.341716964777656	80	0	0		0	0.705
bgs	V2_c1	3	7	emmax_consensus	0.853819748369764	0.379009957659966	80	1	1	1	1	0.36
bgs	V2_c1	3	7	emmax_simes	0.853819748369764	0.379009957659966	80	1	1	1	1	0.275
bgs	V2_c1	3	8	emmax_consensus	0.847955130887213	0.350457114783414	80	2	2	1	1	0.275
bgs	V2_c1	3	8	emmax_simes	0.847955130887213	0.350457114783414	80	4	3	0.75	1	0.14
bgs	V2_c1	3	9	emmax_consensus	0.822764407785714	0.348094523707633	80	0	0		0	0.235
bgs	V2_c1	3	9	emmax_simes	0.822764407785714	0.348094523707633	80	0	0		0	0.385
bgs	V2_c1	3	10	emmax_consensus	0.81865221198843	0.33651719290415	80	0	0		0	0.435
bgs	V2_c1	3	10	emmax_simes	0.81865221198843	0.33651719290415	80	0	0		0	0.41
bgs	V2_c1	4	1	emmax_consensus	0.856963477208656	0.503993555233839	80	0	0		0	0.54
bgs	V2_c1	4	1	emmax_simes	0.856963477208656	0.503993555233839	80	0	0		0	0.555
bgs	V2_c1	4	2	emmax_consensus	0.893308134411338	0.430216113419601	80	0	0		0	0.37
bgs	V2_c1	4	2	emmax_simes	0.893308134411338	0.430216113419601	80	0	0		0	0.32
bgs	V2_c1	4	3	emmax_consensus	0.924896966496038	0.533538273606738	80	1	0	0	0	0.68
bgs	V2_c1	4	3	emmax_simes	0.924896966496038	0.533538273606738	80	1	0	0	0	0.69
bgs	V2_c1	4	4	emmax_consensus	0.83494029789887	0.468493722057898	80	0	0		0	0.105
bgs	V2_c1	4	4	emmax_simes	0.83494029789887	0.468493722057898	80	0	0		0	0.095
bgs	V2_c1	4	5	emmax_consensus	0.879630844270624	0.398130103787901	80	0	0		0	0.785
bgs	V2_c1	4	5	emmax_simes	0.879630844270624	0.398130103787901	80	0	0		0	0.72
bgs	V2_c1	4	6	emmax_consensus	0.846710247953938	0.36573061588633	80	0	0		0	0.13
bgs	V2_c1	4	6	emmax_simes	0.846710247953938	0.36573061588633	80	1	0	0	0	0.075
bgs	V2_c1	4	7	emmax_consensus	0.813267146268863	0.366269380309289	80	0	0		0	0.2
bgs	V2_c1	4	7	emmax_simes	0.813267146268863	0.366269380309289	80	0	0		0	0.33
bgs	V2_c1	4	8	emmax_consensus	0.840964072790634	0.317873767644026	80	0	0		0	0.49
bgs	V2_c1	4	8	emmax_simes	0.840964072790634	0.317873767644026	80	0	0		0	0.265
bgs	V2_c1	4	9	emmax_consensus	0.842877811623018	0.324499686955146	80	1	1	1	1	0.185
bgs	V2_c1	4	9	emmax_simes	0.842877811623018	0.324499686955146	80	0	0		0	0.135
bgs	V2_c1	4	10	emmax_consensus	0.781331679305966	0.346150469313189	80	1	1	1	1	0.3
bgs	V2_c1	4	10	emmax_simes	0.781331679305966	0.346150469313189	80	2	2	1	1	0.31
bgs	V2_c1	5	1	emmax_consensus	0.879239142851213	0.498472855252787	80	0	0		0	0.11
bgs	V2_c1	5	1	emmax_simes	0.879239142851213	0.498472855252787	80	0	0		0	0.09
bgs	V2_c1	5	2	emmax_consensus	0.895549876186836	0.472084885214082	80	1	0	0	0	0.11
bgs	V2_c1	5	2	emmax_simes	0.895549876186836	0.472084885214082	80	2	1	0.5	1	0.21
bgs	V2_c1	5	3	emmax_consensus	0.927305459860089	0.521823284628879	80	2	1	0.5	1	0.16
bgs	V2_c1	5	3	emmax_simes	0.927305459860089	0.521823284628879	80	2	1	0.5	1	0.175
bgs	V2_c1	5	4	emmax_consensus	0.891025982315835	0.511978737835079	80	1	0	0	0	0.175
bgs	V2_c1	5	4	emmax_simes	0.891025982315835	0.511978737835079	80	1	0	0	0	0.26
bgs	V2_c1	5	5	emmax_consensus	0.858815930843916	0.391504904310859	80	0	0		0	0.385
bgs	V2_c1	5	5	emmax_simes	0.858815930843916	0.391504904310859	80	0	0		0	0.47
bgs	V2_c1	5	6	emmax_consensus	0.866555296587476	0.324630035389765	80	0	0		0	0.705
bgs	V2_c1	5	6	emmax_simes	0.866555296587476	0.324630035389765	80	0	0		0	0.465
bgs	V2_c1	5	7	emmax_consensus	0.906040035299609	0.378547700341522	80	1	1	1	1	0.135
bgs	V2_c1	5	7	emmax_simes	0.906040035299609	0.378547700341522	80	0	0		0	0.095
bgs	V2_c1	5	8	emmax_consensus	0.844725144693751	0.296864799235913	80	1	0	0	0	0.695
bgs	V2_c1	5	8	emmax_simes	0.844725144693751	0.296864799235913	80	1	0	0	0	0.445
bgs	V2_c1	5	9	emmax_consensus	0.797477610524438	0.333811692913983	80	0	0		0	0.115
bgs	V2_c1	5	9	emmax_simes	0.797477610524438	0.333811692913983	80	0	0		0	0.07
bgs	V2_c1	5	10	emmax_consensus	0.83103910661915	0.330481768213726	80	0	0		0	0.53
bgs	V2_c1	5	10	emmax_simes	0.83103910661915	0.330481768213726	80	0	0		0	0.44
bgs	V2_c1	6	1	emmax_consensus	0.882526402984482	0.499545247197113	80	3	1	0.333333333333333	1	0.24
bgs	V2_c1	6	1	emmax_simes	0.882526402984482	0.499545247197113	80	2	0	0	0	0.15
bgs	V2_c1	6	2	emmax_consensus	0.926942872871114	0.474028087542748	80	0	0		0	0.78
bgs	V2_c1	6	2	emmax_simes	0.926942872871114	0.474028087542748	80	0	0		0	0.615
bgs	V2_c1	6	3	emmax_consensus	0.908016158800439	0.539298180368579	80	0	0		0	0.015
bgs	V2_c1	6	3	emmax_simes	0.908016158800439	0.539298180368579	80	0	0		0	0.005
bgs	V2_c1	6	4	emmax_consensus	0.866388460566665	0.444552084287566	80	0	0		0	0.465
bgs	V2_c1	6	4	emmax_simes	0.866388460566665	0.444552084287566	80	0	0		0	0.245
bgs	V2_c1	6	5	emmax_consensus	0.891190158485709	0.40809009488569	80	0	0		0	0.32
bgs	V2_c1	6	5	emmax_simes	0.891190158485709	0.40809009488569	80	1	0	0	0	0.305
bgs	V2_c1	6	6	emmax_consensus	0.843954751511335	0.301364695222867	80	1	1	1	1	0.105
bgs	V2_c1	6	6	emmax_simes	0.843954751511335	0.301364695222867	80	1	1	1	1	0.095
bgs	V2_c1	6	7	emmax_consensus	0.878580460477351	0.364042013779968	80	0	0		0	0.22
bgs	V2_c1	6	7	emmax_simes	0.878580460477351	0.364042013779968	80	0	0		0	0.255
bgs	V2_c1	6	8	emmax_consensus	0.860981325887151	0.344027465226546	80	1	1	1	1	0.36
bgs	V2_c1	6	8	emmax_simes	0.860981325887151	0.344027465226546	80	1	1	1	1	0.205
bgs	V2_c1	6	9	emmax_consensus	0.778609228508067	0.331191282982169	80	0	0		0	0.56
bgs	V2_c1	6	9	emmax_simes	0.778609228508067	0.331191282982169	80	0	0		0	0.505
bgs	V2_c1	6	10	emmax_consensus	0.812619420499916	0.364038346266793	80	3	2	0.666666666666667	1	0.29
bgs	V2_c1	6	10	emmax_simes	0.812619420499916	0.364038346266793	80	0	0		0	0.25
bgs	V2_c1.5	1	1	emmax_consensus	0.89384111066794	0.553021424719058	80	2	2	1	1	8.615
bgs	V2_c1.5	1	1	emmax_simes	0.89384111066794	0.553021424719058	80	1	1	1	1	6.5
bgs	V2_c1.5	1	2	emmax_consensus	0.936666535466149	0.483168858138575	80	9	9	1	1	9.725
bgs	V2_c1.5	1	2	emmax_simes	0.936666535466149	0.483168858138575	80	0	0		0	6.47
bgs	V2_c1.5	1	3	emmax_consensus	0.927881685304916	0.561837489733163	80	2	2	1	1	12.265
bgs	V2_c1.5	1	3	emmax_simes	0.927881685304916	0.561837489733163	80	1	1	1	1	8.68
bgs	V2_c1.5	1	4	emmax_consensus	0.890173646570923	0.508308744980338	80	3	3	1	1	6.42
bgs	V2_c1.5	1	4	emmax_simes	0.890173646570923	0.508308744980338	80	2	2	1	1	5.055
bgs	V2_c1.5	1	5	emmax_consensus	0.90059201729529	0.433776310446588	80	4	4	1	1	9.76
bgs	V2_c1.5	1	5	emmax_simes	0.90059201729529	0.433776310446588	80	0	0		0	7
bgs	V2_c1.5	1	6	emmax_consensus	0.900599923154583	0.376292732443983	80	9	8	0.888888888888889	1	11.55
bgs	V2_c1.5	1	6	emmax_simes	0.900599923154583	0.376292732443983	80	8	7	0.875	1	8.57
bgs	V2_c1.5	1	7	emmax_consensus	0.932992754275601	0.421749256644014	80	4	4	1	1	13.445
bgs	V2_c1.5	1	7	emmax_simes	0.932992754275601	0.421749256644014	80	3	3	1	1	9.54
bgs	V2_c1.5	1	8	emmax_consensus	0.875930042812312	0.333296527621488	80	9	8	0.888888888888889	1	11.95
bgs	V2_c1.5	1	8	emmax_simes	0.875930042812312	0.333296527621488	80	6	5	0.833333333333333	1	9.895
bgs	V2_c1.5	1	9	emmax_consensus	0.845017765629481	0.390528747406569	80	1	1	1	1	8.25
bgs	V2_c1.5	1	9	emmax_simes	0.845017765629481	0.390528747406569	80	0	0		0	6.15
bgs	V2_c1.5	1	10	emmax_consensus	0.845317160373086	0.346939352602444	80	0	0		0	8.5
bgs	V2_c1.5	1	10	emmax_simes	0.845317160373086	0.346939352602444	80	0	0		0	5.735
bgs	V2_c1.5	2	1	emmax_consensus	0.875478656385742	0.514757132221174	80	0	0		0	11.04
bgs	V2_c1.5	2	1	emmax_simes	0.875478656385742	0.514757132221174	80	1	1	1	1	8.64
bgs	V2_c1.5	2	2	emmax_consensus	0.917936864645757	0.4949464500112	80	10	9	0.9	1	9.99
bgs	V2_c1.5	2	2	emmax_simes	0.917936864645757	0.4949464500112	80	11	10	0.909090909090909	1	7.945
bgs	V2_c1.5	2	3	emmax_consensus	0.930547121584196	0.552355571669043	80	2	1	0.5	1	9.22
bgs	V2_c1.5	2	3	emmax_simes	0.930547121584196	0.552355571669043	80	1	0	0	0	6.825
bgs	V2_c1.5	2	4	emmax_consensus	0.885120740950251	0.522188964427801	80	0	0		0	8.88
bgs	V2_c1.5	2	4	emmax_simes	0.885120740950251	0.522188964427801	80	0	0		0	6.645
bgs	V2_c1.5	2	5	emmax_consensus	0.90298141205924	0.442900431488482	80	0	0		0	10.91
bgs	V2_c1.5	2	5	emmax_simes	0.90298141205924	0.442900431488482	80	0	0		0	7.67
bgs	V2_c1.5	2	6	emmax_consensus	0.888643162305472	0.384712420062205	80	3	3	1	1	10.31
bgs	V2_c1.5	2	6	emmax_simes	0.888643162305472	0.384712420062205	80	5	5	1	1	8.075
bgs	V2_c1.5	2	7	emmax_consensus	0.92463935789009	0.41471217118619	80	2	2	1	1	11.985
bgs	V2_c1.5	2	7	emmax_simes	0.92463935789009	0.41471217118619	80	1	1	1	1	10.775
bgs	V2_c1.5	2	8	emmax_consensus	0.869488461890006	0.351620951465338	80	5	4	0.8	1	14.11
bgs	V2_c1.5	2	8	emmax_simes	0.869488461890006	0.351620951465338	80	3	3	1	1	11.27
bgs	V2_c1.5	2	9	emmax_consensus	0.859358907308719	0.36723071769754	80	3	3	1	1	10.01
bgs	V2_c1.5	2	9	emmax_simes	0.859358907308719	0.36723071769754	80	2	2	1	1	7.165
bgs	V2_c1.5	2	10	emmax_consensus	0.866855087055324	0.373017358726518	80	0	0		0	7.635
bgs	V2_c1.5	2	10	emmax_simes	0.866855087055324	0.373017358726518	80	0	0		0	5.25
bgs	V2_c1.5	5	1	emmax_consensus	0.880146813063634	0.513053532953564	80	0	0		0	5.475
bgs	V2_c1.5	5	1	emmax_simes	0.880146813063634	0.513053532953564	80	0	0		0	4.515
bgs	V2_c1.5	5	2	emmax_consensus	0.927676723014748	0.479549739935567	80	3	2	0.666666666666667	1	13.42
bgs	V2_c1.5	5	2	emmax_simes	0.927676723014748	0.479549739935567	80	1	0	0	0	10.895
bgs	V2_c1.5	5	3	emmax_consensus	0.929136693385003	0.566455238694264	80	3	3	1	1	6.765
bgs	V2_c1.5	5	3	emmax_simes	0.929136693385003	0.566455238694264	80	2	2	1	1	6.375
bgs	V2_c1.5	5	4	emmax_consensus	0.890985313752144	0.512194936469088	80	0	0		0	7.99
bgs	V2_c1.5	5	4	emmax_simes	0.890985313752144	0.512194936469088	80	0	0		0	5.92
bgs	V2_c1.5	5	5	emmax_consensus	0.890068866556177	0.433411739181887	80	0	0		0	10.25
bgs	V2_c1.5	5	5	emmax_simes	0.890068866556177	0.433411739181887	80	0	0		0	7.765
bgs	V2_c1.5	5	6	emmax_consensus	0.888580223181069	0.37049989765647	80	7	7	1	1	11.135
bgs	V2_c1.5	5	6	emmax_simes	0.888580223181069	0.37049989765647	80	8	8	1	1	9.295
bgs	V2_c1.5	5	7	emmax_consensus	0.918806687580798	0.404066829836444	80	0	0		0	9.255
bgs	V2_c1.5	5	7	emmax_simes	0.918806687580798	0.404066829836444	80	0	0		0	7.635
bgs	V2_c1.5	5	8	emmax_consensus	0.86026931116609	0.335692330941449	80	1	1	1	1	9.73
bgs	V2_c1.5	5	8	emmax_simes	0.86026931116609	0.335692330941449	80	1	1	1	1	7.8
bgs	V2_c1.5	5	9	emmax_consensus	0.849162310603142	0.374048206049704	80	0	0		0	7.755
bgs	V2_c1.5	5	9	emmax_simes	0.849162310603142	0.374048206049704	80	0	0		0	5.06
bgs	V2_c1.5	5	10	emmax_consensus	0.856613555998998	0.366692017968527	80	0	0		0	9.08
bgs	V2_c1.5	5	10	emmax_simes	0.856613555998998	0.366692017968527	80	0	0		0	6.195
bgs	V2_c1.5	8	1	emmax_consensus	0.889431485483673	0.538584092566876	80	1	0	0	0	7.095
bgs	V2_c1.5	8	1	emmax_simes	0.889431485483673	0.538584092566876	80	1	0	0	0	5.805
bgs	V2_c1.5	8	2	emmax_consensus	0.940048891241697	0.475553399073235	80	11	11	1	1	13.635
bgs	V2_c1.5	8	2	emmax_simes	0.940048891241697	0.475553399073235	80	9	9	1	1	10.805
bgs	V2_c1.5	8	3	emmax_consensus	0.929872536664029	0.571766743790522	80	0	0		0	7.175
bgs	V2_c1.5	8	3	emmax_simes	0.929872536664029	0.571766743790522	80	3	3	1	1	6.535
bgs	V2_c1.5	8	4	emmax_consensus	0.884617110776174	0.50999613547525	80	1	1	1	1	8.475
bgs	V2_c1.5	8	4	emmax_simes	0.884617110776174	0.50999613547525	80	1	1	1	1	7.165
bgs	V2_c1.5	8	5	emmax_consensus	0.900327073145429	0.427439283412826	80	0	0		0	15.17
bgs	V2_c1.5	8	5	emmax_simes	0.900327073145429	0.427439283412826	80	0	0		0	11.13
bgs	V2_c1.5	8	6	emmax_consensus	0.888153613518529	0.368635000666526	80	4	4	1	1	11.75
bgs	V2_c1.5	8	6	emmax_simes	0.888153613518529	0.368635000666526	80	3	3	1	1	9.12
bgs	V2_c1.5	8	7	emmax_consensus	0.91686181947551	0.437546180058844	80	1	0	0	0	11.32
bgs	V2_c1.5	8	7	emmax_simes	0.91686181947551	0.437546180058844	80	1	0	0	0	7.55
bgs	V2_c1.5	8	8	emmax_consensus	0.845955626956557	0.335886680462447	80	4	4	1	1	12.845
bgs	V2_c1.5	8	8	emmax_simes	0.845955626956557	0.335886680462447	80	9	8	0.888888888888889	1	10.335
bgs	V2_c1.5	8	9	emmax_consensus	0.852756208803307	0.385167402594317	80	2	2	1	1	8.625
bgs	V2_c1.5	8	9	emmax_simes	0.852756208803307	0.385167402594317	80	1	1	1	1	6.68
bgs	V2_c1.5	8	10	emmax_consensus	0.838675564459794	0.367491897782864	80	0	0		0	10.34
bgs	V2_c1.5	8	10	emmax_simes	0.838675564459794	0.367491897782864	80	0	0		0	7.27
bgs	V2_c1.5	9	1	emmax_consensus	0.883583751406689	0.546182174579046	80	0	0		0	6.175
bgs	V2_c1.5	9	1	emmax_simes	0.883583751406689	0.546182174579046	80	0	0		0	4.31
bgs	V2_c1.5	9	2	emmax_consensus	0.92874451771098	0.466328715535021	80	7	7	1	1	11.655
bgs	V2_c1.5	9	2	emmax_simes	0.92874451771098	0.466328715535021	80	7	7	1	1	7.82
bgs	V2_c1.5	9	3	emmax_consensus	0.93376555078084	0.571592174817025	80	1	1	1	1	8.815
bgs	V2_c1.5	9	3	emmax_simes	0.93376555078084	0.571592174817025	80	2	2	1	1	7.325
bgs	V2_c1.5	9	4	emmax_consensus	0.886311184982448	0.504852539326637	80	0	0		0	4.665
bgs	V2_c1.5	9	4	emmax_simes	0.886311184982448	0.504852539326637	80	0	0		0	3.34
bgs	V2_c1.5	9	5	emmax_consensus	0.909660447861353	0.433821098504171	80	2	2	1	1	12.67
bgs	V2_c1.5	9	5	emmax_simes	0.909660447861353	0.433821098504171	80	0	0		0	9.085
bgs	V2_c1.5	9	6	emmax_consensus	0.893146391530223	0.377708122692002	80	2	2	1	1	10.12
bgs	V2_c1.5	9	6	emmax_simes	0.893146391530223	0.377708122692002	80	4	4	1	1	8.65
bgs	V2_c1.5	9	7	emmax_consensus	0.931579492398863	0.439370691006875	80	1	1	1	1	12.285
bgs	V2_c1.5	9	7	emmax_simes	0.931579492398863	0.439370691006875	80	1	1	1	1	8.805
bgs	V2_c1.5	9	8	emmax_consensus	0.858103000790496	0.330952524267495	80	7	7	1	1	10.795
bgs	V2_c1.5	9	8	emmax_simes	0.858103000790496	0.330952524267495	80	2	2	1	1	7.38
bgs	V2_c1.5	9	9	emmax_consensus	0.847782337395033	0.389933010012868	80	0	0		0	7.19
bgs	V2_c1.5	9	9	emmax_simes	0.847782337395033	0.389933010012868	80	0	0		0	5.56
bgs	V2_c1.5	9	10	emmax_consensus	0.843989644162573	0.376175214826745	80	2	2	1	1	9.105
bgs	V2_c1.5	9	10	emmax_simes	0.843989644162573	0.376175214826745	80	0	0		0	6.525
nobgs	V0.5_c1	2	1	emmax_consensus	0.878250296154142	0.519024426224644	80	1	0	0	0	0.06
nobgs	V0.5_c1	2	1	emmax_simes	0.878250296154142	0.519024426224644	80	1	0	0	0	0.055
nobgs	V0.5_c1	2	2	emmax_consensus	0.890964065427158	0.460059208139224	80	1	0	0	0	0.43
nobgs	V0.5_c1	2	2	emmax_simes	0.890964065427158	0.460059208139224	80	1	0	0	0	0.365
nobgs	V0.5_c1	2	3	emmax_consensus	0.932652059246201	0.56684416382617	80	4	3	0.75	1	0.62
nobgs	V0.5_c1	2	3	emmax_simes	0.932652059246201	0.56684416382617	80	3	2	0.666666666666667	1	0.57
nobgs	V0.5_c1	2	4	emmax_consensus	0.87874732748203	0.499447631202423	80	1	0	0	0	0.03
nobgs	V0.5_c1	2	4	emmax_simes	0.87874732748203	0.499447631202423	80	1	0	0	0	0.1
nobgs	V0.5_c1	2	5	emmax_consensus	0.871887788513201	0.412047158388057	80	0	0		0	0.13
nobgs	V0.5_c1	2	5	emmax_simes	0.871887788513201	0.412047158388057	80	0	0		0	0.09
nobgs	V0.5_c1	2	6	emmax_consensus	0.873024295892808	0.352451205800406	80	4	2	0.5	1	0.435
nobgs	V0.5_c1	2	6	emmax_simes	0.873024295892808	0.352451205800406	80	3	1	0.333333333333333	1	0.37
nobgs	V0.5_c1	2	7	emmax_consensus	0.896940207512753	0.369780900520601	80	1	0	0	0	0.015
nobgs	V0.5_c1	2	7	emmax_simes	0.896940207512753	0.369780900520601	80	1	0	0	0	0.015
nobgs	V0.5_c1	2	8	emmax_consensus	0.853102193700409	0.338580267385312	80	1	0	0	0	0.145
nobgs	V0.5_c1	2	8	emmax_simes	0.853102193700409	0.338580267385312	80	1	0	0	0	0.185
nobgs	V0.5_c1	2	9	emmax_consensus	0.821435819342323	0.354557144153956	80	2	1	0.5	1	0.005
nobgs	V0.5_c1	2	9	emmax_simes	0.821435819342323	0.354557144153956	80	1	0	0	0	0.005
nobgs	V0.5_c1	2	10	emmax_consensus	0.824208241108949	0.37256547104874	80	2	1	0.5	1	0.105
nobgs	V0.5_c1	2	10	emmax_simes	0.824208241108949	0.37256547104874	80	2	1	0.5	1	0.18
nobgs	V0.5_c1	3	1	emmax_consensus	0.863255369624879	0.55959607279778	80	3	0	0	0	0.04
nobgs	V0.5_c1	3	1	emmax_simes	0.863255369624879	0.55959607279778	80	2	0	0	0	0.035
nobgs	V0.5_c1	3	2	emmax_consensus	0.903764353978443	0.460726259279677	80	0	0		0	0.125
nobgs	V0.5_c1	3	2	emmax_simes	0.903764353978443	0.460726259279677	80	0	0		0	0.12
nobgs	V0.5_c1	3	3	emmax_consensus	0.913954081818001	0.526480015560054	80	4	2	0.5	1	0.415
nobgs	V0.5_c1	3	3	emmax_simes	0.913954081818001	0.526480015560054	80	5	2	0.4	1	0.34
nobgs	V0.5_c1	3	4	emmax_consensus	0.866607508040153	0.5036902963363	80	2	0	0	0	0.225
nobgs	V0.5_c1	3	4	emmax_simes	0.866607508040153	0.5036902963363	80	2	0	0	0	0.25
nobgs	V0.5_c1	3	5	emmax_consensus	0.8885362425366	0.420254740814275	80	1	0	0	0	0.215
nobgs	V0.5_c1	3	5	emmax_simes	0.8885362425366	0.420254740814275	80	2	0	0	0	0.26
nobgs	V0.5_c1	3	6	emmax_consensus	0.878987194206871	0.349859777032653	80	1	0	0	0	0.845
nobgs	V0.5_c1	3	6	emmax_simes	0.878987194206871	0.349859777032653	80	1	0	0	0	0.695
nobgs	V0.5_c1	3	7	emmax_consensus	0.910665833975627	0.396976395849095	80	0	0		0	0.735
nobgs	V0.5_c1	3	7	emmax_simes	0.910665833975627	0.396976395849095	80	1	0	0	0	0.61
nobgs	V0.5_c1	3	8	emmax_consensus	0.841463167151244	0.345680064474737	80	6	4	0.666666666666667	1	0.695
nobgs	V0.5_c1	3	8	emmax_simes	0.841463167151244	0.345680064474737	80	6	4	0.666666666666667	1	0.76
nobgs	V0.5_c1	3	9	emmax_consensus	0.828494998878545	0.352834275540679	80	3	2	0.666666666666667	1	1.845
nobgs	V0.5_c1	3	9	emmax_simes	0.828494998878545	0.352834275540679	80	1	0	0	0	1.61
nobgs	V0.5_c1	3	10	emmax_consensus	0.807788396424909	0.31787593270314	80	0	0		0	0.275
nobgs	V0.5_c1	3	10	emmax_simes	0.807788396424909	0.31787593270314	80	0	0		0	0.215
nobgs	V0.5_c1	5	1	emmax_consensus	0.878409222824107	0.519826205520897	80	0	0		0	0.365
nobgs	V0.5_c1	5	1	emmax_simes	0.878409222824107	0.519826205520897	80	0	0		0	0.575
nobgs	V0.5_c1	5	2	emmax_consensus	0.906952781418607	0.436565971909322	80	1	0	0	0	0.19
nobgs	V0.5_c1	5	2	emmax_simes	0.906952781418607	0.436565971909322	80	1	0	0	0	0.185
nobgs	V0.5_c1	5	3	emmax_consensus	0.91408861543399	0.551952048285871	80	9	5	0.555555555555556	1	0.13
nobgs	V0.5_c1	5	3	emmax_simes	0.91408861543399	0.551952048285871	80	11	5	0.454545454545455	1	0.14
nobgs	V0.5_c1	5	4	emmax_consensus	0.880020440460099	0.48009342372017	80	1	0	0	0	0.18
nobgs	V0.5_c1	5	4	emmax_simes	0.880020440460099	0.48009342372017	80	1	0	0	0	0.1
nobgs	V0.5_c1	5	5	emmax_consensus	0.870303157658887	0.40658509869077	80	0	0		0	0.61
nobgs	V0.5_c1	5	5	emmax_simes	0.870303157658887	0.40658509869077	80	0	0		0	0.575
nobgs	V0.5_c1	5	6	emmax_consensus	0.885264996357745	0.393370186659558	80	4	0	0	0	0
nobgs	V0.5_c1	5	6	emmax_simes	0.885264996357745	0.393370186659558	80	3	1	0.333333333333333	1	0.05
nobgs	V0.5_c1	5	7	emmax_consensus	0.887252679719394	0.406285028711119	80	1	0	0	0	0.615
nobgs	V0.5_c1	5	7	emmax_simes	0.887252679719394	0.406285028711119	80	1	0	0	0	0.5
nobgs	V0.5_c1	5	8	emmax_consensus	0.843220434185329	0.318164746106749	80	0	0		0	0.215
nobgs	V0.5_c1	5	8	emmax_simes	0.843220434185329	0.318164746106749	80	0	0		0	0.27
nobgs	V0.5_c1	5	9	emmax_consensus	0.821102416362601	0.357159208921978	80	0	0		0	0.415
nobgs	V0.5_c1	5	9	emmax_simes	0.821102416362601	0.357159208921978	80	0	0		0	0.25
nobgs	V0.5_c1	5	10	emmax_consensus	0.82432702797335	0.349481535416264	80	1	0	0	0	0.275
nobgs	V0.5_c1	5	10	emmax_simes	0.82432702797335	0.349481535416264	80	2	0	0	0	0.24
nobgs	V0.5_c1	6	1	emmax_consensus	0.870445149723115	0.479631814108846	80	0	0		0	0.305
nobgs	V0.5_c1	6	1	emmax_simes	0.870445149723115	0.479631814108846	80	0	0		0	0.215
nobgs	V0.5_c1	6	2	emmax_consensus	0.920613707621734	0.480028408753028	80	3	2	0.666666666666667	1	0.545
nobgs	V0.5_c1	6	2	emmax_simes	0.920613707621734	0.480028408753028	80	3	2	0.666666666666667	1	0.625
nobgs	V0.5_c1	6	3	emmax_consensus	0.914401954646828	0.525202741128618	80	3	1	0.333333333333333	1	2.175
nobgs	V0.5_c1	6	3	emmax_simes	0.914401954646828	0.525202741128618	80	4	2	0.5	1	2.24
nobgs	V0.5_c1	6	4	emmax_consensus	0.873145894488484	0.471030639486804	80	2	0	0	0	0.395
nobgs	V0.5_c1	6	4	emmax_simes	0.873145894488484	0.471030639486804	80	2	0	0	0	0.405
nobgs	V0.5_c1	6	5	emmax_consensus	0.861983201263638	0.4305623179964	80	6	4	0.666666666666667	1	0.34
nobgs	V0.5_c1	6	5	emmax_simes	0.861983201263638	0.4305623179964	80	6	5	0.833333333333333	1	0.36
nobgs	V0.5_c1	6	6	emmax_consensus	0.867213963348272	0.328754432531514	80	3	3	1	1	0.195
nobgs	V0.5_c1	6	6	emmax_simes	0.867213963348272	0.328754432531514	80	3	3	1	1	0.15
nobgs	V0.5_c1	6	7	emmax_consensus	0.847376705388138	0.38296136281414	80	1	0	0	0	0.34
nobgs	V0.5_c1	6	7	emmax_simes	0.847376705388138	0.38296136281414	80	1	0	0	0	0.215
nobgs	V0.5_c1	6	8	emmax_consensus	0.830845773278448	0.371621948118495	80	2	1	0.5	1	0.935
nobgs	V0.5_c1	6	8	emmax_simes	0.830845773278448	0.371621948118495	80	2	1	0.5	1	0.955
