tag	cell	rep	env	method	scheme	B	mean_null	max_null	n_obs_regions	TP	FP	ratio_null_obs	FDP_truth
bgs	V1_c1	4	4	emmax_consensus	spatial	200	0.11	1	2	2	0	0.055	0
bgs	V1_c1	4	4	emmax_simes	group	200	0.4	3	2	2	0	0.2	0
bgs	V1_c1	4	4	emmax_simes	mvn	200	0.02	1	2	2	0	0.01	0
bgs	V1_c1	4	4	emmax_simes	spatial	200	0.11	2	2	2	0	0.055	0
bgs	V1_c1	4	5	emmax_consensus	group	200	0.05	2	1	0	1	0.05	1
bgs	V1_c1	4	5	emmax_consensus	mvn	200	0.065	3	1	0	1	0.065	1
bgs	V1_c1	4	5	emmax_consensus	spatial	200	0.635	3	1	0	1	0.635	1
bgs	V1_c1	4	5	emmax_simes	group	200	0.05	1	0	0	0		
bgs	V1_c1	4	5	emmax_simes	mvn	200	0.045	2	0	0	0		
bgs	V1_c1	4	5	emmax_simes	spatial	200	0.55	3	0	0	0		
bgs	V1_c1	4	6	emmax_consensus	group	200	0.515	4	1	0	1	0.515	1
bgs	V1_c1	4	6	emmax_consensus	mvn	200	0.055	2	1	0	1	0.055	1
bgs	V1_c1	4	6	emmax_consensus	spatial	200	0.01	2	1	0	1	0.01	1
bgs	V1_c1	4	6	emmax_simes	group	200	0.475	5	0	0	0		
bgs	V1_c1	4	6	emmax_simes	mvn	200	0.04	2	0	0	0		
bgs	V1_c1	4	6	emmax_simes	spatial	200	0.02	2	0	0	0		
bgs	V1_c1	4	7	emmax_consensus	group	200	0.025	1	1	1	0	0.025	0
bgs	V1_c1	4	7	emmax_consensus	mvn	200	0.04	2	1	1	0	0.04	0
bgs	V1_c1	4	7	emmax_consensus	spatial	200	1.265	7	1	1	0	1.265	0
bgs	V1_c1	4	7	emmax_simes	group	200	0.025	1	1	1	0	0.025	0
bgs	V1_c1	4	7	emmax_simes	mvn	200	0.065	3	1	1	0	0.065	0
bgs	V1_c1	4	7	emmax_simes	spatial	200	1.05	5	1	1	0	1.05	0
bgs	V1_c1	4	8	emmax_consensus	group	200	0.095	4	0	0	0		
bgs	V1_c1	4	8	emmax_consensus	mvn	200	0.08	1	0	0	0		
bgs	V1_c1	4	8	emmax_consensus	spatial	200	0.37	6	0	0	0		
bgs	V1_c1	4	8	emmax_simes	group	200	0.095	2	0	0	0		
bgs	V1_c1	4	8	emmax_simes	mvn	200	0.075	2	0	0	0		
bgs	V1_c1	4	8	emmax_simes	spatial	200	0.305	6	0	0	0		
bgs	V1_c1	4	9	emmax_consensus	group	200	0.07	2	0	0	0		
bgs	V1_c1	4	9	emmax_consensus	mvn	200	0.06	2	0	0	0		
bgs	V1_c1	4	9	emmax_consensus	spatial	200	0.155	2	0	0	0		
bgs	V1_c1	4	9	emmax_simes	group	200	0.105	3	0	0	0		
bgs	V1_c1	4	9	emmax_simes	mvn	200	0.06	2	0	0	0		
bgs	V1_c1	4	9	emmax_simes	spatial	200	0.07	2	0	0	0		
bgs	V1_c1	4	10	emmax_consensus	group	200	0.29	3	1	0	1	0.29	1
bgs	V1_c1	4	10	emmax_consensus	mvn	200	0.04	2	1	0	1	0.04	1
bgs	V1_c1	4	10	emmax_consensus	spatial	200	1.09	9	1	0	1	1.09	1
bgs	V1_c1	4	10	emmax_simes	group	200	0.46	4	0	0	0		
bgs	V1_c1	4	10	emmax_simes	mvn	200	0.055	3	0	0	0		
bgs	V1_c1	4	10	emmax_simes	spatial	200	1.02	10	0	0	0		
bgs	V1_c1	9	1	emmax_consensus	group	200	1.435	6	4	2	2	0.35875	0.5
bgs	V1_c1	9	1	emmax_consensus	mvn	200	0.065	1	4	2	2	0.01625	0.5
bgs	V1_c1	9	1	emmax_consensus	spatial	200	0.335	4	4	2	2	0.08375	0.5
bgs	V1_c1	9	1	emmax_simes	group	200	1.415	5	7	3	4	0.202142857142857	0.571428571428571
bgs	V1_c1	9	1	emmax_simes	mvn	200	0.06	1	7	3	4	0.00857142857142857	0.571428571428571
bgs	V1_c1	9	1	emmax_simes	spatial	200	0.28	4	7	3	4	0.04	0.571428571428571
bgs	V1_c1	9	2	emmax_consensus	group	200	1.575	7	2	1	1	0.7875	0.5
bgs	V1_c1	9	2	emmax_consensus	mvn	200	0.055	2	2	1	1	0.0275	0.5
bgs	V1_c1	9	2	emmax_consensus	spatial	200	0.39	5	2	1	1	0.195	0.5
bgs	V1_c1	9	2	emmax_simes	group	200	1.565	5	2	1	1	0.7825	0.5
bgs	V1_c1	9	2	emmax_simes	mvn	200	0.05	1	2	1	1	0.025	0.5
bgs	V1_c1	9	2	emmax_simes	spatial	200	0.335	5	2	1	1	0.1675	0.5
bgs	V1_c1	9	3	emmax_consensus	group	200	1.84	6	0	0	0		
bgs	V1_c1	9	3	emmax_consensus	mvn	200	0.04	1	0	0	0		
bgs	V1_c1	9	3	emmax_consensus	spatial	200	0.165	3	0	0	0		
bgs	V1_c1	9	3	emmax_simes	group	200	1.475	5	2	1	1	0.7375	0.5
bgs	V1_c1	9	3	emmax_simes	mvn	200	0.035	1	2	1	1	0.0175	0.5
bgs	V1_c1	9	3	emmax_simes	spatial	200	0.165	4	2	1	1	0.0825	0.5
bgs	V1_c1	9	4	emmax_consensus	group	200	1	8	1	1	0	1	0
bgs	V1_c1	9	4	emmax_consensus	mvn	200	0.065	2	1	1	0	0.065	0
bgs	V1_c1	9	4	emmax_consensus	spatial	200	0.225	3	1	1	0	0.225	0
bgs	V1_c1	9	4	emmax_simes	group	200	0.81	6	1	1	0	0.81	0
bgs	V1_c1	9	4	emmax_simes	mvn	200	0.055	2	1	1	0	0.055	0
bgs	V1_c1	9	4	emmax_simes	spatial	200	0.255	3	1	1	0	0.255	0
bgs	V1_c1	9	5	emmax_consensus	group	200	1.59	5	3	3	0	0.53	0
bgs	V1_c1	9	5	emmax_consensus	mvn	200	0.075	3	3	3	0	0.025	0
bgs	V1_c1	9	5	emmax_consensus	spatial	200	0.135	2	3	3	0	0.045	0
bgs	V1_c1	9	5	emmax_simes	group	200	1.6	6	3	3	0	0.533333333333333	0
bgs	V1_c1	9	5	emmax_simes	mvn	200	0.055	1	3	3	0	0.0183333333333333	0
bgs	V1_c1	9	5	emmax_simes	spatial	200	0.08	2	3	3	0	0.0266666666666667	0
bgs	V1_c1	9	6	emmax_consensus	group	200	1.22	5	1	1	0	1.22	0
bgs	V1_c1	9	6	emmax_consensus	mvn	200	0.035	2	1	1	0	0.035	0
bgs	V1_c1	9	6	emmax_consensus	spatial	200	1.06	5	1	1	0	1.06	0
bgs	V1_c1	9	6	emmax_simes	group	200	1.08	4	1	1	0	1.08	0
bgs	V1_c1	9	6	emmax_simes	mvn	200	0.025	1	1	1	0	0.025	0
bgs	V1_c1	9	6	emmax_simes	spatial	200	0.87	5	1	1	0	0.87	0
bgs	V1_c1	9	7	emmax_consensus	group	200	1.855	7	5	2	3	0.371	0.6
bgs	V1_c1	9	7	emmax_consensus	mvn	200	0.05	2	5	2	3	0.01	0.6
bgs	V1_c1	9	7	emmax_consensus	spatial	200	0.015	1	5	2	3	0.003	0.6
bgs	V1_c1	9	7	emmax_simes	group	200	1.795	8	5	2	3	0.359	0.6
bgs	V1_c1	9	7	emmax_simes	mvn	200	0.025	1	5	2	3	0.005	0.6
bgs	V1_c1	9	7	emmax_simes	spatial	200	0.075	3	5	2	3	0.015	0.6
bgs	V1_c1	9	8	emmax_consensus	group	200	0.3	4	0	0	0		
bgs	V1_c1	9	8	emmax_consensus	mvn	200	0.04	1	0	0	0		
bgs	V1_c1	9	8	emmax_consensus	spatial	200	0.14	2	0	0	0		
bgs	V1_c1	9	8	emmax_simes	group	200	0.34	4	0	0	0		
bgs	V1_c1	9	8	emmax_simes	mvn	200	0.03	1	0	0	0		
bgs	V1_c1	9	8	emmax_simes	spatial	200	0.06	1	0	0	0		
bgs	V1_c1	9	9	emmax_consensus	group	200	0.07	2	0	0	0		
bgs	V1_c1	9	9	emmax_consensus	mvn	200	0.05	1	0	0	0		
bgs	V1_c1	9	9	emmax_consensus	spatial	200	1.35	9	0	0	0		
bgs	V1_c1	9	9	emmax_simes	group	200	0.06	2	0	0	0		
bgs	V1_c1	9	9	emmax_simes	mvn	200	0.075	2	0	0	0		
bgs	V1_c1	9	9	emmax_simes	spatial	200	1.17	7	0	0	0		
bgs	V1_c1	9	10	emmax_consensus	group	200	1.975	7	3	1	2	0.658333333333333	0.666666666666667
bgs	V1_c1	9	10	emmax_consensus	mvn	200	0.055	2	3	1	2	0.0183333333333333	0.666666666666667
bgs	V1_c1	9	10	emmax_consensus	spatial	200	0.415	4	3	1	2	0.138333333333333	0.666666666666667
bgs	V1_c1	9	10	emmax_simes	group	200	2.13	7	3	1	2	0.71	0.666666666666667
bgs	V1_c1	9	10	emmax_simes	mvn	200	0.03	1	3	1	2	0.01	0.666666666666667
bgs	V1_c1	9	10	emmax_simes	spatial	200	0.24	3	3	1	2	0.08	0.666666666666667
bgs	V1_c1	10	1	emmax_consensus	group	200	0.23	4	1	0	1	0.23	1
bgs	V1_c1	10	1	emmax_consensus	mvn	200	0.05	2	1	0	1	0.05	1
bgs	V1_c1	10	1	emmax_consensus	spatial	200	0.01	1	1	0	1	0.01	1
bgs	V1_c1	10	1	emmax_simes	group	200	0.24	4	1	0	1	0.24	1
bgs	V1_c1	10	1	emmax_simes	mvn	200	0.05	2	1	0	1	0.05	1
bgs	V1_c1	10	1	emmax_simes	spatial	200	0	0	1	0	1	0	1
bgs	V1_c1	10	2	emmax_consensus	group	200	1.095	7	2	1	1	0.5475	0.5
bgs	V1_c1	10	2	emmax_consensus	mvn	200	0.075	3	2	1	1	0.0375	0.5
bgs	V1_c1	10	2	emmax_consensus	spatial	200	0.825	8	2	1	1	0.4125	0.5
bgs	V1_c1	10	2	emmax_simes	group	200	0.73	4	0	0	0		
bgs	V1_c1	10	2	emmax_simes	mvn	200	0.055	2	0	0	0		
bgs	V1_c1	10	2	emmax_simes	spatial	200	0.51	6	0	0	0		
bgs	V1_c1	10	3	emmax_consensus	group	200	1.56	4	2	2	0	0.78	0
bgs	V1_c1	10	3	emmax_consensus	mvn	200	0.035	2	2	2	0	0.0175	0
bgs	V1_c1	10	3	emmax_consensus	spatial	200	0.63	5	2	2	0	0.315	0
bgs	V1_c1	10	3	emmax_simes	group	200	1.405	4	1	1	0	1.405	0
bgs	V1_c1	10	3	emmax_simes	mvn	200	0.05	2	1	1	0	0.05	0
bgs	V1_c1	10	3	emmax_simes	spatial	200	0.37	3	1	1	0	0.37	0
bgs	V1_c1	10	4	emmax_consensus	group	200	0.375	4	1	1	0	0.375	0
bgs	V1_c1	10	4	emmax_consensus	mvn	200	0.085	2	1	1	0	0.085	0
bgs	V1_c1	10	4	emmax_consensus	spatial	200	0.29	6	1	1	0	0.29	0
bgs	V1_c1	10	4	emmax_simes	group	200	0.365	4	1	1	0	0.365	0
bgs	V1_c1	10	4	emmax_simes	mvn	200	0.06	1	1	1	0	0.06	0
bgs	V1_c1	10	4	emmax_simes	spatial	200	0.215	6	1	1	0	0.215	0
bgs	V1_c1	10	5	emmax_consensus	group	200	0.72	4	1	1	0	0.72	0
bgs	V1_c1	10	5	emmax_consensus	mvn	200	0.075	2	1	1	0	0.075	0
bgs	V1_c1	10	5	emmax_consensus	spatial	200	0.62	4	1	1	0	0.62	0
bgs	V1_c1	10	5	emmax_simes	group	200	0.69	3	1	1	0	0.69	0
bgs	V1_c1	10	5	emmax_simes	mvn	200	0.065	3	1	1	0	0.065	0
bgs	V1_c1	10	5	emmax_simes	spatial	200	0.47	2	1	1	0	0.47	0
bgs	V1_c1	10	6	emmax_consensus	group	200	0.42	5	0	0	0		
bgs	V1_c1	10	6	emmax_consensus	mvn	200	0.025	1	0	0	0		
bgs	V1_c1	10	6	emmax_consensus	spatial	200	0	0	0	0	0		
bgs	V1_c1	10	6	emmax_simes	group	200	0.75	5	1	1	0	0.75	0
bgs	V1_c1	10	6	emmax_simes	mvn	200	0.02	1	1	1	0	0.02	0
bgs	V1_c1	10	6	emmax_simes	spatial	200	0	0	1	1	0	0	0
bgs	V1_c1	10	7	emmax_consensus	group	200	1.34	4	1	1	0	1.34	0
bgs	V1_c1	10	7	emmax_consensus	mvn	200	0.03	1	1	1	0	0.03	0
bgs	V1_c1	10	7	emmax_consensus	spatial	200	0.3	4	1	1	0	0.3	0
bgs	V1_c1	10	7	emmax_simes	group	200	1.14	3	1	1	0	1.14	0
bgs	V1_c1	10	7	emmax_simes	mvn	200	0.06	2	1	1	0	0.06	0
bgs	V1_c1	10	7	emmax_simes	spatial	200	0.28	4	1	1	0	0.28	0
bgs	V1_c1	10	8	emmax_consensus	group	200	2.1	9	4	2	2	0.525	0.5
bgs	V1_c1	10	8	emmax_consensus	mvn	200	0.035	1	4	2	2	0.00875	0.5
bgs	V1_c1	10	8	emmax_consensus	spatial	200	0.215	3	4	2	2	0.05375	0.5
bgs	V1_c1	10	8	emmax_simes	group	200	2.17	8	6	3	3	0.361666666666667	0.5
bgs	V1_c1	10	8	emmax_simes	mvn	200	0.055	2	6	3	3	0.00916666666666667	0.5
bgs	V1_c1	10	8	emmax_simes	spatial	200	0.37	3	6	3	3	0.0616666666666667	0.5
bgs	V1_c1	10	9	emmax_consensus	group	200	0.455	3	1	1	0	0.455	0
bgs	V1_c1	10	9	emmax_consensus	mvn	200	0.04	2	1	1	0	0.04	0
bgs	V1_c1	10	9	emmax_consensus	spatial	200	0.405	4	1	1	0	0.405	0
bgs	V1_c1	10	9	emmax_simes	group	200	0.745	3	1	1	0	0.745	0
bgs	V1_c1	10	9	emmax_simes	mvn	200	0.045	2	1	1	0	0.045	0
bgs	V1_c1	10	9	emmax_simes	spatial	200	0.405	5	1	1	0	0.405	0
bgs	V1_c1	10	10	emmax_consensus	group	200	0.955	5	1	1	0	0.955	0
bgs	V1_c1	10	10	emmax_consensus	mvn	200	0.05	2	1	1	0	0.05	0
bgs	V1_c1	10	10	emmax_consensus	spatial	200	0.07	1	1	1	0	0.07	0
bgs	V1_c1	10	10	emmax_simes	group	200	0.88	5	1	1	0	0.88	0
bgs	V1_c1	10	10	emmax_simes	mvn	200	0.05	2	1	1	0	0.05	0
bgs	V1_c1	10	10	emmax_simes	spatial	200	0.12	1	1	1	0	0.12	0
bgs	V1_c1.5	2	1	emmax_consensus	group	200	0.335	9	0	0	0		
bgs	V1_c1.5	2	1	emmax_consensus	mvn	200	0.06	2	0	0	0		
bgs	V1_c1.5	2	1	emmax_consensus	spatial	200	5.705	50	0	0	0		
bgs	V1_c1.5	2	1	emmax_simes	group	200	0.65	8	1	1	0	0.65	0
bgs	V1_c1.5	2	1	emmax_simes	mvn	200	0.045	2	1	1	0	0.045	0
bgs	V1_c1.5	2	1	emmax_simes	spatial	200	3.875	35	1	1	0	3.875	0
bgs	V1_c1.5	2	2	emmax_consensus	group	200	3.11	12	2	0	2	1.555	1
bgs	V1_c1.5	2	2	emmax_consensus	mvn	200	0.04	2	2	0	2	0.02	1
bgs	V1_c1.5	2	2	emmax_consensus	spatial	200	9.795	45	2	0	2	4.8975	1
bgs	V1_c1.5	2	2	emmax_simes	group	200	3.15	12	2	0	2	1.575	1
bgs	V1_c1.5	2	2	emmax_simes	mvn	200	0.035	2	2	0	2	0.0175	1
bgs	V1_c1.5	2	2	emmax_simes	spatial	200	7.03	38	2	0	2	3.515	1
bgs	V1_c1.5	2	3	emmax_consensus	group	200	0.54	4	2	0	2	0.27	1
bgs	V1_c1.5	2	3	emmax_consensus	mvn	200	0.035	2	2	0	2	0.0175	1
bgs	V1_c1.5	2	3	emmax_consensus	spatial	200	10.28	47	2	0	2	5.14	1
bgs	V1_c1.5	2	3	emmax_simes	group	200	0.525	3	3	0	3	0.175	1
bgs	V1_c1.5	2	3	emmax_simes	mvn	200	0.045	3	3	0	3	0.015	1
bgs	V1_c1.5	2	3	emmax_simes	spatial	200	8.465	38	3	0	3	2.82166666666667	1
bgs	V1_c1.5	2	4	emmax_consensus	group	200	0.08	2	0	0	0		
bgs	V1_c1.5	2	4	emmax_consensus	mvn	200	0.05	1	0	0	0		
bgs	V1_c1.5	2	4	emmax_consensus	spatial	200	9.125	54	0	0	0		
bgs	V1_c1.5	2	4	emmax_simes	group	200	0.075	2	0	0	0		
bgs	V1_c1.5	2	4	emmax_simes	mvn	200	0.05	2	0	0	0		
bgs	V1_c1.5	2	4	emmax_simes	spatial	200	7.335	46	0	0	0		
bgs	V1_c1.5	2	5	emmax_consensus	group	200	0.99	10	0	0	0		
bgs	V1_c1.5	2	5	emmax_consensus	mvn	200	0.065	1	0	0	0		
bgs	V1_c1.5	2	5	emmax_consensus	spatial	200	14.11	42	0	0	0		
bgs	V1_c1.5	2	5	emmax_simes	group	200	1.285	7	0	0	0		
bgs	V1_c1.5	2	5	emmax_simes	mvn	200	0.095	2	0	0	0		
bgs	V1_c1.5	2	5	emmax_simes	spatial	200	12.86	40	0	0	0		
bgs	V1_c1.5	2	6	emmax_consensus	group	200	3.475	12	0	0	0		
bgs	V1_c1.5	2	6	emmax_consensus	mvn	200	0.065	2	0	0	0		
bgs	V1_c1.5	2	6	emmax_consensus	spatial	200	12.845	50	0	0	0		
bgs	V1_c1.5	2	6	emmax_simes	group	200	3.565	13	1	0	1	3.565	1
bgs	V1_c1.5	2	6	emmax_simes	mvn	200	0.055	2	1	0	1	0.055	1
bgs	V1_c1.5	2	6	emmax_simes	spatial	200	10.49	52	1	0	1	10.49	1
bgs	V1_c1.5	2	7	emmax_consensus	group	200	0.77	8	0	0	0		
bgs	V1_c1.5	2	7	emmax_consensus	mvn	200	0.05	1	0	0	0		
bgs	V1_c1.5	2	7	emmax_consensus	spatial	200	14.265	51	0	0	0		
bgs	V1_c1.5	2	7	emmax_simes	group	200	0.77	6	0	0	0		
bgs	V1_c1.5	2	7	emmax_simes	mvn	200	0.045	1	0	0	0		
bgs	V1_c1.5	2	7	emmax_simes	spatial	200	10.495	43	0	0	0		
bgs	V1_c1.5	2	8	emmax_consensus	group	200	1.285	8	3	0	3	0.428333333333333	1
bgs	V1_c1.5	2	8	emmax_consensus	mvn	200	0.07	3	3	0	3	0.0233333333333333	1
bgs	V1_c1.5	2	8	emmax_consensus	spatial	200	10.615	49	3	0	3	3.53833333333333	1
bgs	V1_c1.5	2	8	emmax_simes	group	200	1.065	9	2	0	2	0.5325	1
bgs	V1_c1.5	2	8	emmax_simes	mvn	200	0.055	2	2	0	2	0.0275	1
bgs	V1_c1.5	2	8	emmax_simes	spatial	200	9.16	50	2	0	2	4.58	1
bgs	V1_c1.5	2	9	emmax_consensus	group	200	0.365	5	0	0	0		
bgs	V1_c1.5	2	9	emmax_consensus	mvn	200	0.05	2	0	0	0		
bgs	V1_c1.5	2	9	emmax_consensus	spatial	200	10.41	48	0	0	0		
bgs	V1_c1.5	2	9	emmax_simes	group	200	0.43	5	0	0	0		
bgs	V1_c1.5	2	9	emmax_simes	mvn	200	0.05	2	0	0	0		
bgs	V1_c1.5	2	9	emmax_simes	spatial	200	8.07	42	0	0	0		
bgs	V1_c1.5	2	10	emmax_consensus	group	200	1.03	6	0	0	0		
bgs	V1_c1.5	2	10	emmax_consensus	mvn	200	0.075	2	0	0	0		
bgs	V1_c1.5	2	10	emmax_consensus	spatial	200	11.465	48	0	0	0		
bgs	V1_c1.5	2	10	emmax_simes	group	200	0.42	4	0	0	0		
bgs	V1_c1.5	2	10	emmax_simes	mvn	200	0.065	2	0	0	0		
bgs	V1_c1.5	2	10	emmax_simes	spatial	200	8.485	43	0	0	0		
bgs	V1_c1.5	4	1	emmax_consensus	group	200	0.185	4	0	0	0		
bgs	V1_c1.5	4	1	emmax_consensus	mvn	200	0.04	2	0	0	0		
bgs	V1_c1.5	4	1	emmax_consensus	spatial	200	5.87	40	0	0	0		
bgs	V1_c1.5	4	1	emmax_simes	group	200	0.245	4	0	0	0		
bgs	V1_c1.5	4	1	emmax_simes	mvn	200	0.045	1	0	0	0		
bgs	V1_c1.5	4	1	emmax_simes	spatial	200	4.94	33	0	0	0		
bgs	V1_c1.5	4	2	emmax_consensus	group	200	3.24	11	9	1	8	0.36	0.888888888888889
bgs	V1_c1.5	4	2	emmax_consensus	mvn	200	0.05	2	9	1	8	0.00555555555555556	0.888888888888889
bgs	V1_c1.5	4	2	emmax_consensus	spatial	200	12.475	54	9	1	8	1.38611111111111	0.888888888888889
bgs	V1_c1.5	4	2	emmax_simes	group	200	3.245	12	5	1	4	0.649	0.8
bgs	V1_c1.5	4	2	emmax_simes	mvn	200	0.045	1	5	1	4	0.009	0.8
bgs	V1_c1.5	4	2	emmax_simes	spatial	200	10.37	55	5	1	4	2.074	0.8
bgs	V1_c1.5	4	3	emmax_consensus	group	200	0.385	3	3	0	3	0.128333333333333	1
bgs	V1_c1.5	4	3	emmax_consensus	mvn	200	0.05	2	3	0	3	0.0166666666666667	1
bgs	V1_c1.5	4	3	emmax_consensus	spatial	200	10.945	53	3	0	3	3.64833333333333	1
bgs	V1_c1.5	4	3	emmax_simes	group	200	0.255	3	0	0	0		
bgs	V1_c1.5	4	3	emmax_simes	mvn	200	0.055	2	0	0	0		
bgs	V1_c1.5	4	3	emmax_simes	spatial	200	9.35	47	0	0	0		
bgs	V1_c1.5	4	4	emmax_consensus	group	200	0.405	5	0	0	0		
bgs	V1_c1.5	4	4	emmax_consensus	mvn	200	0.06	2	0	0	0		
bgs	V1_c1.5	4	4	emmax_consensus	spatial	200	7.385	44	0	0	0		
bgs	V1_c1.5	4	4	emmax_simes	group	200	0.455	4	0	0	0		
bgs	V1_c1.5	4	4	emmax_simes	mvn	200	0.055	2	0	0	0		
bgs	V1_c1.5	4	4	emmax_simes	spatial	200	5.755	39	0	0	0		
bgs	V1_c1.5	4	5	emmax_consensus	group	200	0.995	7	2	0	2	0.4975	1
bgs	V1_c1.5	4	5	emmax_consensus	mvn	200	0.055	2	2	0	2	0.0275	1
bgs	V1_c1.5	4	5	emmax_consensus	spatial	200	13.07	44	2	0	2	6.535	1
bgs	V1_c1.5	4	5	emmax_simes	group	200	1.15	8	1	0	1	1.15	1
bgs	V1_c1.5	4	5	emmax_simes	mvn	200	0.04	2	1	0	1	0.04	1
bgs	V1_c1.5	4	5	emmax_simes	spatial	200	10.785	38	1	0	1	10.785	1
bgs	V1_c1.5	4	6	emmax_consensus	group	200	3.305	12	3	1	2	1.10166666666667	0.666666666666667
bgs	V1_c1.5	4	6	emmax_consensus	mvn	200	0.05	1	3	1	2	0.0166666666666667	0.666666666666667
bgs	V1_c1.5	4	6	emmax_consensus	spatial	200	11.635	50	3	1	2	3.87833333333333	0.666666666666667
bgs	V1_c1.5	4	6	emmax_simes	group	200	4.17	11	5	1	4	0.834	0.8
bgs	V1_c1.5	4	6	emmax_simes	mvn	200	0.04	1	5	1	4	0.008	0.8
bgs	V1_c1.5	4	6	emmax_simes	spatial	200	9.245	45	5	1	4	1.849	0.8
bgs	V1_c1.5	4	7	emmax_consensus	group	200	0.41	4	0	0	0		
bgs	V1_c1.5	4	7	emmax_consensus	mvn	200	0.1	3	0	0	0		
bgs	V1_c1.5	4	7	emmax_consensus	spatial	200	11.305	49	0	0	0		
bgs	V1_c1.5	4	7	emmax_simes	group	200	0.325	5	1	1	0	0.325	0
bgs	V1_c1.5	4	7	emmax_simes	mvn	200	0.06	1	1	1	0	0.06	0
bgs	V1_c1.5	4	7	emmax_simes	spatial	200	9.96	42	1	1	0	9.96	0
bgs	V1_c1.5	4	8	emmax_consensus	group	200	3.075	11	5	1	4	0.615	0.8
bgs	V1_c1.5	4	8	emmax_consensus	mvn	200	0.045	1	5	1	4	0.009	0.8
bgs	V1_c1.5	4	8	emmax_consensus	spatial	200	7.565	40	5	1	4	1.513	0.8
bgs	V1_c1.5	4	8	emmax_simes	group	200	2.375	10	5	1	4	0.475	0.8
bgs	V1_c1.5	4	8	emmax_simes	mvn	200	0.06	2	5	1	4	0.012	0.8
bgs	V1_c1.5	4	8	emmax_simes	spatial	200	6.62	33	5	1	4	1.324	0.8
bgs	V1_c1.5	4	9	emmax_consensus	group	200	0.46	6	2	1	1	0.23	0.5
bgs	V1_c1.5	4	9	emmax_consensus	mvn	200	0.03	1	2	1	1	0.015	0.5
bgs	V1_c1.5	4	9	emmax_consensus	spatial	200	8.375	43	2	1	1	4.1875	0.5
bgs	V1_c1.5	4	9	emmax_simes	group	200	0.385	6	0	0	0		
bgs	V1_c1.5	4	9	emmax_simes	mvn	200	0.03	1	0	0	0		
bgs	V1_c1.5	4	9	emmax_simes	spatial	200	7.465	37	0	0	0		
bgs	V1_c1.5	4	10	emmax_consensus	group	200	0.595	7	0	0	0		
bgs	V1_c1.5	4	10	emmax_consensus	mvn	200	0.04	2	0	0	0		
bgs	V1_c1.5	4	10	emmax_consensus	spatial	200	8.255	43	0	0	0		
bgs	V1_c1.5	4	10	emmax_simes	group	200	0.34	4	0	0	0		
bgs	V1_c1.5	4	10	emmax_simes	mvn	200	0.035	2	0	0	0		
bgs	V1_c1.5	4	10	emmax_simes	spatial	200	6.23	36	0	0	0		
bgs	V1_c1.5	6	1	emmax_consensus	group	200	0.385	4	0	0	0		
bgs	V1_c1.5	6	1	emmax_consensus	mvn	200	0.025	1	0	0	0		
bgs	V1_c1.5	6	1	emmax_consensus	spatial	200	6.275	35	0	0	0		
bgs	V1_c1.5	6	1	emmax_simes	group	200	0.255	4	0	0	0		
bgs	V1_c1.5	6	1	emmax_simes	mvn	200	0.05	3	0	0	0		
bgs	V1_c1.5	6	1	emmax_simes	spatial	200	5.02	32	0	0	0		
bgs	V1_c1.5	6	2	emmax_consensus	group	200	4.1	12	3	1	2	1.36666666666667	0.666666666666667
bgs	V1_c1.5	6	2	emmax_consensus	mvn	200	0.065	3	3	1	2	0.0216666666666667	0.666666666666667
bgs	V1_c1.5	6	2	emmax_consensus	spatial	200	12.025	49	3	1	2	4.00833333333333	0.666666666666667
bgs	V1_c1.5	6	2	emmax_simes	group	200	4.455	18	4	1	3	1.11375	0.75
bgs	V1_c1.5	6	2	emmax_simes	mvn	200	0.08	4	4	1	3	0.02	0.75
bgs	V1_c1.5	6	2	emmax_simes	spatial	200	10.465	44	4	1	3	2.61625	0.75
bgs	V1_c1.5	6	3	emmax_consensus	group	200	0.605	5	1	0	1	0.605	1
bgs	V1_c1.5	6	3	emmax_consensus	mvn	200	0.05	2	1	0	1	0.05	1
bgs	V1_c1.5	6	3	emmax_consensus	spatial	200	7.895	41	1	0	1	7.895	1
bgs	V1_c1.5	6	3	emmax_simes	group	200	0.18	2	0	0	0		
bgs	V1_c1.5	6	3	emmax_simes	mvn	200	0.065	2	0	0	0		
bgs	V1_c1.5	6	3	emmax_simes	spatial	200	6.5	39	0	0	0		
bgs	V1_c1.5	6	4	emmax_consensus	group	200	0.08	2	0	0	0		
bgs	V1_c1.5	6	4	emmax_consensus	mvn	200	0.045	2	0	0	0		
bgs	V1_c1.5	6	4	emmax_consensus	spatial	200	6.085	37	0	0	0		
bgs	V1_c1.5	6	4	emmax_simes	group	200	0.08	2	0	0	0		
bgs	V1_c1.5	6	4	emmax_simes	mvn	200	0.03	3	0	0	0		
bgs	V1_c1.5	6	4	emmax_simes	spatial	200	5.365	34	0	0	0		
bgs	V1_c1.5	6	5	emmax_consensus	group	200	1.09	8	0	0	0		
bgs	V1_c1.5	6	5	emmax_consensus	mvn	200	0.045	2	0	0	0		
bgs	V1_c1.5	6	5	emmax_consensus	spatial	200	12.335	51	0	0	0		
bgs	V1_c1.5	6	5	emmax_simes	group	200	1.39	9	1	0	1	1.39	1
bgs	V1_c1.5	6	5	emmax_simes	mvn	200	0.04	1	1	0	1	0.04	1
bgs	V1_c1.5	6	5	emmax_simes	spatial	200	8.17	44	1	0	1	8.17	1
