analysis,flagged,contain,tag_not_contain,neither,satellites,raw_prec,raw_rec,dedup_regions,dedup_tp,dedup_qtn,dedup_prec,dedup_rec,cell,tag,env,n_qtn,n_clusters
snp_n5,142,4,2,136,1,0.028169014084507,0.2,141,5,6,0.0354609929078014,0.3,V1_c1.5,nobgs,6,20,91998
simes_nosparse,20,1,2,17,0,0.05,0.05,20,3,3,0.15,0.15,V1_c1.5,nobgs,6,20,91998
simes_n2_nosparse,32,1,1,30,0,0.03125,0.05,32,2,2,0.0625,0.1,V1_c1.5,nobgs,6,20,91998
simes_n2,75,2,1,72,0,0.0266666666666667,0.1,75,3,3,0.04,0.15,V1_c1.5,nobgs,6,20,91998
rep,33,1,1,31,0,0.0303030303030303,0.05,33,2,2,0.0606060606060606,0.1,V1_c1.5,nobgs,6,20,91998
simes,65,2,2,61,0,0.0307692307692308,0.1,65,4,4,0.0615384615384615,0.2,V1_c1.5,nobgs,6,20,91998
emlg,57,2,2,53,0,0.0350877192982456,0.1,57,4,4,0.0701754385964912,0.2,V1_c1.5,nobgs,6,20,91998
snp,14,3,0,11,0,0.214285714285714,0.125,14,3,5,0.214285714285714,0.208333333333333,V1_c1.5,nobgs,7,24,90928
snp_n2,12,3,0,9,0,0.25,0.125,12,3,5,0.25,0.208333333333333,V1_c1.5,nobgs,7,24,90928
snp_n5,9,3,0,6,0,0.333333333333333,0.125,9,3,5,0.333333333333333,0.208333333333333,V1_c1.5,nobgs,7,24,90928
simes_nosparse,2,2,0,0,0,1,0.0833333333333333,2,2,4,1,0.166666666666667,V1_c1.5,nobgs,7,24,90928
simes_n2_nosparse,2,2,0,0,0,1,0.0833333333333333,2,2,4,1,0.166666666666667,V1_c1.5,nobgs,7,24,90928
simes_n2,2,2,0,0,0,1,0.0833333333333333,2,2,4,1,0.166666666666667,V1_c1.5,nobgs,7,24,90928
rep,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,nobgs,7,24,90928
simes,2,2,0,0,0,1,0.0833333333333333,2,2,4,1,0.166666666666667,V1_c1.5,nobgs,7,24,90928
emlg,2,1,0,1,0,0.5,0.0416666666666667,2,1,1,0.5,0.0416666666666667,V1_c1.5,nobgs,7,24,90928
snp,52,3,1,48,1,0.0576923076923077,0.136363636363636,51,3,3,0.0588235294117647,0.136363636363636,V1_c1.5,nobgs,8,22,90460
snp_n2,45,3,1,41,1,0.0666666666666667,0.136363636363636,44,3,3,0.0681818181818182,0.136363636363636,V1_c1.5,nobgs,8,22,90460
snp_n5,39,3,1,35,1,0.0769230769230769,0.136363636363636,38,3,3,0.0789473684210526,0.136363636363636,V1_c1.5,nobgs,8,22,90460
simes_nosparse,8,1,0,7,0,0.125,0.0454545454545455,8,1,1,0.125,0.0454545454545455,V1_c1.5,nobgs,8,22,90460
simes_n2_nosparse,5,1,0,4,0,0.2,0.0454545454545455,5,1,1,0.2,0.0454545454545455,V1_c1.5,nobgs,8,22,90460
simes_n2,19,2,1,16,0,0.105263157894737,0.0909090909090909,19,3,3,0.157894736842105,0.136363636363636,V1_c1.5,nobgs,8,22,90460
rep,7,2,0,5,0,0.285714285714286,0.0909090909090909,7,2,2,0.285714285714286,0.0909090909090909,V1_c1.5,nobgs,8,22,90460
simes,14,2,1,11,0,0.142857142857143,0.0909090909090909,14,3,3,0.214285714285714,0.136363636363636,V1_c1.5,nobgs,8,22,90460
emlg,17,1,1,15,0,0.0588235294117647,0.0454545454545455,17,2,2,0.117647058823529,0.0909090909090909,V1_c1.5,nobgs,8,22,90460
snp,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,nobgs,9,25,90358
snp_n2,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,nobgs,9,25,90358
snp_n5,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,nobgs,9,25,90358
simes_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,nobgs,9,25,90358
simes_n2_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,nobgs,9,25,90358
simes_n2,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,nobgs,9,25,90358
rep,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,nobgs,9,25,90358
simes,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,nobgs,9,25,90358
emlg,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,nobgs,9,25,90358
snp,59,4,4,51,3,0.0677966101694915,0.181818181818182,56,5,7,0.0892857142857143,0.318181818181818,V1_c1.5,nobgs,10,22,91302
snp_n2,58,5,4,49,4,0.0862068965517242,0.227272727272727,54,5,7,0.0925925925925926,0.318181818181818,V1_c1.5,nobgs,10,22,91302
snp_n5,68,5,4,59,4,0.0735294117647059,0.227272727272727,64,5,7,0.078125,0.318181818181818,V1_c1.5,nobgs,10,22,91302
simes_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,nobgs,10,22,91302
simes_n2_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,nobgs,10,22,91302
simes_n2,7,3,1,3,1,0.428571428571429,0.136363636363636,6,3,4,0.5,0.181818181818182,V1_c1.5,nobgs,10,22,91302
rep,3,2,1,0,1,0.666666666666667,0.0909090909090909,2,2,3,1,0.136363636363636,V1_c1.5,nobgs,10,22,91302
simes,7,3,1,3,1,0.428571428571429,0.136363636363636,6,3,4,0.5,0.181818181818182,V1_c1.5,nobgs,10,22,91302
emlg,12,3,2,7,1,0.25,0.136363636363636,11,4,6,0.363636363636364,0.272727272727273,V1_c1.5,nobgs,10,22,91302
snp,7,2,0,5,0,0.285714285714286,0.0952380952380952,7,2,3,0.285714285714286,0.142857142857143,V1_c1.5,bgs,1,21,76254
snp_n2,9,2,0,7,0,0.222222222222222,0.0952380952380952,9,2,3,0.222222222222222,0.142857142857143,V1_c1.5,bgs,1,21,76254
snp_n5,6,2,0,4,0,0.333333333333333,0.0952380952380952,6,2,3,0.333333333333333,0.142857142857143,V1_c1.5,bgs,1,21,76254
simes_nosparse,2,0,0,2,0,0,0,2,0,0,0,0,V1_c1.5,bgs,1,21,76254
simes_n2_nosparse,2,0,0,2,0,0,0,2,0,0,0,0,V1_c1.5,bgs,1,21,76254
simes_n2,2,0,0,2,0,0,0,2,0,0,0,0,V1_c1.5,bgs,1,21,76254
rep,2,0,0,2,0,0,0,2,0,0,0,0,V1_c1.5,bgs,1,21,76254
simes,2,0,0,2,0,0,0,2,0,0,0,0,V1_c1.5,bgs,1,21,76254
emlg,3,0,0,3,0,0,0,3,0,0,0,0,V1_c1.5,bgs,1,21,76254
snp,106,7,5,94,3,0.0660377358490566,0.291666666666667,103,9,10,0.087378640776699,0.416666666666667,V1_c1.5,bgs,2,24,76238
snp_n2,104,7,4,93,3,0.0673076923076923,0.291666666666667,101,8,9,0.0792079207920792,0.375,V1_c1.5,bgs,2,24,76238
snp_n5,104,8,5,91,3,0.0769230769230769,0.333333333333333,101,10,11,0.099009900990099,0.458333333333333,V1_c1.5,bgs,2,24,76238
simes_nosparse,3,1,0,2,0,0.333333333333333,0.0416666666666667,3,1,1,0.333333333333333,0.0416666666666667,V1_c1.5,bgs,2,24,76238
simes_n2_nosparse,4,1,0,3,0,0.25,0.0416666666666667,4,1,1,0.25,0.0416666666666667,V1_c1.5,bgs,2,24,76238
simes_n2,30,3,1,26,1,0.1,0.125,29,3,3,0.103448275862069,0.125,V1_c1.5,bgs,2,24,76238
rep,5,1,0,4,0,0.2,0.0416666666666667,5,1,1,0.2,0.0416666666666667,V1_c1.5,bgs,2,24,76238
simes,21,2,1,18,0,0.0952380952380952,0.0833333333333333,21,3,3,0.142857142857143,0.125,V1_c1.5,bgs,2,24,76238
emlg,47,3,1,43,0,0.0638297872340426,0.125,47,4,4,0.0851063829787234,0.166666666666667,V1_c1.5,bgs,2,24,76238
snp,1,1,0,0,0,1,0.0384615384615385,1,1,1,1,0.0384615384615385,V1_c1.5,bgs,3,26,75866
snp_n2,3,1,0,2,0,0.333333333333333,0.0384615384615385,3,1,1,0.333333333333333,0.0384615384615385,V1_c1.5,bgs,3,26,75866
snp_n5,5,1,0,4,0,0.2,0.0384615384615385,5,1,1,0.2,0.0384615384615385,V1_c1.5,bgs,3,26,75866
simes_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,3,26,75866
simes_n2_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,3,26,75866
simes_n2,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,3,26,75866
rep,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,3,26,75866
simes,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,3,26,75866
emlg,3,0,0,3,0,0,0,3,0,0,0,0,V1_c1.5,bgs,3,26,75866
snp,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,4,22,77260
snp_n2,1,1,0,0,0,1,0.0454545454545455,1,1,1,1,0.0454545454545455,V1_c1.5,bgs,4,22,77260
snp_n5,2,2,0,0,0,1,0.0909090909090909,2,2,2,1,0.0909090909090909,V1_c1.5,bgs,4,22,77260
simes_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,4,22,77260
simes_n2_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,4,22,77260
simes_n2,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,4,22,77260
rep,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,4,22,77260
simes,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,4,22,77260
emlg,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,4,22,77260
snp,5,0,0,5,0,0,0,5,0,0,0,0,V1_c1.5,bgs,5,21,75723
snp_n2,5,0,0,5,0,0,0,5,0,0,0,0,V1_c1.5,bgs,5,21,75723
snp_n5,8,1,0,7,0,0.125,0.0476190476190476,8,1,1,0.125,0.0476190476190476,V1_c1.5,bgs,5,21,75723
simes_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,5,21,75723
simes_n2_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,5,21,75723
simes_n2,1,0,0,1,0,0,0,1,0,0,0,0,V1_c1.5,bgs,5,21,75723
rep,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,5,21,75723
simes,2,0,0,2,0,0,0,2,0,0,0,0,V1_c1.5,bgs,5,21,75723
emlg,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,5,21,75723
snp,119,3,5,111,1,0.0252100840336134,0.157894736842105,118,7,8,0.0593220338983051,0.421052631578947,V1_c1.5,bgs,6,19,76175
snp_n2,117,3,4,110,1,0.0256410256410256,0.157894736842105,116,6,7,0.0517241379310345,0.368421052631579,V1_c1.5,bgs,6,19,76175
snp_n5,98,4,4,90,1,0.0408163265306122,0.210526315789474,97,7,8,0.0721649484536082,0.421052631578947,V1_c1.5,bgs,6,19,76175
simes_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,6,19,76175
simes_n2_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,6,19,76175
simes_n2,34,2,4,28,1,0.0588235294117647,0.105263157894737,33,5,6,0.151515151515152,0.315789473684211,V1_c1.5,bgs,6,19,76175
rep,8,1,0,7,0,0.125,0.0526315789473684,8,1,1,0.125,0.0526315789473684,V1_c1.5,bgs,6,19,76175
simes,25,2,3,20,1,0.08,0.105263157894737,24,4,5,0.166666666666667,0.263157894736842,V1_c1.5,bgs,6,19,76175
emlg,24,0,1,23,0,0,0,24,1,2,0.0416666666666667,0.105263157894737,V1_c1.5,bgs,6,19,76175
snp,12,2,0,10,0,0.166666666666667,0.0909090909090909,12,2,3,0.166666666666667,0.136363636363636,V1_c1.5,bgs,7,22,75818
snp_n2,21,3,0,18,0,0.142857142857143,0.136363636363636,21,3,4,0.142857142857143,0.181818181818182,V1_c1.5,bgs,7,22,75818
snp_n5,27,4,0,23,0,0.148148148148148,0.181818181818182,27,4,5,0.148148148148148,0.227272727272727,V1_c1.5,bgs,7,22,75818
simes_nosparse,1,1,0,0,0,1,0.0454545454545455,1,1,1,1,0.0454545454545455,V1_c1.5,bgs,7,22,75818
simes_n2_nosparse,2,1,0,1,0,0.5,0.0454545454545455,2,1,1,0.5,0.0454545454545455,V1_c1.5,bgs,7,22,75818
simes_n2,4,1,0,3,0,0.25,0.0454545454545455,4,1,1,0.25,0.0454545454545455,V1_c1.5,bgs,7,22,75818
rep,1,0,0,1,0,0,0,1,0,0,0,0,V1_c1.5,bgs,7,22,75818
simes,2,1,0,1,0,0.5,0.0454545454545455,2,1,1,0.5,0.0454545454545455,V1_c1.5,bgs,7,22,75818
emlg,5,1,0,4,0,0.2,0.0454545454545455,5,1,1,0.2,0.0454545454545455,V1_c1.5,bgs,7,22,75818
snp,93,7,4,82,4,0.0752688172043011,0.333333333333333,89,7,7,0.0786516853932584,0.333333333333333,V1_c1.5,bgs,8,21,76555
snp_n2,89,7,4,78,4,0.0786516853932584,0.333333333333333,85,7,7,0.0823529411764706,0.333333333333333,V1_c1.5,bgs,8,21,76555
snp_n5,90,7,5,78,5,0.0777777777777778,0.333333333333333,85,7,7,0.0823529411764706,0.333333333333333,V1_c1.5,bgs,8,21,76555
simes_nosparse,3,0,0,3,0,0,0,3,0,0,0,0,V1_c1.5,bgs,8,21,76555
simes_n2_nosparse,9,0,0,9,0,0,0,9,0,0,0,0,V1_c1.5,bgs,8,21,76555
simes_n2,26,5,0,21,0,0.192307692307692,0.238095238095238,26,5,5,0.192307692307692,0.238095238095238,V1_c1.5,bgs,8,21,76555
rep,3,2,0,1,0,0.666666666666667,0.0952380952380952,3,2,2,0.666666666666667,0.0952380952380952,V1_c1.5,bgs,8,21,76555
simes,21,5,0,16,0,0.238095238095238,0.238095238095238,21,5,5,0.238095238095238,0.238095238095238,V1_c1.5,bgs,8,21,76555
emlg,25,5,0,20,0,0.2,0.238095238095238,25,5,5,0.2,0.238095238095238,V1_c1.5,bgs,8,21,76555
snp,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,9,28,75852
snp_n2,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,9,28,75852
snp_n5,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,9,28,75852
simes_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,9,28,75852
simes_n2_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,9,28,75852
simes_n2,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,9,28,75852
rep,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,9,28,75852
simes,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,9,28,75852
emlg,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,9,28,75852
snp,33,3,0,30,0,0.0909090909090909,0.166666666666667,33,3,3,0.0909090909090909,0.166666666666667,V1_c1.5,bgs,10,18,77195
snp_n2,34,3,0,31,0,0.0882352941176471,0.166666666666667,34,3,3,0.0882352941176471,0.166666666666667,V1_c1.5,bgs,10,18,77195
snp_n5,40,3,1,36,0,0.075,0.166666666666667,40,4,4,0.1,0.222222222222222,V1_c1.5,bgs,10,18,77195
simes_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V1_c1.5,bgs,10,18,77195
simes_n2_nosparse,1,0,0,1,0,0,0,1,0,0,0,0,V1_c1.5,bgs,10,18,77195
simes_n2,6,3,0,3,0,0.5,0.166666666666667,6,3,3,0.5,0.166666666666667,V1_c1.5,bgs,10,18,77195
rep,2,0,0,2,0,0,0,2,0,0,0,0,V1_c1.5,bgs,10,18,77195
simes,3,2,0,1,0,0.666666666666667,0.111111111111111,3,2,2,0.666666666666667,0.111111111111111,V1_c1.5,bgs,10,18,77195
emlg,4,1,0,3,0,0.25,0.0555555555555556,4,1,1,0.25,0.0555555555555556,V1_c1.5,bgs,10,18,77195
snp,29,5,2,22,2,0.172413793103448,0.5,27,5,5,0.185185185185185,0.5,V2_c1,nobgs,1,10,104374
snp_n2,26,5,3,18,3,0.192307692307692,0.5,23,5,5,0.217391304347826,0.5,V2_c1,nobgs,1,10,104374
snp_n5,24,4,4,16,3,0.166666666666667,0.4,21,5,5,0.238095238095238,0.5,V2_c1,nobgs,1,10,104374
simes_nosparse,2,1,0,1,0,0.5,0.1,2,1,1,0.5,0.1,V2_c1,nobgs,1,10,104374
simes_n2_nosparse,1,1,0,0,0,1,0.1,1,1,1,1,0.1,V2_c1,nobgs,1,10,104374
simes_n2,1,1,0,0,0,1,0.1,1,1,1,1,0.1,V2_c1,nobgs,1,10,104374
rep,3,2,0,1,0,0.666666666666667,0.2,3,2,2,0.666666666666667,0.2,V2_c1,nobgs,1,10,104374
simes,2,1,0,1,0,0.5,0.1,2,1,1,0.5,0.1,V2_c1,nobgs,1,10,104374
emlg,2,1,0,1,0,0.5,0.1,2,1,1,0.5,0.1,V2_c1,nobgs,1,10,104374
snp,51,4,4,43,3,0.0784313725490196,0.363636363636364,48,5,5,0.104166666666667,0.454545454545455,V2_c1,nobgs,2,11,104416
snp_n2,43,4,4,35,3,0.0930232558139535,0.363636363636364,40,5,5,0.125,0.454545454545455,V2_c1,nobgs,2,11,104416
snp_n5,31,3,3,25,2,0.0967741935483871,0.272727272727273,29,4,4,0.137931034482759,0.363636363636364,V2_c1,nobgs,2,11,104416
simes_nosparse,13,3,0,10,0,0.230769230769231,0.272727272727273,13,3,3,0.230769230769231,0.272727272727273,V2_c1,nobgs,2,11,104416
simes_n2_nosparse,7,3,0,4,0,0.428571428571429,0.272727272727273,7,3,3,0.428571428571429,0.272727272727273,V2_c1,nobgs,2,11,104416
simes_n2,8,3,0,5,0,0.375,0.272727272727273,8,3,3,0.375,0.272727272727273,V2_c1,nobgs,2,11,104416
rep,13,2,0,11,0,0.153846153846154,0.181818181818182,13,2,2,0.153846153846154,0.181818181818182,V2_c1,nobgs,2,11,104416
simes,17,3,0,14,0,0.176470588235294,0.272727272727273,17,3,3,0.176470588235294,0.272727272727273,V2_c1,nobgs,2,11,104416
emlg,18,3,0,15,0,0.166666666666667,0.272727272727273,18,3,3,0.166666666666667,0.272727272727273,V2_c1,nobgs,2,11,104416
snp,64,11,9,44,9,0.171875,0.6875,55,11,11,0.2,0.6875,V2_c1,nobgs,3,16,103512
snp_n2,57,10,8,39,8,0.175438596491228,0.625,49,10,10,0.204081632653061,0.625,V2_c1,nobgs,3,16,103512
snp_n5,42,9,7,26,6,0.214285714285714,0.5625,36,10,10,0.277777777777778,0.625,V2_c1,nobgs,3,16,103512
simes_nosparse,13,6,3,4,3,0.461538461538462,0.375,10,6,6,0.6,0.375,V2_c1,nobgs,3,16,103512
simes_n2_nosparse,13,6,3,4,3,0.461538461538462,0.375,10,6,6,0.6,0.375,V2_c1,nobgs,3,16,103512
simes_n2,17,6,3,8,3,0.352941176470588,0.375,14,6,6,0.428571428571429,0.375,V2_c1,nobgs,3,16,103512
rep,8,4,1,3,1,0.5,0.25,7,4,4,0.571428571428571,0.25,V2_c1,nobgs,3,16,103512
simes,16,6,3,7,3,0.375,0.375,13,6,6,0.461538461538462,0.375,V2_c1,nobgs,3,16,103512
emlg,16,6,2,8,2,0.375,0.375,14,6,6,0.428571428571429,0.375,V2_c1,nobgs,3,16,103512
snp,28,7,5,16,5,0.25,0.7,23,7,7,0.304347826086957,0.7,V2_c1,nobgs,4,10,105523
snp_n2,30,7,7,16,7,0.233333333333333,0.7,23,7,7,0.304347826086957,0.7,V2_c1,nobgs,4,10,105523
snp_n5,15,6,2,7,1,0.4,0.6,14,7,7,0.5,0.7,V2_c1,nobgs,4,10,105523
simes_nosparse,5,4,0,1,0,0.8,0.4,5,4,4,0.8,0.4,V2_c1,nobgs,4,10,105523
simes_n2_nosparse,8,4,1,3,0,0.5,0.4,8,5,5,0.625,0.5,V2_c1,nobgs,4,10,105523
simes_n2,10,5,2,3,2,0.5,0.5,8,5,5,0.625,0.5,V2_c1,nobgs,4,10,105523
rep,5,4,0,1,0,0.8,0.4,5,4,4,0.8,0.4,V2_c1,nobgs,4,10,105523
simes,7,5,1,1,1,0.714285714285714,0.5,6,5,5,0.833333333333333,0.5,V2_c1,nobgs,4,10,105523
emlg,6,4,1,1,1,0.666666666666667,0.4,5,4,4,0.8,0.4,V2_c1,nobgs,4,10,105523
snp,23,6,4,13,4,0.260869565217391,0.428571428571429,19,6,6,0.315789473684211,0.428571428571429,V2_c1,nobgs,5,14,104714
snp_n2,25,6,4,15,4,0.24,0.428571428571429,21,6,6,0.285714285714286,0.428571428571429,V2_c1,nobgs,5,14,104714
snp_n5,18,6,2,10,2,0.333333333333333,0.428571428571429,16,6,6,0.375,0.428571428571429,V2_c1,nobgs,5,14,104714
simes_nosparse,2,1,1,0,1,0.5,0.0714285714285714,1,1,1,1,0.0714285714285714,V2_c1,nobgs,5,14,104714
simes_n2_nosparse,2,1,1,0,1,0.5,0.0714285714285714,1,1,1,1,0.0714285714285714,V2_c1,nobgs,5,14,104714
simes_n2,2,1,1,0,1,0.5,0.0714285714285714,1,1,1,1,0.0714285714285714,V2_c1,nobgs,5,14,104714
rep,1,0,1,0,0,0,0,1,1,1,1,0.0714285714285714,V2_c1,nobgs,5,14,104714
simes,2,1,1,0,1,0.5,0.0714285714285714,1,1,1,1,0.0714285714285714,V2_c1,nobgs,5,14,104714
emlg,5,3,2,0,2,0.6,0.214285714285714,3,3,3,1,0.214285714285714,V2_c1,nobgs,5,14,104714
snp,94,5,3,86,3,0.0531914893617021,0.454545454545455,91,5,5,0.054945054945055,0.454545454545455,V2_c1,nobgs,6,11,105361
snp_n2,80,5,4,71,3,0.0625,0.454545454545455,77,6,6,0.0779220779220779,0.545454545454545,V2_c1,nobgs,6,11,105361
snp_n5,42,4,3,35,2,0.0952380952380952,0.363636363636364,40,5,5,0.125,0.454545454545455,V2_c1,nobgs,6,11,105361
simes_nosparse,21,4,0,17,0,0.19047619047619,0.363636363636364,21,4,4,0.19047619047619,0.363636363636364,V2_c1,nobgs,6,11,105361
simes_n2_nosparse,15,4,0,11,0,0.266666666666667,0.363636363636364,15,4,4,0.266666666666667,0.363636363636364,V2_c1,nobgs,6,11,105361
simes_n2,22,4,0,18,0,0.181818181818182,0.363636363636364,22,4,4,0.181818181818182,0.363636363636364,V2_c1,nobgs,6,11,105361
rep,20,3,0,17,0,0.15,0.272727272727273,20,3,3,0.15,0.272727272727273,V2_c1,nobgs,6,11,105361
simes,25,4,0,21,0,0.16,0.363636363636364,25,4,4,0.16,0.363636363636364,V2_c1,nobgs,6,11,105361
emlg,26,4,0,22,0,0.153846153846154,0.363636363636364,26,4,4,0.153846153846154,0.363636363636364,V2_c1,nobgs,6,11,105361
snp,2,1,0,1,0,0.5,0.0666666666666667,2,1,1,0.5,0.0666666666666667,V2_c1,nobgs,7,15,103638
snp_n2,2,1,0,1,0,0.5,0.0666666666666667,2,1,1,0.5,0.0666666666666667,V2_c1,nobgs,7,15,103638
snp_n5,25,6,4,15,4,0.24,0.4,21,6,6,0.285714285714286,0.4,V2_c1,nobgs,7,15,103638
simes_nosparse,1,1,0,0,0,1,0.0666666666666667,1,1,1,1,0.0666666666666667,V2_c1,nobgs,7,15,103638
simes_n2_nosparse,3,1,0,2,0,0.333333333333333,0.0666666666666667,3,1,1,0.333333333333333,0.0666666666666667,V2_c1,nobgs,7,15,103638
simes_n2,2,1,0,1,0,0.5,0.0666666666666667,2,1,1,0.5,0.0666666666666667,V2_c1,nobgs,7,15,103638
rep,2,1,0,1,0,0.5,0.0666666666666667,2,1,1,0.5,0.0666666666666667,V2_c1,nobgs,7,15,103638
simes,1,1,0,0,0,1,0.0666666666666667,1,1,1,1,0.0666666666666667,V2_c1,nobgs,7,15,103638
emlg,2,1,0,1,0,0.5,0.0666666666666667,2,1,1,0.5,0.0666666666666667,V2_c1,nobgs,7,15,103638
snp,51,5,0,46,0,0.0980392156862745,0.3125,51,5,5,0.0980392156862745,0.3125,V2_c1,nobgs,8,16,104276
snp_n2,47,6,0,41,0,0.127659574468085,0.375,47,6,6,0.127659574468085,0.375,V2_c1,nobgs,8,16,104276
snp_n5,31,6,1,24,1,0.193548387096774,0.375,30,6,6,0.2,0.375,V2_c1,nobgs,8,16,104276
simes_nosparse,8,3,0,5,0,0.375,0.1875,8,3,3,0.375,0.1875,V2_c1,nobgs,8,16,104276
simes_n2_nosparse,7,3,0,4,0,0.428571428571429,0.1875,7,3,3,0.428571428571429,0.1875,V2_c1,nobgs,8,16,104276
simes_n2,7,3,0,4,0,0.428571428571429,0.1875,7,3,3,0.428571428571429,0.1875,V2_c1,nobgs,8,16,104276
rep,5,3,0,2,0,0.6,0.1875,5,3,3,0.6,0.1875,V2_c1,nobgs,8,16,104276
simes,4,2,0,2,0,0.5,0.125,4,2,2,0.5,0.125,V2_c1,nobgs,8,16,104276
emlg,7,3,0,4,0,0.428571428571429,0.1875,7,3,3,0.428571428571429,0.1875,V2_c1,nobgs,8,16,104276
snp,0,0,0,0,0,,0,0,0,0,0,0,V2_c1,nobgs,9,17,105156
snp_n2,0,0,0,0,0,,0,0,0,0,0,0,V2_c1,nobgs,9,17,105156
snp_n5,0,0,0,0,0,,0,0,0,0,0,0,V2_c1,nobgs,9,17,105156
simes_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V2_c1,nobgs,9,17,105156
simes_n2_nosparse,0,0,0,0,0,,0,0,0,0,0,0,V2_c1,nobgs,9,17,105156
simes_n2,0,0,0,0,0,,0,0,0,0,0,0,V2_c1,nobgs,9,17,105156
rep,0,0,0,0,0,,0,0,0,0,0,0,V2_c1,nobgs,9,17,105156
simes,0,0,0,0,0,,0,0,0,0,0,0,V2_c1,nobgs,9,17,105156
emlg,0,0,0,0,0,,0,0,0,0,0,0,V2_c1,nobgs,9,17,105156
snp,75,7,5,63,5,0.0933333333333333,0.538461538461538,70,7,7,0.1,0.538461538461538,V2_c1,nobgs,10,13,105148
snp_n2,68,6,5,57,5,0.0882352941176471,0.461538461538462,63,6,6,0.0952380952380952,0.461538461538462,V2_c1,nobgs,10,13,105148
snp_n5,42,4,4,34,4,0.0952380952380952,0.307692307692308,38,4,4,0.105263157894737,0.307692307692308,V2_c1,nobgs,10,13,105148
simes_nosparse,7,1,0,6,0,0.142857142857143,0.0769230769230769,7,1,1,0.142857142857143,0.0769230769230769,V2_c1,nobgs,10,13,105148
simes_n2_nosparse,9,2,0,7,0,0.222222222222222,0.153846153846154,9,2,2,0.222222222222222,0.153846153846154,V2_c1,nobgs,10,13,105148
simes_n2,14,3,0,11,0,0.214285714285714,0.230769230769231,14,3,3,0.214285714285714,0.230769230769231,V2_c1,nobgs,10,13,105148
rep,5,0,0,5,0,0,0,5,0,0,0,0,V2_c1,nobgs,10,13,105148
simes,8,1,0,7,0,0.125,0.0769230769230769,8,1,1,0.125,0.0769230769230769,V2_c1,nobgs,10,13,105148
emlg,6,0,0,6,0,0,0,6,0,0,0,0,V2_c1,nobgs,10,13,105148
snp,11,4,1,6,1,0.363636363636364,0.333333333333333,10,4,4,0.4,0.333333333333333,V2_c1,bgs,1,12,87767
snp_n2,8,3,1,4,1,0.375,0.25,7,3,3,0.428571428571429,0.25,V2_c1,bgs,1,12,87767
snp_n5,4,3,1,0,1,0.75,0.25,3,3,3,1,0.25,V2_c1,bgs,1,12,87767
simes_nosparse,5,2,1,2,1,0.4,0.166666666666667,4,2,2,0.5,0.166666666666667,V2_c1,bgs,1,12,87767
