analysis,flagged,contain,tag_not_contain,neither,satellites,raw_prec,raw_rec,dedup_regions,dedup_tp,dedup_qtn,dedup_prec,dedup_rec,cell,tag,env,n_qtn,n_clusters
snp,58,14,9,35,9,0.241379310344828,0.736842105263158,49,14,14,0.285714285714286,0.736842105263158,V0.5_c1,nobgs,1,19,99835
snp_n2,56,15,9,32,9,0.267857142857143,0.789473684210526,47,15,15,0.319148936170213,0.789473684210526,V0.5_c1,nobgs,1,19,99835
snp_n5,52,15,8,29,8,0.288461538461538,0.789473684210526,44,15,15,0.340909090909091,0.789473684210526,V0.5_c1,nobgs,1,19,99835
simes_only_sparse,8,2,1,5,0,0.25,0.105263157894737,8,3,3,0.375,0.157894736842105,V0.5_c1,nobgs,1,19,99835
simes_only_longdense,13,8,1,4,0,0.615384615384615,0.421052631578947,13,9,9,0.692307692307692,0.473684210526316,V0.5_c1,nobgs,1,19,99835
simes_nosparse,17,9,2,6,2,0.529411764705882,0.473684210526316,15,9,9,0.6,0.473684210526316,V0.5_c1,nobgs,1,19,99835
simes_n2_nosparse,16,9,2,5,2,0.5625,0.473684210526316,14,9,9,0.642857142857143,0.473684210526316,V0.5_c1,nobgs,1,19,99835
simes_n2,21,11,3,7,3,0.523809523809524,0.578947368421053,18,11,11,0.611111111111111,0.578947368421053,V0.5_c1,nobgs,1,19,99835
rep,14,5,2,7,2,0.357142857142857,0.263157894736842,12,5,5,0.416666666666667,0.263157894736842,V0.5_c1,nobgs,1,19,99835
simes,21,10,3,8,3,0.476190476190476,0.526315789473684,18,10,10,0.555555555555556,0.526315789473684,V0.5_c1,nobgs,1,19,99835
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,nobgs,1,19,99835
snp,105,13,24,68,23,0.123809523809524,0.68421052631579,82,14,15,0.170731707317073,0.789473684210526,V0.5_c1,nobgs,2,19,101569
snp_n2,97,13,21,63,20,0.134020618556701,0.68421052631579,77,14,15,0.181818181818182,0.789473684210526,V0.5_c1,nobgs,2,19,101569
snp_n5,62,13,12,37,11,0.209677419354839,0.68421052631579,51,14,15,0.274509803921569,0.789473684210526,V0.5_c1,nobgs,2,19,101569
simes_only_sparse,7,1,2,4,1,0.142857142857143,0.0526315789473684,6,2,3,0.333333333333333,0.157894736842105,V0.5_c1,nobgs,2,19,101569
simes_only_longdense,10,5,2,3,1,0.5,0.263157894736842,9,6,7,0.666666666666667,0.368421052631579,V0.5_c1,nobgs,2,19,101569
simes_nosparse,39,10,11,18,9,0.256410256410256,0.526315789473684,30,12,13,0.4,0.68421052631579,V0.5_c1,nobgs,2,19,101569
simes_n2_nosparse,42,10,13,19,11,0.238095238095238,0.526315789473684,31,12,13,0.387096774193548,0.68421052631579,V0.5_c1,nobgs,2,19,101569
simes_n2,46,11,15,20,14,0.239130434782609,0.578947368421053,32,12,13,0.375,0.68421052631579,V0.5_c1,nobgs,2,19,101569
rep,34,10,11,13,10,0.294117647058824,0.526315789473684,24,11,11,0.458333333333333,0.578947368421053,V0.5_c1,nobgs,2,19,101569
simes,42,11,13,18,12,0.261904761904762,0.578947368421053,30,12,13,0.4,0.68421052631579,V0.5_c1,nobgs,2,19,101569
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,nobgs,2,19,101569
snp,87,14,15,58,14,0.160919540229885,0.666666666666667,73,15,15,0.205479452054795,0.714285714285714,V0.5_c1,nobgs,3,21,99787
snp_n2,81,14,13,54,12,0.17283950617284,0.666666666666667,69,15,15,0.217391304347826,0.714285714285714,V0.5_c1,nobgs,3,21,99787
snp_n5,64,13,11,40,9,0.203125,0.619047619047619,55,15,15,0.272727272727273,0.714285714285714,V0.5_c1,nobgs,3,21,99787
simes_only_sparse,3,0,2,1,0,0,0,3,2,2,0.666666666666667,0.0952380952380952,V0.5_c1,nobgs,3,21,99787
simes_only_longdense,16,10,1,5,1,0.625,0.476190476190476,15,10,10,0.666666666666667,0.476190476190476,V0.5_c1,nobgs,3,21,99787
simes_nosparse,24,12,3,9,3,0.5,0.571428571428571,21,12,12,0.571428571428571,0.571428571428571,V0.5_c1,nobgs,3,21,99787
simes_n2_nosparse,21,13,0,8,0,0.619047619047619,0.619047619047619,21,13,13,0.619047619047619,0.619047619047619,V0.5_c1,nobgs,3,21,99787
simes_n2,23,13,2,8,2,0.565217391304348,0.619047619047619,21,13,13,0.619047619047619,0.619047619047619,V0.5_c1,nobgs,3,21,99787
rep,22,9,5,8,5,0.409090909090909,0.428571428571429,17,9,9,0.529411764705882,0.428571428571429,V0.5_c1,nobgs,3,21,99787
simes,27,13,5,9,5,0.481481481481482,0.619047619047619,22,13,13,0.590909090909091,0.619047619047619,V0.5_c1,nobgs,3,21,99787
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,nobgs,3,21,99787
snp,78,14,25,39,24,0.17948717948718,0.736842105263158,54,15,15,0.277777777777778,0.789473684210526,V0.5_c1,nobgs,4,19,101870
snp_n2,76,14,24,38,23,0.184210526315789,0.736842105263158,53,15,15,0.283018867924528,0.789473684210526,V0.5_c1,nobgs,4,19,101870
snp_n5,56,14,16,26,14,0.25,0.736842105263158,42,16,16,0.380952380952381,0.842105263157895,V0.5_c1,nobgs,4,19,101870
simes_only_sparse,6,4,0,2,0,0.666666666666667,0.210526315789474,6,4,5,0.666666666666667,0.263157894736842,V0.5_c1,nobgs,4,19,101870
simes_only_longdense,17,5,6,6,3,0.294117647058824,0.263157894736842,14,8,8,0.571428571428571,0.421052631578947,V0.5_c1,nobgs,4,19,101870
simes_nosparse,17,6,9,2,7,0.352941176470588,0.315789473684211,10,8,8,0.8,0.421052631578947,V0.5_c1,nobgs,4,19,101870
simes_n2_nosparse,16,7,8,1,6,0.4375,0.368421052631579,10,9,9,0.9,0.473684210526316,V0.5_c1,nobgs,4,19,101870
simes_n2,25,12,10,3,9,0.48,0.631578947368421,16,13,13,0.8125,0.68421052631579,V0.5_c1,nobgs,4,19,101870
rep,21,9,8,4,6,0.428571428571429,0.473684210526316,15,11,12,0.733333333333333,0.631578947368421,V0.5_c1,nobgs,4,19,101870
simes,23,11,9,3,8,0.478260869565217,0.578947368421053,15,12,12,0.8,0.631578947368421,V0.5_c1,nobgs,4,19,101870
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,nobgs,4,19,101870
snp,25,8,4,13,3,0.32,0.5,22,9,9,0.409090909090909,0.5625,V0.5_c1,nobgs,5,16,99328
snp_n2,22,8,4,10,4,0.363636363636364,0.5,18,8,8,0.444444444444444,0.5,V0.5_c1,nobgs,5,16,99328
snp_n5,19,7,1,11,1,0.368421052631579,0.4375,18,7,7,0.388888888888889,0.4375,V0.5_c1,nobgs,5,16,99328
simes_only_sparse,2,1,0,1,0,0.5,0.0625,2,1,1,0.5,0.0625,V0.5_c1,nobgs,5,16,99328
simes_only_longdense,6,4,0,2,0,0.666666666666667,0.25,6,4,4,0.666666666666667,0.25,V0.5_c1,nobgs,5,16,99328
simes_nosparse,9,6,2,1,1,0.666666666666667,0.375,8,7,7,0.875,0.4375,V0.5_c1,nobgs,5,16,99328
simes_n2_nosparse,9,6,2,1,2,0.666666666666667,0.375,7,6,6,0.857142857142857,0.375,V0.5_c1,nobgs,5,16,99328
simes_n2,11,7,2,2,2,0.636363636363636,0.4375,9,7,7,0.777777777777778,0.4375,V0.5_c1,nobgs,5,16,99328
rep,7,4,2,1,1,0.571428571428571,0.25,6,5,5,0.833333333333333,0.3125,V0.5_c1,nobgs,5,16,99328
simes,11,7,2,2,1,0.636363636363636,0.4375,10,8,8,0.8,0.5,V0.5_c1,nobgs,5,16,99328
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,nobgs,5,16,99328
snp,174,7,6,161,6,0.0402298850574713,0.466666666666667,168,7,8,0.0416666666666667,0.533333333333333,V0.5_c1,nobgs,6,15,102214
snp_n2,155,8,6,141,5,0.0516129032258065,0.533333333333333,150,9,10,0.06,0.666666666666667,V0.5_c1,nobgs,6,15,102214
snp_n5,103,8,3,92,3,0.0776699029126214,0.533333333333333,100,8,9,0.08,0.6,V0.5_c1,nobgs,6,15,102214
simes_only_sparse,15,0,0,15,0,0,0,15,0,0,0,0,V0.5_c1,nobgs,6,15,102214
simes_only_longdense,16,5,0,11,0,0.3125,0.333333333333333,16,5,6,0.3125,0.4,V0.5_c1,nobgs,6,15,102214
simes_nosparse,24,5,1,18,1,0.208333333333333,0.333333333333333,23,5,6,0.217391304347826,0.4,V0.5_c1,nobgs,6,15,102214
simes_n2_nosparse,34,6,1,27,1,0.176470588235294,0.4,33,6,7,0.181818181818182,0.466666666666667,V0.5_c1,nobgs,6,15,102214
simes_n2,39,6,1,32,1,0.153846153846154,0.4,38,6,7,0.157894736842105,0.466666666666667,V0.5_c1,nobgs,6,15,102214
rep,25,4,1,20,1,0.16,0.266666666666667,24,4,5,0.166666666666667,0.333333333333333,V0.5_c1,nobgs,6,15,102214
simes,28,5,1,22,1,0.178571428571429,0.333333333333333,27,5,6,0.185185185185185,0.4,V0.5_c1,nobgs,6,15,102214
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,nobgs,6,15,102214
snp,72,10,6,56,6,0.138888888888889,0.625,66,10,10,0.151515151515152,0.625,V0.5_c1,nobgs,7,16,97081
snp_n2,63,10,6,47,6,0.158730158730159,0.625,57,10,10,0.175438596491228,0.625,V0.5_c1,nobgs,7,16,97081
snp_n5,51,10,6,35,6,0.196078431372549,0.625,45,10,10,0.222222222222222,0.625,V0.5_c1,nobgs,7,16,97081
simes_only_sparse,6,1,1,4,0,0.166666666666667,0.0625,6,2,2,0.333333333333333,0.125,V0.5_c1,nobgs,7,16,97081
simes_only_longdense,10,8,0,2,0,0.8,0.5,10,8,8,0.8,0.5,V0.5_c1,nobgs,7,16,97081
simes_nosparse,17,6,1,10,1,0.352941176470588,0.375,16,6,6,0.375,0.375,V0.5_c1,nobgs,7,16,97081
simes_n2_nosparse,16,6,1,9,1,0.375,0.375,15,6,6,0.4,0.375,V0.5_c1,nobgs,7,16,97081
simes_n2,20,7,2,11,2,0.35,0.4375,18,7,7,0.388888888888889,0.4375,V0.5_c1,nobgs,7,16,97081
rep,17,6,1,10,0,0.352941176470588,0.375,17,7,7,0.411764705882353,0.4375,V0.5_c1,nobgs,7,16,97081
simes,20,7,2,11,2,0.35,0.4375,18,7,7,0.388888888888889,0.4375,V0.5_c1,nobgs,7,16,97081
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,nobgs,7,16,97081
snp,159,13,23,123,23,0.0817610062893082,0.619047619047619,136,13,15,0.0955882352941176,0.714285714285714,V0.5_c1,nobgs,8,21,100746
snp_n2,128,13,18,97,18,0.1015625,0.619047619047619,110,13,15,0.118181818181818,0.714285714285714,V0.5_c1,nobgs,8,21,100746
snp_n5,93,12,9,72,8,0.129032258064516,0.571428571428571,85,13,15,0.152941176470588,0.714285714285714,V0.5_c1,nobgs,8,21,100746
simes_only_sparse,16,1,2,13,0,0.0625,0.0476190476190476,16,3,3,0.1875,0.142857142857143,V0.5_c1,nobgs,8,21,100746
simes_only_longdense,18,6,3,9,2,0.333333333333333,0.285714285714286,16,7,9,0.4375,0.428571428571429,V0.5_c1,nobgs,8,21,100746
simes_nosparse,44,9,12,23,11,0.204545454545455,0.428571428571429,33,10,12,0.303030303030303,0.571428571428571,V0.5_c1,nobgs,8,21,100746
simes_n2_nosparse,36,9,9,18,8,0.25,0.428571428571429,28,10,12,0.357142857142857,0.571428571428571,V0.5_c1,nobgs,8,21,100746
simes_n2,45,10,11,24,11,0.222222222222222,0.476190476190476,34,10,12,0.294117647058824,0.571428571428571,V0.5_c1,nobgs,8,21,100746
rep,38,4,11,23,10,0.105263157894737,0.19047619047619,28,5,5,0.178571428571429,0.238095238095238,V0.5_c1,nobgs,8,21,100746
simes,55,10,15,30,15,0.181818181818182,0.476190476190476,40,10,12,0.25,0.571428571428571,V0.5_c1,nobgs,8,21,100746
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,nobgs,8,21,100746
snp,29,10,4,15,4,0.344827586206897,0.588235294117647,25,10,12,0.4,0.705882352941177,V0.5_c1,nobgs,9,17,100958
snp_n2,26,9,4,13,3,0.346153846153846,0.529411764705882,23,10,12,0.434782608695652,0.705882352941177,V0.5_c1,nobgs,9,17,100958
snp_n5,21,8,3,10,1,0.380952380952381,0.470588235294118,20,10,12,0.5,0.705882352941177,V0.5_c1,nobgs,9,17,100958
simes_only_sparse,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,nobgs,9,17,100958
simes_only_longdense,7,5,1,1,0,0.714285714285714,0.294117647058824,7,6,7,0.857142857142857,0.411764705882353,V0.5_c1,nobgs,9,17,100958
simes_nosparse,7,6,1,0,1,0.857142857142857,0.352941176470588,6,6,6,1,0.352941176470588,V0.5_c1,nobgs,9,17,100958
simes_n2_nosparse,8,6,1,1,0,0.75,0.352941176470588,8,7,7,0.875,0.411764705882353,V0.5_c1,nobgs,9,17,100958
simes_n2,8,6,1,1,0,0.75,0.352941176470588,8,7,7,0.875,0.411764705882353,V0.5_c1,nobgs,9,17,100958
rep,7,6,1,0,1,0.857142857142857,0.352941176470588,6,6,6,1,0.352941176470588,V0.5_c1,nobgs,9,17,100958
simes,7,6,1,0,1,0.857142857142857,0.352941176470588,6,6,6,1,0.352941176470588,V0.5_c1,nobgs,9,17,100958
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,nobgs,9,17,100958
snp,168,11,18,139,18,0.0654761904761905,0.55,150,11,12,0.0733333333333333,0.6,V0.5_c1,nobgs,10,20,103749
snp_n2,145,11,17,117,17,0.0758620689655172,0.55,128,11,12,0.0859375,0.6,V0.5_c1,nobgs,10,20,103749
snp_n5,106,10,12,84,11,0.0943396226415094,0.5,95,11,12,0.115789473684211,0.6,V0.5_c1,nobgs,10,20,103749
simes_only_sparse,17,1,2,14,0,0.0588235294117647,0.05,17,3,3,0.176470588235294,0.15,V0.5_c1,nobgs,10,20,103749
simes_only_longdense,20,5,1,14,0,0.25,0.25,20,6,7,0.3,0.35,V0.5_c1,nobgs,10,20,103749
simes_nosparse,33,8,5,20,3,0.242424242424242,0.4,30,10,11,0.333333333333333,0.55,V0.5_c1,nobgs,10,20,103749
simes_n2_nosparse,27,8,3,16,1,0.296296296296296,0.4,26,10,11,0.384615384615385,0.55,V0.5_c1,nobgs,10,20,103749
simes_n2,36,9,5,22,4,0.25,0.45,32,10,11,0.3125,0.55,V0.5_c1,nobgs,10,20,103749
rep,30,8,3,19,3,0.266666666666667,0.4,27,8,9,0.296296296296296,0.45,V0.5_c1,nobgs,10,20,103749
simes,42,9,7,26,6,0.214285714285714,0.45,36,10,11,0.277777777777778,0.55,V0.5_c1,nobgs,10,20,103749
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,nobgs,10,20,103749
snp,53,8,6,39,6,0.150943396226415,0.380952380952381,47,8,9,0.170212765957447,0.428571428571429,V0.5_c1,bgs,1,21,84732
snp_n2,54,8,4,42,4,0.148148148148148,0.380952380952381,50,8,9,0.16,0.428571428571429,V0.5_c1,bgs,1,21,84732
snp_n5,59,8,3,48,3,0.135593220338983,0.380952380952381,56,8,9,0.142857142857143,0.428571428571429,V0.5_c1,bgs,1,21,84732
simes_only_sparse,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,bgs,1,21,84732
simes_only_longdense,17,6,2,9,2,0.352941176470588,0.285714285714286,15,6,7,0.4,0.333333333333333,V0.5_c1,bgs,1,21,84732
simes_nosparse,8,4,1,3,1,0.5,0.19047619047619,7,4,5,0.571428571428571,0.238095238095238,V0.5_c1,bgs,1,21,84732
simes_n2_nosparse,9,4,1,4,1,0.444444444444444,0.19047619047619,8,4,5,0.5,0.238095238095238,V0.5_c1,bgs,1,21,84732
simes_n2,9,4,1,4,1,0.444444444444444,0.19047619047619,8,4,5,0.5,0.238095238095238,V0.5_c1,bgs,1,21,84732
rep,4,3,0,1,0,0.75,0.142857142857143,4,3,3,0.75,0.142857142857143,V0.5_c1,bgs,1,21,84732
simes,8,4,1,3,1,0.5,0.19047619047619,7,4,5,0.571428571428571,0.238095238095238,V0.5_c1,bgs,1,21,84732
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,bgs,1,21,84732
snp,70,14,7,49,6,0.2,0.7,64,15,15,0.234375,0.75,V0.5_c1,bgs,2,20,84185
snp_n2,71,14,6,51,5,0.197183098591549,0.7,66,15,15,0.227272727272727,0.75,V0.5_c1,bgs,2,20,84185
snp_n5,72,12,5,55,4,0.166666666666667,0.6,68,13,13,0.191176470588235,0.65,V0.5_c1,bgs,2,20,84185
simes_only_sparse,3,2,0,1,0,0.666666666666667,0.1,3,2,2,0.666666666666667,0.1,V0.5_c1,bgs,2,20,84185
simes_only_longdense,18,6,1,11,0,0.333333333333333,0.3,18,7,7,0.388888888888889,0.35,V0.5_c1,bgs,2,20,84185
simes_nosparse,14,6,0,8,0,0.428571428571429,0.3,14,6,6,0.428571428571429,0.3,V0.5_c1,bgs,2,20,84185
simes_n2_nosparse,17,8,0,9,0,0.470588235294118,0.4,17,8,8,0.470588235294118,0.4,V0.5_c1,bgs,2,20,84185
simes_n2,20,10,0,10,0,0.5,0.5,20,10,10,0.5,0.5,V0.5_c1,bgs,2,20,84185
rep,12,6,0,6,0,0.5,0.3,12,6,6,0.5,0.3,V0.5_c1,bgs,2,20,84185
simes,16,8,0,8,0,0.5,0.4,16,8,8,0.5,0.4,V0.5_c1,bgs,2,20,84185
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,bgs,2,20,84185
snp,61,15,15,31,14,0.245901639344262,0.789473684210526,47,16,17,0.340425531914894,0.894736842105263,V0.5_c1,bgs,3,19,84217
snp_n2,58,15,12,31,11,0.258620689655172,0.789473684210526,47,16,17,0.340425531914894,0.894736842105263,V0.5_c1,bgs,3,19,84217
snp_n5,56,14,10,32,8,0.25,0.736842105263158,48,16,17,0.333333333333333,0.894736842105263,V0.5_c1,bgs,3,19,84217
simes_only_sparse,3,0,1,2,0,0,0,3,1,1,0.333333333333333,0.0526315789473684,V0.5_c1,bgs,3,19,84217
simes_only_longdense,19,12,2,5,2,0.631578947368421,0.631578947368421,17,12,13,0.705882352941177,0.68421052631579,V0.5_c1,bgs,3,19,84217
simes_nosparse,21,12,3,6,3,0.571428571428571,0.631578947368421,18,12,13,0.666666666666667,0.68421052631579,V0.5_c1,bgs,3,19,84217
simes_n2_nosparse,23,13,4,6,4,0.565217391304348,0.68421052631579,19,13,14,0.68421052631579,0.736842105263158,V0.5_c1,bgs,3,19,84217
simes_n2,25,13,5,7,4,0.52,0.68421052631579,21,14,15,0.666666666666667,0.789473684210526,V0.5_c1,bgs,3,19,84217
rep,22,11,5,6,4,0.5,0.578947368421053,18,12,13,0.666666666666667,0.68421052631579,V0.5_c1,bgs,3,19,84217
simes,22,12,4,6,3,0.545454545454545,0.631578947368421,19,13,14,0.68421052631579,0.736842105263158,V0.5_c1,bgs,3,19,84217
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,bgs,3,19,84217
snp,22,10,6,6,6,0.454545454545455,0.833333333333333,16,10,13,0.625,1.08333333333333,V0.5_c1,bgs,4,12,85153
snp_n2,23,10,6,7,6,0.434782608695652,0.833333333333333,17,10,13,0.588235294117647,1.08333333333333,V0.5_c1,bgs,4,12,85153
snp_n5,21,9,6,6,6,0.428571428571429,0.75,15,9,12,0.6,1,V0.5_c1,bgs,4,12,85153
simes_only_sparse,2,1,0,1,0,0.5,0.0833333333333333,2,1,2,0.5,0.166666666666667,V0.5_c1,bgs,4,12,85153
simes_only_longdense,7,6,1,0,1,0.857142857142857,0.5,6,6,8,1,0.666666666666667,V0.5_c1,bgs,4,12,85153
simes_nosparse,13,7,5,1,4,0.538461538461538,0.583333333333333,9,8,9,0.888888888888889,0.75,V0.5_c1,bgs,4,12,85153
simes_n2_nosparse,11,7,4,0,3,0.636363636363636,0.583333333333333,8,8,9,1,0.75,V0.5_c1,bgs,4,12,85153
simes_n2,13,8,4,1,4,0.615384615384615,0.666666666666667,9,8,10,0.888888888888889,0.833333333333333,V0.5_c1,bgs,4,12,85153
rep,13,6,4,3,3,0.461538461538462,0.5,10,7,9,0.7,0.75,V0.5_c1,bgs,4,12,85153
simes,15,8,5,2,5,0.533333333333333,0.666666666666667,10,8,10,0.8,0.833333333333333,V0.5_c1,bgs,4,12,85153
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,bgs,4,12,85153
snp,45,11,8,26,8,0.244444444444444,0.846153846153846,37,11,12,0.297297297297297,0.923076923076923,V0.5_c1,bgs,5,13,83084
snp_n2,38,11,6,21,6,0.289473684210526,0.846153846153846,32,11,12,0.34375,0.923076923076923,V0.5_c1,bgs,5,13,83084
snp_n5,38,10,6,22,6,0.263157894736842,0.769230769230769,32,10,11,0.3125,0.846153846153846,V0.5_c1,bgs,5,13,83084
simes_only_sparse,6,3,0,3,0,0.5,0.230769230769231,6,3,4,0.5,0.307692307692308,V0.5_c1,bgs,5,13,83084
simes_only_longdense,6,5,1,0,1,0.833333333333333,0.384615384615385,5,5,5,1,0.384615384615385,V0.5_c1,bgs,5,13,83084
simes_nosparse,13,7,3,3,3,0.538461538461538,0.538461538461538,10,7,7,0.7,0.538461538461538,V0.5_c1,bgs,5,13,83084
simes_n2_nosparse,13,8,3,2,3,0.615384615384615,0.615384615384615,10,8,8,0.8,0.615384615384615,V0.5_c1,bgs,5,13,83084
simes_n2,17,11,3,3,3,0.647058823529412,0.846153846153846,14,11,12,0.785714285714286,0.923076923076923,V0.5_c1,bgs,5,13,83084
rep,13,10,2,1,2,0.769230769230769,0.769230769230769,11,10,11,0.909090909090909,0.846153846153846,V0.5_c1,bgs,5,13,83084
simes,15,9,3,3,3,0.6,0.692307692307692,12,9,10,0.75,0.769230769230769,V0.5_c1,bgs,5,13,83084
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,bgs,5,13,83084
snp,99,10,22,67,22,0.101010101010101,0.625,77,10,11,0.12987012987013,0.6875,V0.5_c1,bgs,6,16,85280
snp_n2,81,9,18,54,18,0.111111111111111,0.5625,63,9,10,0.142857142857143,0.625,V0.5_c1,bgs,6,16,85280
snp_n5,40,5,8,27,5,0.125,0.3125,35,8,9,0.228571428571429,0.5625,V0.5_c1,bgs,6,16,85280
simes_only_sparse,19,2,3,14,2,0.105263157894737,0.125,17,3,3,0.176470588235294,0.1875,V0.5_c1,bgs,6,16,85280
simes_only_longdense,4,2,0,2,0,0.5,0.125,4,2,3,0.5,0.1875,V0.5_c1,bgs,6,16,85280
simes_nosparse,46,8,18,20,17,0.173913043478261,0.5,29,9,10,0.310344827586207,0.625,V0.5_c1,bgs,6,16,85280
simes_n2_nosparse,38,7,13,18,13,0.184210526315789,0.4375,25,7,8,0.28,0.5,V0.5_c1,bgs,6,16,85280
simes_n2,50,9,15,26,15,0.18,0.5625,35,9,10,0.257142857142857,0.625,V0.5_c1,bgs,6,16,85280
rep,43,9,15,19,14,0.209302325581395,0.5625,29,10,11,0.344827586206897,0.6875,V0.5_c1,bgs,6,16,85280
simes,54,10,19,25,19,0.185185185185185,0.625,35,10,11,0.285714285714286,0.6875,V0.5_c1,bgs,6,16,85280
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,bgs,6,16,85280
snp,35,13,4,18,4,0.371428571428571,0.764705882352941,31,13,15,0.419354838709677,0.882352941176471,V0.5_c1,bgs,7,17,83973
snp_n2,33,13,3,17,3,0.393939393939394,0.764705882352941,30,13,15,0.433333333333333,0.882352941176471,V0.5_c1,bgs,7,17,83973
snp_n5,24,10,4,10,3,0.416666666666667,0.588235294117647,21,11,13,0.523809523809524,0.764705882352941,V0.5_c1,bgs,7,17,83973
simes_only_sparse,4,2,1,1,0,0.5,0.117647058823529,4,3,4,0.75,0.235294117647059,V0.5_c1,bgs,7,17,83973
simes_only_longdense,9,4,2,3,1,0.444444444444444,0.235294117647059,8,5,6,0.625,0.352941176470588,V0.5_c1,bgs,7,17,83973
simes_nosparse,14,8,2,4,2,0.571428571428571,0.470588235294118,12,8,9,0.666666666666667,0.529411764705882,V0.5_c1,bgs,7,17,83973
simes_n2_nosparse,16,8,1,7,1,0.5,0.470588235294118,15,8,9,0.533333333333333,0.529411764705882,V0.5_c1,bgs,7,17,83973
simes_n2,19,10,1,8,1,0.526315789473684,0.588235294117647,18,10,12,0.555555555555556,0.705882352941177,V0.5_c1,bgs,7,17,83973
rep,14,7,1,6,1,0.5,0.411764705882353,13,7,8,0.538461538461538,0.470588235294118,V0.5_c1,bgs,7,17,83973
simes,17,10,2,5,2,0.588235294117647,0.588235294117647,15,10,12,0.666666666666667,0.705882352941177,V0.5_c1,bgs,7,17,83973
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,bgs,7,17,83973
snp,121,12,15,94,12,0.0991735537190083,0.6,109,15,15,0.137614678899083,0.75,V0.5_c1,bgs,8,20,85372
snp_n2,130,13,13,104,11,0.1,0.65,119,15,15,0.126050420168067,0.75,V0.5_c1,bgs,8,20,85372
snp_n5,98,12,12,74,10,0.122448979591837,0.6,88,14,14,0.159090909090909,0.7,V0.5_c1,bgs,8,20,85372
simes_only_sparse,27,3,1,23,1,0.111111111111111,0.15,26,3,3,0.115384615384615,0.15,V0.5_c1,bgs,8,20,85372
simes_only_longdense,12,5,2,5,2,0.416666666666667,0.25,10,5,5,0.5,0.25,V0.5_c1,bgs,8,20,85372
simes_nosparse,17,5,4,8,2,0.294117647058824,0.25,15,7,7,0.466666666666667,0.35,V0.5_c1,bgs,8,20,85372
simes_n2_nosparse,21,5,5,11,2,0.238095238095238,0.25,19,8,8,0.421052631578947,0.4,V0.5_c1,bgs,8,20,85372
simes_n2,29,8,5,16,3,0.275862068965517,0.4,26,10,10,0.384615384615385,0.5,V0.5_c1,bgs,8,20,85372
rep,20,6,4,10,2,0.3,0.3,18,8,8,0.444444444444444,0.4,V0.5_c1,bgs,8,20,85372
simes,23,8,4,11,3,0.347826086956522,0.4,20,9,9,0.45,0.45,V0.5_c1,bgs,8,20,85372
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,bgs,8,20,85372
snp,14,6,1,7,1,0.428571428571429,0.315789473684211,13,6,6,0.461538461538462,0.315789473684211,V0.5_c1,bgs,9,19,85242
snp_n2,10,5,1,4,1,0.5,0.263157894736842,9,5,5,0.555555555555556,0.263157894736842,V0.5_c1,bgs,9,19,85242
snp_n5,8,6,0,2,0,0.75,0.315789473684211,8,6,7,0.75,0.368421052631579,V0.5_c1,bgs,9,19,85242
simes_only_sparse,3,1,0,2,0,0.333333333333333,0.0526315789473684,3,1,1,0.333333333333333,0.0526315789473684,V0.5_c1,bgs,9,19,85242
simes_only_longdense,2,2,0,0,0,1,0.105263157894737,2,2,2,1,0.105263157894737,V0.5_c1,bgs,9,19,85242
simes_nosparse,3,3,0,0,0,1,0.157894736842105,3,3,3,1,0.157894736842105,V0.5_c1,bgs,9,19,85242
simes_n2_nosparse,2,2,0,0,0,1,0.105263157894737,2,2,2,1,0.105263157894737,V0.5_c1,bgs,9,19,85242
simes_n2,3,3,0,0,0,1,0.157894736842105,3,3,3,1,0.157894736842105,V0.5_c1,bgs,9,19,85242
rep,1,1,0,0,0,1,0.0526315789473684,1,1,1,1,0.0526315789473684,V0.5_c1,bgs,9,19,85242
simes,4,4,0,0,0,1,0.210526315789474,4,4,4,1,0.210526315789474,V0.5_c1,bgs,9,19,85242
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,bgs,9,19,85242
